rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
94,"Coody, Pierceson",0.0,0.2,23.4,-0.16429286735542553
95,"Cauley, Bud",0.0,0.7,36.1,0.4683114720374519
96,"Fisk, Steven",0.0,1.3,41.2,0.04215726914377771
97,"Hodges, Lee",0.0,1.1,41.1,-0.05100837904955815
98,"Campbell, Brian",0.0,0.1,21.7,-0.3710716596266347
99,"Campos, Rafael",0.0,0.0,7.5,-0.22867412030397416
100,"Akina, Kihei",0.0,1.1,39.3,0.043409904147758666
101,"Chatfield, Davis",0.0,0.5,33.0,0.03613265622827347
102,"Dunlap, Nick",0.0,0.1,18.4,-0.5664903420882266
103,"Dumont De Chassart, Adrien",0.0,0.5,31.9,-0.03712698428035584
104,"Davis, Cam",0.0,0.8,34.7,0.03790993980926133
105,"Dahmen, Joel",0.0,0.3,28.5,-0.00890400488043707
106,"Garnett, Brice",0.0,0.2,24.3,-0.09064887223776483
107,"Ewart, A.J.",0.0,0.9,37.5,0.06273241522827346
108,"Hall, Harry",0.0,1.1,40.3,-0.36938449039402177
109,"Higgo, Garrick",0.0,0.1,18.9,-0.1532882067864354
110,"Malnati, Peter",0.0,0.1,17.0,-0.4235299599748141
111,"Lower, Justin",0.0,0.2,24.4,-0.2415915379630012
112,"Li, Haotong",0.0,0.7,36.0,-0.006779444771726526
113,"Lebioda, Hank",0.0,0.1,19.2,-0.18997814635136678
114,"Lamprecht, Christo",0.0,0.0,14.3,-0.12944583377172653
115,"Kizzire, Patton",0.0,0.0,11.2,-0.1180391275340143
116,"Kang, Jeffrey",0.0,0.2,23.5,-0.027692113771726534
117,"Highsmith, Joe",0.0,0.1,17.5,-0.30360037541719187
118,"Hirata, Kensei",0.0,0.1,22.3,-0.05658352077172654
119,"Hoge, Tom",0.0,0.1,25.0,0.31993926937293826
120,"Ramey, Chad",0.0,0.2,22.5,-0.25500697449026327
121,"Riley, Davis",0.0,0.2,26.8,-0.19025747112895952
122,"Pavon, Matthieu",0.0,0.0,12.8,-0.12991216069479578
123,"Mazzoli, Stefano",0.0,0.2,25.6,-0.04154352177172653
124,"Nyholm, Pontus",0.0,0.4,30.8,-0.013119205771726532
125,"Olesen, Thorbjorn",0.0,0.4,30.8,0.03148073405260314
126,"Saddier, Adrien",0.0,0.6,33.8,0.00707554822827347
127,"Rozo, Marcelo",0.0,0.1,18.9,-0.10561878577172655
128,"Streelman, Kevin",0.0,0.5,32.7,0.2592485449409307
129,"Suber, Jackson",0.0,0.1,20.2,-0.1293479669472917
130,"Snedeker, Brandt",0.0,0.1,18.2,-0.20240066330436324
131,"Schenk, Adam",0.0,0.0,9.2,-0.2712941889458456
132,"Sargent, Gordon",0.0,0.0,10.1,-0.7458449473370437
133,"Straka, Sepp",0.0,0.2,25.8,-0.0004837107941729965
134,"Svensson, Jesper",0.0,0.1,19.4,-0.25676657956146937
135,"Tosti, Alejandro",0.0,0.0,6.6,-0.4890632841469137
136,"Theegala, Sahith",0.0,0.0,10.5,-0.6486038787435228
137,"Van Rooyen, Erik",0.0,0.2,23.8,0.08905744807993478
138,"Whaley, Vince",0.0,0.0,10.5,-0.2725172520290447
139,"Walker, Danny",0.0,0.0,8.9,-0.6348068396832605
140,"Wu, Dylan",0.0,0.0,7.0,-0.4642944353781847
141,"Yu, Kevin",0.0,0.2,24.6,0.3041732150342489
