am,country,player_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,teetimes,tour_rank,event_id
0,SWE,23950,6.0,15.0,"Aberg, Ludvig",52955,4648,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 08:18', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 13:43', 'wave': 'late'}]",9,33
0,ESP,30445,78.0,107.0,"Ayora, Angel",64052,673,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 09:02', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 14:27', 'wave': 'late'}]",,33
0,USA,17617,,,"Berg, Derek",39464,97,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 08:07', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 13:32', 'wave': 'late'}]",,33
0,USA,17606,62.0,42.0,"Berger, Daniel",40026,867,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 13:21', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:56', 'wave': 'early'}]",36,33
0,RSA,18103,57.0,92.0,"Bezuidenhout, Christiaan",45522,759,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 13:38', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 08:13', 'wave': 'early'}]",89,33
0,USA,26096,27.0,23.0,"Bhatia, Akshay",56630,2059,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 12:37', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:12', 'wave': 'early'}]",8,33
0,ARG,16776,,,"Bide, Francisco",36964,114,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 06:56', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 12:21', 'wave': 'late'}]",,33
0,USA,24956,175.0,112.0,"Blanchet, Chandler",54788,335,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 14:16', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 08:51', 'wave': 'early'}]",81,33
0,USA,12333,,,"Block, Michael",22764,576,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 12:10', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 06:45', 'wave': 'early'}]",,33
0,USA,13872,36.0,32.0,"Bradley, Keegan",33141,2104,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 13:54', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 08:29', 'wave': 'early'}]",72,33
0,USA,29197,95.0,52.0,"Brennan, Michael",61522,731,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 07:18', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 12:43', 'wave': 'late'}]",123,33
0,USA,29433,41.0,19.0,"Bridgeman, Jacob",60004,2010,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 08:02', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 13:27', 'wave': 'late'}]",5,33
0,ENG,20766,168.0,102.0,"Brown, Dan",57259,238,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 07:51', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 13:16', 'wave': 'late'}]",130,33
0,USA,19483,16.0,35.0,"Burns, Sam",47504,2958,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 07:34', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 12:59', 'wave': 'late'}]",30,33
0,USA,18628,281.0,104.0,"Campbell, Brian",46443,266,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 13:38', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 08:13', 'wave': 'early'}]",140,33
0,USA,15466,10.0,30.0,"Cantlay, Patrick",35450,4038,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 07:56', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 13:21', 'wave': 'late'}]",34,33
0,USA,27819,102.0,90.0,"Castillo, Ricky",59440,372,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 12:37', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:12', 'wave': 'early'}]",48,33
0,USA,14502,76.0,66.0,"Cauley, Bud",34021,702,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 08:02', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 13:27', 'wave': 'late'}]",54,33
0,USA,5665,126.0,,"Cink, Stewart",20229,500,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 12:48', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:23', 'wave': 'early'}]",,33
0,USA,23604,66.0,71.0,"Clark, Wyndham",51766,1181,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 07:45', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 13:10', 'wave': 'late'}]",79,33
0,USA,28077,,,"Collet, Tyler",59570,61,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 08:57', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 14:22', 'wave': 'late'}]",,33
0,CAN,17576,49.0,50.0,"Conners, Corey",39997,1410,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 13:21', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:56', 'wave': 'early'}]",70,33
0,USA,28309,60.0,55.0,"Coody, Pierceson",59836,783,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 13:27', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 08:02', 'wave': 'early'}]",41,33
0,AUS,9771,50.0,41.0,"Day, Jason",28089,1346,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 07:34', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 12:59', 'wave': 'late'}]",51,33
0,USA,19841,13.0,28.0,"DeChambeau, Bryson",47959,3836,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 08:18', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 13:43', 'wave': 'late'}]",,33
0,BEL,14181,43.0,61.0,"Detry, Thomas",33653,2163,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 08:24', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 13:49', 'wave': 'late'}]",,33
0,ENG,4163,,,"Donald, Luke",23983,210,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 12:48', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:23', 'wave': 'early'}]",,33
0,USA,24584,,,"Droemer, Jesse",54954,117,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 12:48', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:23', 'wave': 'early'}]",,33
0,USA,7301,,,"Dufner, Jason",25686,247,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 13:05', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 07:40', 'wave': 'early'}]",,33
0,COL,22833,144.0,48.0,"Echavarria, Nico",51349,374,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 12:26', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 07:01', 'wave': 'early'}]",31,33
0,USA,14577,25.0,21.0,"English, Harris",34099,2018,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 07:51', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 13:16', 'wave': 'late'}]",37,33
0,USA,10027484,,,"Fisher, Bryce",27484,67,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 07:12', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 12:37', 'wave': 'late'}]",,33
0,USA,26657,133.0,134.0,"Fisk, Steven",57123,259,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-05-14 12:21', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-15 06:56', 'wave': 'early'}]",112,33
0,ENG,25362,48.0,83.0,"Fitzpatrick, Alex",55721,2624,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 06:45', 'wave': 'early'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 12:10', 'wave': 'late'}]",22,33
0,ENG,17646,5.0,4.0,"Fitzpatrick, Matt",40098,3093,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 14:05', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 08:40', 'wave': 'early'}]",3,33
0,ENG,12294,7.0,6.0,"Fleetwood, Tommy",30911,3267,"[{'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-14 13:43', 'wave': 'late'}, {'course_code': '', 'course_name': 'Aronimink Golf Club', 'course_num': 773, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-05-15 08:18', 'wave': 'early'}]",11,33
