am,country,course,player_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,event_id
0,USA,Waialae Country Club,28270,41565183,7400.0,1,n/a,0,USA,59866,"Dunlap, Nick",2026-01-15 08:16,2026-01-16 12:46,2026-01-17 12:15,2026-01-18 07:28,1,0,n/a,0,6
0,COL,n/a,22833,n/a,0.0,0,n/a,0,COL,51349,"Echavarria, Nico",2026-01-15 12:13,2026-01-16 07:43,,,0,0,n/a,0,6
0,USA,n/a,26653,n/a,0.0,0,n/a,0,USA,57362,"Eckroat, Austin",2026-01-15 07:10,2026-01-16 11:40,,,0,0,n/a,0,6
0,CAN,n/a,21883,n/a,0.0,0,n/a,0,CAN,50286,"Ewart, A.J.",2026-01-15 12:57,2026-01-16 08:27,,,0,0,n/a,0,6
0,USA,n/a,11676,n/a,0.0,0,n/a,0,USA,29725,"Finau, Tony",2026-01-15 12:24,2026-01-16 07:54,,,0,0,n/a,0,6
0,USA,n/a,26657,n/a,0.0,0,n/a,0,USA,57123,"Fisk, Steven",2026-01-15 08:05,2026-01-16 12:35,,,0,0,n/a,0,6
0,USA,Waialae Country Club,31343,41565200,6800.0,1,n/a,0,USA,65256,"Ford, David",2026-01-15 08:16,2026-01-16 12:46,2026-01-17 11:30,2026-01-18 09:48,1,0,n/a,0,6
0,USA,Waialae Country Club,11451,41565203,6700.0,1,n/a,0,USA,29535,"Garnett, Brice",2026-01-15 07:10,2026-01-16 11:40,2026-01-17 11:10,2026-01-18 09:12,1,0,n/a,0,6
0,USA,Waialae Country Club,29767,41565170,8100.0,0,n/a,0,USA,59018,"Gerard, Ryan",2026-01-15 12:24,2026-01-16 07:54,2026-01-17 12:25,2026-01-18 12:45,1,0,n/a,0,6
0,USA,Waialae Country Club,24550,41565193,7000.0,1,n/a,0,USA,52375,"Ghim, Doug",2026-01-15 12:02,2026-01-16 07:32,2026-01-17 12:15,2026-01-18 08:31,1,0,n/a,0,6
0,MEX,Waialae Country Club,28016,41565223,6000.0,1,n/a,0,MEX,59567,"Gonzalez, Emilio",2026-01-15 13:19,2026-01-16 08:49,2026-01-17 07:46,2026-01-18 09:30,1,0,n/a,0,6
0,USA,Waialae Country Club,27774,41565161,9000.0,0,n/a,0,USA,59095,"Gotterup, Chris",2026-01-15 07:54,2026-01-16 12:24,2026-01-17 12:45,2026-01-18 12:55,1,0,n/a,0,6
0,USA,Waialae Country Club,24968,41565152,11000.0,1,n/a,0,USA,54591,"Griffin, Ben",2026-01-15 07:54,2026-01-16 12:24,2026-01-17 11:40,2026-01-18 10:40,1,0,n/a,0,6
0,ARG,n/a,12808,n/a,0.0,0,n/a,0,ARG,31646,"Grillo, Emiliano",2026-01-15 07:32,2026-01-16 12:02,,,0,0,n/a,0,6
0,ENG,Waialae Country Club,27194,41565156,9600.0,0,n/a,0,ENG,57975,"Hall, Harry",2026-01-15 07:54,2026-01-16 12:24,2026-01-17 11:40,2026-01-18 13:05,1,0,n/a,0,6
0,USA,Waialae Country Club,8825,41565172,8000.0,1,n/a,0,USA,27644,"Harman, Brian",2026-01-15 12:35,2026-01-16 08:05,2026-01-17 10:50,2026-01-18 07:37,1,0,n/a,0,6
0,USA,Waialae Country Club,14578,41565153,10700.0,1,n/a,0,USA,34098,"Henley, Russell",2026-01-15 07:54,2026-01-16 12:24,2026-01-17 08:31,2026-01-18 11:20,1,0,n/a,0,6
0,JPN,n/a,15756,n/a,0.0,0,n/a,0,JPN,35778,"Higa, Kazuki",2026-01-15 13:19,2026-01-16 08:49,,,0,0,n/a,0,6
0,USA,Waialae Country Club,28469,41565219,6200.0,1,n/a,0,USA,60067,"Highsmith, Joe",2026-01-15 12:13,2026-01-16 07:43,2026-01-17 10:05,2026-01-18 07:37,1,0,n/a,0,6
0,JPN,Waialae Country Club,20954,41565212,6400.0,1,n/a,0,JPN,49120,"Hirata, Kensei",2026-01-15 08:38,2026-01-16 13:08,2026-01-17 10:20,2026-01-18 11:00,1,0,n/a,0,6
0,JPN,n/a,22760,n/a,0.0,0,n/a,0,JPN,51287,"Hisatsune, Ryo",2026-01-15 08:16,2026-01-16 12:46,,,0,0,n/a,0,6
0,USA,Waialae Country Club,25157,41565204,6700.0,0,n/a,0,USA,54628,"Hodges, Lee",2026-01-15 11:40,2026-01-16 07:10,2026-01-17 10:20,2026-01-18 11:55,1,0,n/a,0,6
0,PHI,Waialae Country Club,23504,41565166,8500.0,1,n/a,0,PHI,51696,"Hoey, Rico",2026-01-15 08:16,2026-01-16 12:46,2026-01-17 07:19,2026-01-18 10:30,1,0,n/a,0,6
0,USA,Waialae Country Club,15575,41565220,6100.0,1,n/a,0,USA,35532,"Hoge, Tom",2026-01-15 11:40,2026-01-16 07:10,2026-01-17 09:15,2026-01-18 08:45,1,0,n/a,0,6
0,USA,Waialae Country Club,11276,41565196,6900.0,1,n/a,0,USA,29420,"Horschel, Billy",2026-01-15 12:35,2026-01-16 08:05,2026-01-17 07:55,2026-01-18 07:10,1,0,n/a,0,6
0,USA,n/a,15470,n/a,0.0,0,n/a,0,USA,35461,"Hossler, Beau",2026-01-15 12:02,2026-01-16 07:32,,,0,0,n/a,0,6
0,USA,Waialae Country Club,16333,41565208,6500.0,1,n/a,0,USA,36801,"Hubbard, Mark",2026-01-15 11:51,2026-01-16 07:21,2026-01-17 09:05,2026-01-18 07:46,1,0,n/a,0,6
0,USA,Waialae Country Club,6986,41565222,6100.0,1,n/a,0,USA,24024,"Johnson, Zach",2026-01-15 12:02,2026-01-16 07:32,2026-01-17 08:55,2026-01-18 07:19,1,0,n/a,0,6
0,JPN,Waialae Country Club,19729,41565191,7100.0,1,n/a,0,JPN,47917,"Kanaya, Takumi",2026-01-15 08:38,2026-01-16 13:08,2026-01-17 12:35,2026-01-18 10:30,1,0,n/a,0,6
0,JPN,Waialae Country Club,28268,41565216,6300.0,1,n/a,0,JPN,61148,"Kaneko, Kota",2026-01-15 08:38,2026-01-16 13:08,2026-01-17 10:30,2026-01-18 08:13,1,0,n/a,0,6
0,USA,n/a,21889,n/a,0.0,0,n/a,0,USA,47393,"Kang, Jeffrey",2026-01-15 13:08,2026-01-16 08:38,,,0,0,n/a,0,6
0,USA,Waialae Country Club,32457,41565185,7300.0,1,n/a,0,USA,63454,"Keefer, Johnny",2026-01-15 12:24,2026-01-16 07:54,2026-01-17 08:04,2026-01-18 08:22,1,0,n/a,0,6
0,USA,Waialae Country Club,17543,41565180,7600.0,1,n/a,0,USA,39975,"Kim, Michael",2026-01-15 07:10,2026-01-16 11:40,2026-01-17 11:10,2026-01-18 08:04,1,0,n/a,0,6
0,KOR,Waialae Country Club,21688,41565189,7200.0,0,n/a,0,KOR,50188,"Kim, S.H.",2026-01-15 12:46,2026-01-16 08:16,2026-01-17 13:15,2026-01-18 12:15,1,0,n/a,0,6
0,KOR,Waialae Country Club,14609,41565158,9300.0,0,n/a,0,KOR,37455,"Kim, Si Woo",2026-01-15 12:35,2026-01-16 08:05,2026-01-17 11:20,2026-01-18 12:15,1,0,n/a,0,6
0,KOR,Waialae Country Club,24766,41565201,6800.0,1,n/a,0,KOR,55182,"Kim, Tom",2026-01-15 07:32,2026-01-16 12:02,2026-01-17 08:45,2026-01-18 07:55,1,0,n/a,0,6
0,USA,n/a,12423,n/a,0.0,0,n/a,0,USA,30926,"Kirk, Chris",2026-01-15 12:24,2026-01-16 07:54,,,0,0,n/a,0,6
0,USA,Waialae Country Club,21891,41565163,8800.0,1,n/a,0,USA,48117,"Kitayama, Kurt",2026-01-15 07:43,2026-01-16 12:13,2026-01-17 11:55,2026-01-18 09:12,1,0,n/a,0,6
0,USA,Waialae Country Club,13470,41565218,6200.0,1,n/a,0,USA,32757,"Kizzire, Patton",2026-01-15 08:16,2026-01-16 12:46,2026-01-17 10:40,2026-01-18 09:48,1,0,n/a,0,6
0,USA,Waialae Country Club,19396,41565171,8000.0,0,n/a,0,USA,47420,"Knapp, Jake",2026-01-15 12:35,2026-01-16 08:05,2026-01-17 12:05,2026-01-18 11:45,1,0,n/a,0,6
0,USA,n/a,10047735,n/a,0.0,0,n/a,0,USA,47735,"Kozuma, Corey",2026-01-15 08:38,2026-01-16 13:08,,,0,0,n/a,0,6
0,RSA,n/a,24343,n/a,0.0,0,n/a,0,RSA,54422,"Lamprecht, Christo",2026-01-15 13:19,2026-01-16 08:49,,,0,0,n/a,0,6
0,USA,n/a,21943,n/a,0.0,0,n/a,0,USA,49766,"Lebioda, Hank",2026-01-15 11:40,2026-01-16 07:10,,,0,0,n/a,0,6
0,KOR,n/a,16162,n/a,0.0,0,n/a,0,KOR,36529,"Lee, Seung-taek",2026-01-15 08:27,2026-01-16 12:57,,,0,0,n/a,0,6
0,CHN,Waialae Country Club,15310,41565187,7200.0,1,n/a,0,CHN,35296,"Li, Haotong",2026-01-15 08:27,2026-01-16 12:57,2026-01-17 07:10,2026-01-18 09:03,1,0,n/a,0,6
0,SCO,Waialae Country Club,23323,41565157,9400.0,1,n/a,0,SCO,52215,"MacIntyre, Robert",2026-01-15 08:05,2026-01-16 12:35,2026-01-17 08:22,2026-01-18 11:30,1,0,n/a,0,6
0,USA,n/a,14926,n/a,0.0,0,n/a,0,USA,34466,"Malnati, Peter",2026-01-15 07:10,2026-01-16 11:40,,,0,0,n/a,0,6
0,JPN,Waialae Country Club,13562,41565160,9100.0,0,n/a,0,JPN,32839,"Matsuyama, Hideki",2026-01-15 12:13,2026-01-16 07:43,2026-01-17 08:04,2026-01-18 12:05,1,0,n/a,0,6
0,USA,Waialae Country Club,19870,41565164,8700.0,1,n/a,0,USA,47993,"McCarthy, Denny",2026-01-15 07:32,2026-01-16 12:02,2026-01-17 08:31,2026-01-18 08:45,1,0,n/a,0,6
0,USA,Waialae Country Club,28635,41565174,7900.0,1,n/a,0,USA,59141,"McCarty, Matt",2026-01-15 12:35,2026-01-16 08:05,2026-01-17 07:55,2026-01-18 09:30,1,0,n/a,0,6
0,USA,n/a,23505,n/a,0.0,0,n/a,0,USA,51950,"McGreevy, Max",2026-01-15 12:57,2026-01-16 08:27,,,0,0,n/a,0,6
0,USA,Waialae Country Club,18634,41565159,9200.0,1,n/a,0,USA,46442,"McNealy, Maverick",2026-01-15 12:35,2026-01-16 08:05,2026-01-17 12:55,2026-01-18 09:39,1,0,n/a,0,6
0,USA,Waialae Country Club,28159,41565186,7300.0,1,n/a,0,USA,59143,"Meissner, Mac",2026-01-15 12:46,2026-01-16 08:16,2026-01-17 07:46,2026-01-18 08:54,1,0,n/a,0,6
0,USA,Waialae Country Club,17365,41565169,8200.0,1,n/a,0,USA,39546,"Mitchell, Keith",2026-01-15 07:10,2026-01-16 11:40,2026-01-17 07:37,2026-01-18 07:19,1,0,n/a,0,6
0,USA,n/a,22085,n/a,0.0,0,n/a,0,USA,50525,"Morikawa, Collin",2026-01-15 07:43,2026-01-16 12:13,,,0,0,n/a,0,6
0,USA,Waialae Country Club,29770,41565205,6600.0,1,n/a,0,USA,63121,"Mouw, William",2026-01-15 08:05,2026-01-16 12:35,2026-01-17 07:19,2026-01-18 08:31,1,0,n/a,0,6
1,JPN,n/a,32081,n/a,0.0,0,n/a,0,JPN,66447,"Nagasaki, Taisei",2026-01-15 13:08,2026-01-16 08:38,,,0,0,n/a,0,6
0,JPN,n/a,21074,n/a,0.0,0,n/a,0,JPN,49228,"Nakajima, Keita",2026-01-15 13:08,2026-01-16 08:38,,,0,0,n/a,0,6
0,SWE,n/a,25475,n/a,0.0,0,n/a,0,SWE,55851,"Nyholm, Pontus",2026-01-15 08:49,2026-01-16 13:19,,,0,0,n/a,0,6
0,ENG,Waialae Country Club,13764,41565176,7800.0,0,n/a,0,ENG,28723,"Parry, John",2026-01-15 08:27,2026-01-16 12:57,2026-01-17 12:45,2026-01-18 12:45,1,0,n/a,0,6
0,FRA,Waialae Country Club,19960,41565217,6200.0,1,n/a,0,FRA,48153,"Pavon, Matthieu",2026-01-15 07:21,2026-01-16 11:51,2026-01-17 09:45,2026-01-18 07:46,1,0,n/a,0,6
0,CAN,Waialae Country Club,17780,41565175,7800.0,1,n/a,0,CAN,40250,"Pendrith, Taylor",2026-01-15 07:43,2026-01-16 12:13,2026-01-17 09:25,2026-01-18 11:10,1,0,n/a,0,6
0,USA,Waialae Country Club,27164,41565206,6600.0,1,n/a,0,USA,57900,"Phillips, Chandler",2026-01-15 08:27,2026-01-16 12:57,2026-01-17 11:00,2026-01-18 11:00,1,0,n/a,0,6
0,IRL,Waialae Country Club,10104,41565194,7000.0,1,n/a,0,IRL,28252,"Power, Seamus",2026-01-15 07:32,2026-01-16 12:02,2026-01-17 08:45,2026-01-18 07:55,1,0,n/a,0,6
0,ENG,Waialae Country Club,18554,41565168,8300.0,1,n/a,0,ENG,46414,"Rai, Aaron",2026-01-15 08:05,2026-01-16 12:35,2026-01-17 07:28,2026-01-18 08:54,1,0,n/a,0,6
0,USA,Waialae Country Club,19840,41565202,6700.0,1,n/a,0,USA,47983,"Ramey, Chad",2026-01-15 11:40,2026-01-16 07:10,2026-01-17 08:13,2026-01-18 07:10,1,0,n/a,0,6
0,NOR,n/a,21407,n/a,0.0,0,n/a,0,NOR,49855,"Reitan, Kristoffer",2026-01-15 07:32,2026-01-16 12:02,,,0,0,n/a,0,6
0,USA,Waialae Country Club,19872,41565190,7100.0,0,n/a,0,USA,47995,"Riley, Davis",2026-01-15 12:13,2026-01-16 07:43,2026-01-17 13:15,2026-01-18 13:05,1,0,n/a,0,6
0,USA,Waialae Country Club,16283,41565181,7500.0,0,n/a,0,USA,36699,"Rodgers, Patrick",2026-01-15 11:51,2026-01-16 07:21,2026-01-17 12:25,2026-01-18 12:25,1,0,n/a,0,6
0,USA,Waialae Country Club,18424,41565177,7700.0,0,n/a,0,USA,39335,"Roy, Kevin",2026-01-15 08:27,2026-01-16 12:57,2026-01-17 12:55,2026-01-18 12:55,1,0,n/a,0,6
0,COL,n/a,16591,n/a,0.0,0,n/a,0,COL,37076,"Rozo, Marcelo",2026-01-15 13:19,2026-01-16 08:49,,,0,0,n/a,0,6
0,FRA,n/a,14792,n/a,0.0,0,n/a,0,FRA,34371,"Saddier, Adrien",2026-01-15 12:46,2026-01-16 08:16,,,0,0,n/a,0,6
0,USA,n/a,27183,n/a,0.0,0,n/a,0,USA,56781,"Salinda, Isaiah",2026-01-15 13:08,2026-01-16 08:38,,,0,0,n/a,0,6
0,USA,n/a,30814,n/a,0.0,0,n/a,0,USA,64442,"Sargent, Gordon",2026-01-15 08:49,2026-01-16 13:19,,,0,0,n/a,0,6
0,USA,n/a,19477,n/a,0.0,0,n/a,0,USA,47347,"Schenk, Adam",2026-01-15 08:05,2026-01-16 12:35,,,0,0,n/a,0,6
0,GER,n/a,20722,n/a,0.0,0,n/a,0,GER,48867,"Schmid, Matti",2026-01-15 07:21,2026-01-16 11:51,,,0,0,n/a,0,6
0,AUS,Waialae Country Club,6430,41565165,8600.0,1,n/a,0,AUS,24502,"Scott, Adam",2026-01-15 07:43,2026-01-16 12:13,2026-01-17 09:35,2026-01-18 09:21,1,0,n/a,0,6
0,USA,n/a,32055,n/a,0.0,0,n/a,0,USA,63807,"Shipley, Neal",2026-01-15 13:08,2026-01-16 08:38,,,0,0,n/a,0,6
0,USA,Waialae Country Club,11049,41565214,6300.0,1,n/a,0,USA,29221,"Simpson, Webb",2026-01-15 12:02,2026-01-16 07:32,2026-01-17 08:13,2026-01-18 08:22,1,0,n/a,0,6
0,FIJ,Waialae Country Club,653,41565224,6000.0,1,n/a,0,FIJ,6567,"Singh, Vijay",2026-01-15 12:24,2026-01-16 07:54,2026-01-17 08:55,2026-01-18 10:11,1,0,n/a,0,6
0,USA,Waialae Country Club,18474,41565178,7700.0,1,n/a,0,USA,46340,"Smalley, Alex",2026-01-15 07:21,2026-01-16 11:51,2026-01-17 11:55,2026-01-18 10:40,1,0,n/a,0,6
0,ENG,Waialae Country Club,18586,41565198,6900.0,1,n/a,0,ENG,46464,"Smith, Jordan",2026-01-15 12:57,2026-01-16 08:27,2026-01-17 10:05,2026-01-18 07:28,1,0,n/a,0,6
0,USA,n/a,22985,n/a,0.0,0,n/a,0,USA,50095,"Smotherman, Austin",2026-01-15 12:46,2026-01-16 08:16,,,0,0,n/a,0,6
0,USA,Waialae Country Club,17536,41565154,10100.0,1,n/a,0,USA,39324,"Spaun, J.J.",2026-01-15 07:43,2026-01-16 12:13,2026-01-17 09:35,2026-01-18 08:13,1,0,n/a,0,6
0,USA,Waialae Country Club,14636,41565167,8400.0,0,n/a,0,USA,34046,"Spieth, Jordan",2026-01-15 12:13,2026-01-16 07:43,2026-01-17 10:50,2026-01-18 11:45,1,0,n/a,0,6
0,USA,Waialae Country Club,25569,41565188,7200.0,1,n/a,0,USA,55893,"Stevens, Sam",2026-01-15 07:21,2026-01-16 11:51,2026-01-17 09:45,2026-01-18 11:10,1,0,n/a,0,6
0,JPN,n/a,24223,n/a,0.0,0,n/a,0,JPN,54218,"Sugiura, Yuta",2026-01-15 08:49,2026-01-16 13:19,,,0,0,n/a,0,6
0,CAN,Waialae Country Club,13997,41565197,6900.0,0,n/a,0,CAN,40115,"Svensson, Adam",2026-01-15 11:40,2026-01-16 07:10,2026-01-17 11:30,2026-01-18 12:25,1,0,n/a,0,6
0,CAN,Waialae Country Club,13126,41565155,9900.0,0,n/a,0,CAN,25493,"Taylor, Nick",2026-01-15 08:05,2026-01-16 12:35,2026-01-17 13:05,2026-01-18 12:35,1,0,n/a,0,6
0,USA,Waialae Country Club,23014,41565192,7100.0,1,n/a,0,USA,51634,"Theegala, Sahith",2026-01-15 07:32,2026-01-16 12:02,2026-01-17 07:28,2026-01-18 10:20,1,0,n/a,0,6
0,ARG,n/a,17032,n/a,0.0,0,n/a,0,ARG,38991,"Tosti, Alejandro",2026-01-15 08:38,2026-01-16 13:08,,,0,0,n/a,0,6
0,RSA,n/a,17550,n/a,0.0,0,n/a,0,RSA,40006,"Van Rooyen, Erik",2026-01-15 07:21,2026-01-16 11:51,,,0,0,n/a,0,6
0,USA,n/a,25319,n/a,0.0,0,n/a,0,USA,55573,"VanDerLaan, John",2026-01-15 08:49,2026-01-16 13:19,,,0,0,n/a,0,6
0,USA,n/a,25003,n/a,0.0,0,n/a,0,USA,54607,"Walker, Danny",2026-01-15 08:16,2026-01-16 12:46,,,0,0,n/a,0,6
0,USA,Waialae Country Club,25908,41565184,7400.0,1,n/a,0,USA,51894,"Whaley, Vince",2026-01-15 11:40,2026-01-16 07:10,2026-01-17 12:35,2026-01-18 09:03,1,0,n/a,0,6
0,USA,n/a,12577,n/a,0.0,0,n/a,0,USA,31323,"Woodland, Gary",2026-01-15 07:21,2026-01-16 11:51,,,0,0,n/a,0,6
0,USA,Waialae Country Club,25002,41565213,6400.0,1,n/a,0,USA,54783,"Wu, Dylan",2026-01-15 11:51,2026-01-16 07:21,2026-01-17 11:20,2026-01-18 10:50,1,0,n/a,0,6
0,CAN,Waialae Country Club,29925,41565209,6500.0,1,n/a,0,CAN,60386,"Yellamaraju, Sudarshan",2026-01-15 12:57,2026-01-16 08:27,2026-01-17 12:05,2026-01-18 09:39,1,0,n/a,0,6
0,JPN,Waialae Country Club,25739,41565215,6300.0,1,n/a,0,JPN,56100,"Yonezawa, Ren",2026-01-15 13:19,2026-01-16 08:49,2026-01-17 10:40,2026-01-18 09:57,1,0,n/a,0,6
