am,country,player_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,teetimes,tour_rank,event_id
0,SWE,23950,11.0,18.0,"Aberg, Ludvig",52955,4526,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 14:36', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 08:06', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 3, 'start_hole': 1, 'teetime': '2026-04-04 10:11', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 4, 'start_hole': 1, 'teetime': '2026-04-05 12:01', 'wave': 'late'}]",13,41
0,USA,19846,173.0,176.0,"Bauchou, Zach",48001,547,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-04-02 10:48', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-04-03 14:18', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 3, 'start_hole': 1, 'teetime': '2026-04-04 08:54', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 4, 'start_hole': 1, 'teetime': '2026-04-05 10:44', 'wave': 'early'}]",84,41
0,RSA,18103,53.0,91.0,"Bezuidenhout, Christiaan",45522,2182,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 09:12', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 12:42', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 3, 'start_hole': 10, 'teetime': '2026-04-04 09:05', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 4, 'start_hole': 10, 'teetime': '2026-04-05 10:55', 'wave': 'late'}]",91,41
0,USA,24956,138.0,112.0,"Blanchet, Chandler",54788,666,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-04-02 10:48', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-04-03 14:18', 'wave': 'late'}]",61,41
0,ENG,20766,140.0,85.0,"Brown, Dan",57259,581,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-04-02 11:00', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-04-03 14:30', 'wave': 'late'}]",113,41
0,USA,11082,194.0,320.0,"Burgoon, Bronson",29268,1608,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 09:24', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 12:54', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 3, 'start_hole': 10, 'teetime': '2026-04-04 09:49', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 4, 'start_hole': 10, 'teetime': '2026-04-05 11:39', 'wave': 'late'}]",,41
0,PUR,12909,,423.0,"Campos, Rafael",32070,234,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 10:24', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 13:54', 'wave': 'late'}]",147,41
0,USA,21412,,299.0,"Capan III, Frankie",49590,337,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 11:00', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 14:30', 'wave': 'late'}]",T187,41
0,USA,14502,115.0,80.0,"Cauley, Bud",34021,1602,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 10, 'teetime': '2026-04-02 09:12', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-04-03 12:42', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 3, 'start_hole': 1, 'teetime': '2026-04-04 10:00', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 4, 'start_hole': 1, 'teetime': '2026-04-05 11:50', 'wave': 'late'}]",87,41
0,USA,30620,251.0,262.0,"Chatfield, Davis",59006,280,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 10:48', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 14:18', 'wave': 'late'}]",161,41
0,USA,32330,294.0,204.0,"Clanton, Luke",66743,622,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 11:00', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 14:30', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 3, 'start_hole': 10, 'teetime': '2026-04-04 09:27', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 4, 'start_hole': 10, 'teetime': '2026-04-05 11:17', 'wave': 'late'}]",125,41
0,USA,21756,111.0,119.0,"Cole, Eric",47591,1291,"[{'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-04-02 14:24', 'wave': 'late'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 2, 'start_hole': 10, 'teetime': '2026-04-03 07:54', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 3, 'start_hole': 1, 'teetime': '2026-04-04 08:54', 'wave': 'early'}, {'course_code': '', 'course_name': 'TPC San Antonio (Oaks Course)', 'course_num': 770, 'round_num': 4, 'start_hole': 1, 'teetime': '2026-04-05 10:44', 'wave': 'early'}]",104,41
