player_name,player_id
"Gotterup, Chris",27774
"McIlroy, Rory",10091
"Penge, Marco",22465
"Hojgaard, Nicolai",23602
"Fitzpatrick, Matt",17646
"Rose, Justin",6093
"Straka, Sepp",17511
"Scheffler, Scottie",18417
"Schauffele, Xander",19895
"Aberg, Ludvig",23950
"Clark, Wyndham",23604
"Hovland, Viktor",18841
"Pendrith, Taylor",17780
"Novak, Andrew",23475
"Reitan, Kristoffer",21407
"Bezuidenhout, Christiaan",18103
"Sullivan, Andy",15326
"Schmid, Matti",20722
"Scott, Adam",6430
"Hall, Harry",27194
"Kim, Tom",24766
"Smith, Jordan",18586
"Rozner, Antoine",18770
"McCarty, Matt",28635
"Thomas, Justin",14139
"Forrest, Grant",16475
"Taylor, Nick",13126
"Mansell, Richard",24185
"McNealy, Maverick",18634
"Echavarria, Nico",22833
"Knapp, Jake",19396
"English, Harris",14577
"Campillo, Jorge",14016
"Canter, Laurie",14795
"Kim, Michael",17543
"Yu, Kevin",17881
"Soderberg, Sebastian",18517
"Smylie, Elvis",24200
"Siem, Marcel",6950
"Smalley, Alex",18474
"Fleetwood, Tommy",12294
"Kim, Si Woo",14609
"Svensson, Jesper",26850
"Paul, Yannik",19898
"Perez, Victor",20730
"Coussaud, Ugo",20727
"Conners, Corey",17576
"Rai, Aaron",18554
"Burns, Sam",19483
"Vegas, Jhonattan",13508
"Mitchell, Keith",17365
"Wallace, Matt",20706
"Harman, Brian",8825
"Laporta, Francesco",14987
"Berger, Daniel",17606
"Langasque, Romain",16652
"Parry, John",13764
"Cauley, Bud",14502
"Nakajima, Keita",21074
"Woodland, Gary",12577
"Valimaki, Sami",23816
"Olesen, Thorbjorn",13412
"Brown, Daniel",20766
"Del Rey, Alejandro",22259
"Bairstow, Sam",28615
"Whitnell, Dale",13821
"Clanton, Luke",32330
"Fox, Ryan",11889
"Kruyswijk, Jacques",16896
"MacIntyre, Robert",23323
"Harrington, Padraig",5716
"Detry, Thomas",14181
"Couvra, Martin",27811
"Gerard, Ryan",29767
"Stevens, Sam",25569
"Bridgeman, Jacob",29433
"Syme, Connor",22089
"Norlander, Henrik",11657
"An, Byeong Hun",14459
"Guerrier, Julien",10201
"Ferguson, Ewen",21646
"Lawrence, Thriston",18105
"Ravetto, David",23416
"Neergaard-Petersen, Rasmus",23841
"Im, Sungjae",17488
"Greyserman, Max",23465
"Putnam, Andrew",14704
"Clements, Todd",22608
"Pavon, Matthieu",19960
"Noren, Alex",10419
"Donald, Luke",4163
"van Rooyen, Erik",17550
"McGreevy, Max",23505
"Molinari, Francesco",7655
"Stone, Brandon",15229
"Norgaard, Niklas",15676
"Gumberg, Jordan",23892
"Hughes, Mackenzie",15556
"Hill, Calum",25131
"Riley, Davis",19872
"Spaun, J.J.",17536
"Tosti, Alejandro",17032
"Fitzpatrick, Alex",25362
"Chacarra, Eugenio",26745
"Hillier, Daniel",21362
"Ramsay, Richie",11396
"Hoge, Tom",15575
"Dean, Joe",16497
"Forsstrom, Simon",19806
"Potgieter, Aldrich",27900
"Jordan, Matthew",25601
"Wiesberger, Bernd",9531
"Lee, Junghwan",13498
"McCarthy, Denny",19870
"Ford, David",31343
"Frittelli, Dylan",11955
"Schneider, Marcel",12522
"Cho, Wooyoung",25806
"Rodgers, Patrick",16283
"Dahmen, Joel",14509
"Snedeker, Brandt",8820
"Walker, Danny",25003
"Cockerill, Aaron",15596
"Moore, Taylor",21944
"Manassero, Matteo",11460
"Morikawa, Collin",22085
"Crocker, Sean",23610
"Hodges, Lee",25157
"Saddier, Adrien",14792
"Von Dellingshausen, Nicolai",22231
"LaCroix, Frederic",23733
"Johnston, Ryggs",32449
"Migliozzi, Guido",17357
"Campbell, Brian",18628
"Willett, Danny",12920
"Wu, Ashun",11763
"Naidoo, Dylan",19429
"Li, Haotong",15310
"Vilips, Karl",24304
"Norris, Shaun",7677
"Hojgaard, Rasmus",23838
"Van Driel, Darius",13374
"Bradbury, Dan",29971
"Kim, Hongtaek",17973
"Veerman, Johannes",20522
"Hidalgo Portillo, Angel",24127
"Strydom, Ockie",13731
"Hisatsune, Ryo",22760
"Highsmith, Joe",28469
"Larrazabal, Pablo",9133
"Elvira, Nacho",12988
"Otaegui, Adrian",14975
"Salinda, Isaiah",27183
"Katsuragawa, Yuto",20448
"Waring, Paul",12426
