player_id,player_name,pga_number,country,flag,start_hole,early_late,r1_teetime,r2_teetime,r3_teetime,r4_teetime,event_id,r1_wave,r2_wave
23475,"Novak, Andrew",51997,USA,USA,0,0,,,,,493,,
13412,"Olesen, Thorbjorn",33968,DEN,DEN,0,0,,,,,493,,
25263,"Onishi, Kaito",55623,JPN,JPN,0,0,,,,,493,,
27820,"Pak, John",59160,USA,USA,0,0,,,,,493,,
7820,"Palmer, Ryan",23320,USA,USA,0,0,,,,,493,,
22087,"Paul, Jeremy",50582,GER,GER,0,0,,,,,493,,
19960,"Pavon, Matthieu",48153,FRA,FRA,0,0,,,,,493,,
20730,"Perez, Victor",47679,FRA,FRA,0,0,,,,,493,,
16341,"Peterson, Paul",36824,USA,USA,0,0,,,,,493,,
27164,"Phillips, Chandler",57900,USA,USA,0,0,,,,,493,,
7899,"Piercy, Scott",25818,USA,USA,0,0,,,,,493,,
20344,"Polland, Ben",47567,USA,USA,0,0,,,,,493,,
21554,"Poston, J.T.",49771,USA,USA,0,0,,,,,493,,
10104,"Power, Seamus",28252,IRL,IRL,0,0,,,,,493,,
14704,"Putnam, Andrew",34256,USA,USA,0,0,,,,,493,,
19840,"Ramey, Chad",47983,USA,USA,0,0,,,,,493,,
24481,"Redman, Doc",53165,USA,USA,0,0,,,,,493,,
30892,"Riedel, Matthew",64693,USA,USA,0,0,,,,,493,,
19872,"Riley, Davis",47995,USA,USA,0,0,,,,,493,,
16283,"Rodgers, Patrick",36699,USA,USA,0,0,,,,,493,,
22736,"Rosenmueller, Thomas",60882,GER,GER,0,0,,,,,493,,
18424,"Roy, Kevin",39335,USA,USA,0,0,,,,,493,,
18770,"Rozner, Antoine",46646,FRA,FRA,0,0,,,,,493,,
16715,"Ryder, Sam",37275,USA,USA,0,0,,,,,493,,
27183,"Salinda, Isaiah",56781,USA,USA,0,0,,,,,493,,
10069781,"Sanders, Matt",69781,USA,USA,0,0,,,,,493,,
30814,"Sargent, Gordon",64442,USA,USA,0,0,,,,,493,,
19477,"Schenk, Adam",47347,USA,USA,0,0,,,,,493,,
18635,"Shelton, Robby",46441,USA,USA,0,0,,,,,493,,
23482,"Sigg, Greyson",51890,USA,USA,0,0,,,,,493,,
17381,"Silverman, Ben",39327,CAN,CAN,0,0,,,,,493,,
11049,"Simpson, Webb",29221,USA,USA,0,0,,,,,493,,
10873,"Skinns, David",27139,ENG,ENG,0,0,,,,,493,,
18474,"Smalley, Alex",46340,USA,USA,0,0,,,,,493,,
8820,"Snedeker, Brandt",27649,USA,USA,0,0,,,,,493,,
21995,"Springer, Hayden",50484,USA,USA,0,0,,,,,493,,
25569,"Stevens, Sam",55893,USA,USA,0,0,,,,,493,,
14852,"Streb, Robert",34431,USA,USA,0,0,,,,,493,,
