am,country,course,player_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,event_id
0,USA,n/a,32330,41750038,6700.0,0,126051-202498,7600.0,USA,66743,"Clanton, Luke",,,,,0,0,golf.p.25925$golf.g.20266,20.0,4
0,USA,n/a,23604,41749966,8500.0,0,126051-80788,10100.0,USA,51766,"Clark, Wyndham",,,,,0,0,golf.p.21868$golf.g.20266,36.0,4
0,USA,n/a,21756,41750001,7200.0,0,126051-151428,8400.0,USA,47591,"Cole, Eric",,,,,0,0,golf.p.20887$golf.g.20266,26.0,4
0,USA,n/a,28309,41749983,7400.0,0,126051-151425,9000.0,USA,59836,"Coody, Pierceson",,,,,0,0,golf.p.23908$golf.g.20266,28.0,4
0,USA,n/a,14509,n/a,0.0,0,126051-77984,7000.0,USA,34076,"Dahmen, Joel",,,,,0,0,golf.p.11907$golf.g.20266,21.0,4
0,AUS,n/a,17786,41750075,6200.0,0,126051-77994,7100.0,AUS,45157,"Davis, Cam",,,,,0,0,golf.p.21332$golf.g.20266,23.0,4
0,AUS,n/a,9771,41749955,9600.0,0,126051-77997,11400.0,AUS,28089,"Day, Jason",,,,,0,0,golf.p.7542$golf.g.20266,33.0,4
0,CHN,n/a,16757,41750048,6600.0,0,126051-82762,7300.0,CHN,37338,"Dou, Zecheng",,,,,0,0,golf.p.13771$golf.g.20266,20.0,4
0,BEL,n/a,22002,41750017,7000.0,0,126051-170735,8500.0,BEL,50497,"Dumont De Chassart, Adrien",,,,,0,0,golf.p.22685$golf.g.20266,21.0,4
0,USA,n/a,26653,41750034,6700.0,0,126051-107345,7400.0,USA,57362,"Eckroat, Austin",,,,,0,0,golf.p.23295$golf.g.20266,24.0,4
0,USA,n/a,14577,41749960,9100.0,0,126051-78050,10600.0,USA,34099,"English, Harris",,,,,0,0,golf.p.11060$golf.g.20266,44.0,4
0,CAN,n/a,21883,41750090,6000.0,0,126051-170675,7000.0,CAN,50286,"Ewart, A.J.",,,,,0,0,golf.p.24314$golf.g.20266,20.0,4
0,USA,n/a,11676,41750011,7000.0,0,126051-78078,8600.0,USA,29725,"Finau, Tony",,,,,0,0,golf.p.8805$golf.g.20266,29.0,4
0,USA,n/a,25094,41750035,6700.0,0,126051-118061,7600.0,USA,54576,"Fishburn, Patrick",,,,,0,0,golf.p.22802$golf.g.20266,24.0,4
0,USA,n/a,26657,41750045,6600.0,0,126051-200938,7600.0,USA,57123,"Fisk, Steven",,,,,0,0,golf.p.23304$golf.g.20266,26.0,4
0,USA,n/a,31343,41750041,6700.0,0,126051-189542,7700.0,USA,65256,"Ford, David",,,,,0,0,golf.p.22554$golf.g.20266,20.0,4
0,USA,n/a,11451,41750058,6400.0,0,126051-78118,7100.0,USA,29535,"Garnett, Brice",,,,,0,0,golf.p.8702$golf.g.20266,21.0,4
0,USA,n/a,21886,41750091,6000.0,0,126051-151443,7000.0,USA,49893,"Geddes, Mark",,,,,0,0,golf.p.23912$golf.g.20266,20.0,4
0,USA,n/a,29767,41749965,8600.0,0,126051-170740,10300.0,USA,59018,"Gerard, Ryan",,,,,0,0,golf.p.24341$golf.g.20266,35.0,4
0,USA,n/a,24550,41749999,7200.0,0,126051-82444,8600.0,USA,52375,"Ghim, Doug",,,,,0,0,golf.p.22376$golf.g.20266,20.0,4
0,MEX,n/a,28016,41750065,6300.0,0,126051-199518,7000.0,MEX,59567,"Gonzalez, Emilio",,,,,0,0,golf.p.24584$golf.g.20266,20.0,4
0,USA,n/a,27774,41749961,9000.0,0,126051-165988,10500.0,USA,59095,"Gotterup, Chris",,,,,0,0,golf.p.23664$golf.g.20266,39.0,4
0,USA,n/a,23465,41749982,7400.0,0,126051-80556,9200.0,USA,51977,"Greyserman, Max",,,,,0,0,golf.p.21803$golf.g.20266,39.0,4
0,USA,n/a,15330,n/a,0.0,0,n/a,0.0,USA,35310,"Griffin, Lanto",,,,,0,0,n/a,0.0,4
0,ARG,n/a,12808,41750016,7000.0,0,126051-78154,8300.0,ARG,31646,"Grillo, Emiliano",,,,,0,0,golf.p.11523$golf.g.20266,29.0,4
0,CAY,n/a,31960,41750079,6100.0,0,126051-199102,7900.0,CAY,66248,"Hastings, Justin",,,,,0,0,golf.p.25763$golf.g.20266,20.0,4
0,RSA,n/a,24342,41749978,7600.0,0,126051-151390,9100.0,RSA,54421,"Higgo, Garrick",,,,,0,0,golf.p.22372$golf.g.20266,32.0,4
0,USA,n/a,28469,41750069,6300.0,0,126051-152961,7200.0,USA,60067,"Highsmith, Joe",,,,,0,0,golf.p.23981$golf.g.20266,26.0,4
0,JPN,n/a,20954,41750062,6400.0,0,126051-188212,7100.0,JPN,49120,"Hirata, Kensei",,,,,0,0,golf.p.25439$golf.g.20266,21.0,4
0,JPN,n/a,22760,41750054,6500.0,0,126051-163239,7300.0,JPN,51287,"Hisatsune, Ryo",,,,,0,0,golf.p.24157$golf.g.20266,22.0,4
0,USA,n/a,25157,41750008,7100.0,0,126051-101765,8600.0,USA,54628,"Hodges, Lee",,,,,0,0,golf.p.22885$golf.g.20266,21.0,4
0,PHI,n/a,23504,41749990,7300.0,0,126051-82217,8800.0,PHI,51696,"Hoey, Rico",,,,,0,0,golf.p.24586$golf.g.20266,20.0,4
0,USA,n/a,5768,41750077,6100.0,0,126051-78223,7000.0,USA,12716,"Hoffman, Charley",,,,,0,0,golf.p.696$golf.g.20266,22.0,4
0,USA,n/a,15575,41750027,6800.0,0,126051-78225,8000.0,USA,35532,"Hoge, Tom",,,,,0,0,golf.p.11792$golf.g.20266,27.0,4
0,DEN,n/a,23602,41749981,7500.0,0,126051-84820,9200.0,DEN,52453,"Hojgaard, Nicolai",,,,,0,0,golf.p.22027$golf.g.20266,31.0,4
0,DEN,n/a,23838,41749972,7900.0,0,126051-151427,9900.0,DEN,52686,"Hojgaard, Rasmus",,,,,0,0,golf.p.22028$golf.g.20266,37.0,4
0,USA,n/a,17538,41749968,8300.0,0,126051-78228,9500.0,USA,39977,"Homa, Max",,,,,0,0,golf.p.13933$golf.g.20266,23.0,4
0,USA,n/a,11276,41750004,7100.0,0,126051-78232,8100.0,USA,29420,"Horschel, Billy",,,,,0,0,golf.p.8598$golf.g.20266,33.0,4
0,USA,n/a,15470,41750019,6900.0,0,126051-79365,7800.0,USA,35461,"Hossler, Beau",,,,,0,0,golf.p.11706$golf.g.20266,23.0,4
0,USA,n/a,16333,41750046,6600.0,0,126051-78241,7800.0,USA,36801,"Hubbard, Mark",,,,,0,0,golf.p.14062$golf.g.20266,25.0,4
0,CAN,n/a,15556,41750031,6800.0,0,126051-78243,7800.0,CAN,35506,"Hughes, Mackenzie",,,,,0,0,golf.p.12992$golf.g.20266,29.0,4
0,GER,n/a,16394,41750020,6900.0,0,126051-78268,8000.0,GER,36799,"Jaeger, Stephan",,,,,0,0,golf.p.12995$golf.g.20266,27.0,4
0,JPN,n/a,19729,41750043,6600.0,0,126051-82301,7400.0,JPN,47917,"Kanaya, Takumi",,,,,0,0,golf.p.20556$golf.g.20266,25.0,4
0,USA,n/a,21889,41750081,6100.0,0,126051-165827,7000.0,USA,47393,"Kang, Jeffrey",,,,,0,0,golf.p.22629$golf.g.20266,20.0,4
0,USA,n/a,32457,41750010,7000.0,0,126051-211781,8200.0,USA,63454,"Keefer, Johnny",,,,,0,0,golf.p.26049$golf.g.20266,34.0,4
0,KOR,n/a,21688,41750015,7000.0,0,126051-151445,8100.0,KOR,50188,"Kim, S.H.",,,,,0,0,golf.p.23241$golf.g.20266,20.0,4
0,KOR,n/a,14609,41749956,9500.0,0,126051-78346,11100.0,KOR,37455,"Kim, Si Woo",,,,,0,0,golf.p.13192$golf.g.20266,36.0,4
0,KOR,n/a,24766,41750033,6800.0,0,126051-137069,7500.0,KOR,55182,"Kim, Tom",,,,,0,0,golf.p.23136$golf.g.20266,26.0,4
0,USA,n/a,19396,41749969,8200.0,0,126051-79518,9900.0,USA,47420,"Knapp, Jake",,,,,0,0,golf.p.24604$golf.g.20266,26.0,4
0,USA,n/a,16243,41749971,8000.0,0,126051-78367,9400.0,USA,36689,"Koepka, Brooks",,,,,0,0,golf.p.12875$golf.g.20266,20.0,4
0,USA,n/a,6169,41750023,6900.0,0,126051-78382,8200.0,USA,23108,"Kuchar, Matt",,,,,0,0,golf.p.737$golf.g.20266,24.0,4
0,RSA,n/a,24343,41750071,6200.0,0,126051-189312,7100.0,RSA,54422,"Lamprecht, Christo",,,,,0,0,golf.p.22373$golf.g.20266,20.0,4
0,USA,n/a,21943,41750063,6300.0,0,126051-79954,7100.0,USA,49766,"Lebioda, Hank",,,,,0,0,golf.p.21594$golf.g.20266,20.0,4
0,KOR,n/a,16162,41750073,6200.0,0,126051-240747,7200.0,KOR,36529,"Lee, S.T.",,,,,0,0,golf.p.26134$golf.g.20266,20.0,4
0,CHN,n/a,15310,41749991,7300.0,0,126051-78439,8800.0,CHN,35296,"Li, Haotong",,,,,0,0,golf.p.11595$golf.g.20266,20.0,4
0,USA,n/a,15980,41750066,6300.0,0,126051-78450,7000.0,USA,36326,"Lipsky, David",,,,,0,0,golf.p.12367$golf.g.20266,22.0,4
0,USA,n/a,7960,41750055,6500.0,0,126051-78451,7000.0,USA,27129,"List, Luke",,,,,0,0,golf.p.5995$golf.g.20266,20.0,4
0,USA,n/a,31866,n/a,0.0,0,n/a,0.0,USA,63806,"Logan, Hunter",,,,,0,0,n/a,0.0,4
0,USA,n/a,17723,41750067,6300.0,0,126051-79537,7100.0,USA,40162,"Lower, Justin",,,,,0,0,golf.p.14063$golf.g.20266,25.0,4
0,USA,n/a,14926,41750086,6000.0,0,126051-78491,7000.0,USA,34466,"Malnati, Peter",,,,,0,0,golf.p.11369$golf.g.20266,20.0,4
0,JPN,n/a,13562,41749958,9300.0,0,126051-78508,10700.0,JPN,32839,"Matsuyama, Hideki",,,,,0,0,golf.p.11446$golf.g.20266,42.0,4
0,USA,n/a,19870,41749980,7500.0,0,126051-78520,9300.0,USA,47993,"McCarthy, Denny",,,,,0,0,golf.p.19930$golf.g.20266,32.0,4
0,USA,n/a,28635,41749974,7800.0,0,126051-170736,9300.0,USA,59141,"McCarty, Matt",,,,,0,0,golf.p.24177$golf.g.20266,34.0,4
0,USA,n/a,23505,41750005,7100.0,0,126051-161547,8200.0,USA,51950,"McGreevy, Max",,,,,0,0,golf.p.22014$golf.g.20266,32.0,4
0,USA,n/a,18634,41749962,8900.0,0,126051-78538,10400.0,USA,46442,"McNealy, Maverick",,,,,0,0,golf.p.18457$golf.g.20266,41.0,4
0,USA,n/a,28159,41750007,7100.0,0,126051-151397,8100.0,USA,59143,"Meissner, Mac",,,,,0,0,golf.p.23816$golf.g.20266,20.0,4
0,USA,n/a,17365,41749992,7300.0,0,126051-78552,8800.0,USA,39546,"Mitchell, Keith",,,,,0,0,golf.p.13758$golf.g.20266,23.0,4
0,USA,n/a,21944,41750021,6900.0,0,126051-78566,7900.0,USA,49947,"Moore, Taylor",,,,,0,0,golf.p.20945$golf.g.20266,24.0,4
0,USA,n/a,29770,41750028,6800.0,0,126051-170739,7900.0,USA,63121,"Mouw, William",,,,,0,0,golf.p.24345$golf.g.20266,24.0,4
0,JPN,n/a,21074,41750036,6700.0,0,126051-163243,7700.0,JPN,49228,"Nakajima, Keita",,,,,0,0,golf.p.22963$golf.g.20266,27.0,4
0,DEN,n/a,23841,41749984,7400.0,0,126051-201276,9100.0,DEN,52689,"Neergaard-Petersen, Rasmus",,,,,0,0,golf.p.25433$golf.g.20266,34.0,4
0,SWE,n/a,10419,41749967,8400.0,0,126051-78599,10200.0,SWE,27349,"Noren, Alex",,,,,0,0,golf.p.6196$golf.g.20266,43.0,4
0,SWE,n/a,11657,n/a,0.0,0,n/a,0.0,SWE,30163,"Norlander, Henrik",,,,,0,0,n/a,0.0,4
0,USA,n/a,23475,41749996,7200.0,0,126051-82360,8700.0,USA,51997,"Novak, Andrew",,,,,0,0,golf.p.22209$golf.g.20266,38.0,4
0,SWE,n/a,25475,41750078,6100.0,0,126051-240749,7000.0,SWE,55851,"Nyholm, Pontus",,,,,0,0,golf.p.22883$golf.g.20266,20.0,4
0,DEN,n/a,13412,41749987,7300.0,0,126051-78617,8900.0,DEN,33968,"Olesen, Thorbjorn",,,,,0,0,golf.p.10976$golf.g.20266,29.0,4
0,ENG,n/a,13764,41750002,7100.0,0,126051-171872,8100.0,ENG,28723,"Parry, John",,,,,0,0,golf.p.9081$golf.g.20266,30.0,4
0,GER,n/a,22087,n/a,0.0,0,n/a,0.0,GER,50582,"Paul, Jeremy",,,,,0,0,n/a,0.0,4
0,FRA,n/a,19960,41750039,6700.0,0,126051-78655,7600.0,FRA,48153,"Pavon, Matthieu",,,,,0,0,golf.p.20883$golf.g.20266,28.0,4
0,CAN,n/a,17780,41749964,8700.0,0,126051-78660,9800.0,CAN,40250,"Pendrith, Taylor",,,,,0,0,golf.p.18556$golf.g.20266,33.0,4
0,ENG,n/a,22465,41749976,7700.0,0,126051-171875,9600.0,ENG,51003,"Penge, Marco",,,,,0,0,golf.p.23453$golf.g.20266,20.0,4
0,USA,n/a,27164,41750044,6600.0,0,126051-117171,7500.0,USA,57900,"Phillips, Chandler",,,,,0,0,golf.p.23463$golf.g.20266,20.0,4
0,RSA,n/a,27900,41750049,6500.0,0,126051-171574,7500.0,RSA,63343,"Potgieter, Aldrich",,,,,0,0,golf.p.24382$golf.g.20266,29.0,4
0,IRL,n/a,10104,41750012,7000.0,0,126051-78692,8500.0,IRL,28252,"Power, Seamus",,,,,0,0,golf.p.8018$golf.g.20266,21.0,4
0,USA,n/a,14704,41750037,6700.0,0,126051-78698,7500.0,USA,34256,"Putnam, Andrew",,,,,0,0,golf.p.11153$golf.g.20266,20.0,4
0,ENG,n/a,18554,41749975,7700.0,0,126051-78709,9600.0,ENG,46414,"Rai, Aaron",,,,,0,0,golf.p.20884$golf.g.20266,40.0,4
0,USA,n/a,19840,41750042,6600.0,0,126051-79597,7700.0,USA,47983,"Ramey, Chad",,,,,0,0,golf.p.19920$golf.g.20266,20.0,4
0,NOR,n/a,21407,41749993,7300.0,0,126051-84467,8600.0,NOR,49855,"Reitan, Kristoffer",,,,,0,0,golf.p.22737$golf.g.20266,20.0,4
0,USA,n/a,19872,41750050,6500.0,0,126051-79599,7200.0,USA,47995,"Riley, Davis",,,,,0,0,golf.p.19934$golf.g.20266,28.0,4
0,USA,n/a,16283,41749994,7200.0,0,126051-78739,9000.0,USA,36699,"Rodgers, Patrick",,,,,0,0,golf.p.12885$golf.g.20266,25.0,4
0,ENG,n/a,6093,41749979,7500.0,0,126051-78744,9500.0,ENG,22405,"Rose, Justin",,,,,0,0,golf.p.1038$golf.g.20266,44.0,4
0,GER,n/a,22736,n/a,0.0,0,n/a,0.0,GER,60882,"Rosenmueller, Thomas",,,,,0,0,n/a,0.0,4
0,USA,n/a,18424,41750030,6800.0,0,126051-179537,7900.0,USA,39335,"Roy, Kevin",,,,,0,0,golf.p.19457$golf.g.20266,22.0,4
0,COL,n/a,16591,41750089,6000.0,0,126051-79602,7000.0,COL,37076,"Rozo, Marcelo",,,,,0,0,golf.p.13140$golf.g.20266,20.0,4
0,USA,n/a,16715,n/a,0.0,0,126051-78751,8000.0,USA,37275,"Ryder, Sam",,,,,0,0,golf.p.13099$golf.g.20266,22.0,4
0,FRA,n/a,14792,41750040,6700.0,0,126051-172208,7800.0,FRA,34371,"Saddier, Adrien",,,,,0,0,golf.p.13046$golf.g.20266,31.0,4
0,USA,n/a,27183,41750057,6400.0,0,126051-117269,7200.0,USA,56781,"Salinda, Isaiah",,,,,0,0,golf.p.23464$golf.g.20266,20.0,4
0,USA,n/a,30814,41750085,6000.0,0,126051-183182,7000.0,USA,64442,"Sargent, Gordon",,,,,0,0,golf.p.24690$golf.g.20266,20.0,4
0,USA,n/a,19895,41749951,10500.0,0,126051-78766,12000.0,USA,48081,"Schauffele, Xander",,,,,0,0,golf.p.20376$golf.g.20266,45.0,4
0,USA,n/a,19477,41750076,6200.0,0,126051-78769,7000.0,USA,47347,"Schenk, Adam",,,,,0,0,golf.p.19122$golf.g.20266,23.0,4
0,GER,n/a,20722,41750024,6900.0,0,126051-110906,8400.0,GER,48867,"Schmid, Matti",,,,,0,0,golf.p.23369$golf.g.20266,30.0,4
0,AUS,n/a,6430,41749970,8100.0,0,126051-78780,9800.0,AUS,24502,"Scott, Adam",,,,,0,0,golf.p.3176$golf.g.20266,32.0,4
0,USA,n/a,32055,41750047,6600.0,0,126051-199049,7700.0,USA,63807,"Shipley, Neal",,,,,0,0,golf.p.25738$golf.g.20266,28.0,4
0,USA,n/a,18474,41750003,7100.0,0,126051-80560,8300.0,USA,46340,"Smalley, Alex",,,,,0,0,golf.p.18385$golf.g.20266,25.0,4
0,ENG,n/a,18586,41749998,7200.0,0,126051-78817,8300.0,ENG,46464,"Smith, Jordan",,,,,0,0,golf.p.18444$golf.g.20266,27.0,4
0,USA,n/a,22985,41750025,6900.0,0,126051-80362,7400.0,USA,50095,"Smotherman, Austin",,,,,0,0,golf.p.21440$golf.g.20266,20.0,4
0,USA,n/a,8820,41750052,6500.0,0,126051-78821,7400.0,USA,27649,"Snedeker, Brandt",,,,,0,0,golf.p.6936$golf.g.20266,20.0,4
0,USA,n/a,17536,41749957,9400.0,0,126051-78831,10900.0,USA,39324,"Spaun, J.J.",,,,,0,0,golf.p.20374$golf.g.20266,45.0,4
0,USA,n/a,25569,41749973,7800.0,0,126051-165953,9700.0,USA,55893,"Stevens, Sam",,,,,0,0,golf.p.23312$golf.g.20266,30.0,4
0,USA,n/a,8480,41750080,6100.0,0,126051-78857,7000.0,USA,27214,"Streelman, Kevin",,,,,0,0,golf.p.6074$golf.g.20266,20.0,4
0,USA,n/a,29279,n/a,0.0,0,n/a,0.0,USA,60019,"Suber, Jackson",,,,,0,0,n/a,0.0,4
0,CAN,n/a,13997,41750068,6300.0,0,126051-78872,7300.0,CAN,40115,"Svensson, Adam",,,,,0,0,golf.p.14037$golf.g.20266,20.0,4
0,SWE,n/a,26850,41750009,7100.0,0,126051-199057,8200.0,SWE,57586,"Svensson, Jesper",,,,,0,0,golf.p.23712$golf.g.20266,20.0,4
0,USA,n/a,23014,41749985,7400.0,0,126051-79759,8700.0,USA,51634,"Theegala, Sahith",,,,,0,0,golf.p.21421$golf.g.20266,24.0,4
0,USA,n/a,27364,41749995,7200.0,0,126051-118173,9000.0,USA,58168,"Thompson, Davis",,,,,0,0,golf.p.23501$golf.g.20266,28.0,4
0,USA,n/a,26649,41749977,7600.0,0,126051-107238,9700.0,USA,57364,"Thorbjornsen, Michael",,,,,0,0,golf.p.23296$golf.g.20266,32.0,4
0,ARG,n/a,17032,41750074,6200.0,0,126051-166013,7000.0,ARG,38991,"Tosti, Alejandro",,,,,0,0,golf.p.22803$golf.g.20266,20.0,4
0,FIN,n/a,23816,41750029,6800.0,0,126051-151448,8500.0,FIN,52666,"Valimaki, Sami",,,,,0,0,golf.p.23120$golf.g.20266,37.0,4
0,RSA,n/a,17550,41750056,6400.0,0,126051-78931,7200.0,RSA,40006,"Van Rooyen, Erik",,,,,0,0,golf.p.16790$golf.g.20266,27.0,4
0,USA,n/a,25319,41750072,6200.0,0,126051-85171,7000.0,USA,55573,"VanDerLaan, John",,,,,0,0,golf.p.22818$golf.g.20266,20.0,4
0,VEN,n/a,13508,41750032,6800.0,0,126051-78938,8400.0,VEN,27064,"Vegas, Jhonattan",,,,,0,0,golf.p.5943$golf.g.20266,30.0,4
0,NOR,n/a,15651,41750022,6900.0,0,126051-84729,8000.0,NOR,35658,"Ventura, Kris",,,,,0,0,golf.p.22778$golf.g.20266,20.0,4
0,AUS,n/a,24304,41750060,6400.0,0,126051-187343,7500.0,AUS,54304,"Vilips, Karl",,,,,0,0,golf.p.25416$golf.g.20266,20.0,4
0,COL,n/a,9171,41750084,6000.0,0,126051-78942,7000.0,COL,27770,"Villegas, Camilo",,,,,0,0,golf.p.7021$golf.g.20266,20.0,4
0,USA,n/a,25003,41750082,6100.0,0,126051-151383,7000.0,USA,54607,"Walker, Danny",,,,,0,0,golf.p.22926$golf.g.20266,20.0,4
0,ENG,n/a,20706,41750006,7100.0,0,126051-78951,8700.0,ENG,48887,"Wallace, Matt",,,,,0,0,golf.p.20651$golf.g.20266,31.0,4
0,USA,n/a,25908,41750000,7200.0,0,126051-116974,8500.0,USA,51894,"Whaley, Vince",,,,,0,0,golf.p.23080$golf.g.20266,22.0,4
0,USA,n/a,22051,41750083,6100.0,0,126051-78992,7000.0,USA,49964,"Wise, Aaron",,,,,0,0,golf.p.20980$golf.g.20266,20.0,4
0,USA,n/a,12577,41750026,6800.0,0,126051-78998,7900.0,USA,31323,"Woodland, Gary",,,,,0,0,golf.p.9366$golf.g.20266,25.0,4
0,USA,n/a,25002,41750051,6500.0,0,126051-117701,7300.0,USA,54783,"Wu, Dylan",,,,,0,0,golf.p.23235$golf.g.20266,20.0,4
0,CAN,n/a,29925,41750059,6400.0,0,126051-226937,7200.0,CAN,60386,"Yellamaraju, Sudarshan",,,,,0,0,golf.p.24866$golf.g.20266,20.0,4
0,USA,n/a,26651,41749954,10000.0,0,126051-107336,11800.0,USA,57366,"Young, Cameron",,,,,0,0,golf.p.23294$golf.g.20266,41.0,4
0,TPE,n/a,17881,41749989,7300.0,0,126051-84456,8900.0,TPE,45242,"Yu, Kevin",,,,,0,0,golf.p.22750$golf.g.20266,31.0,4
0,USA,n/a,19428,41749963,8800.0,0,126051-79018,10000.0,USA,47483,"Zalatoris, Will",,,,,0,0,golf.p.19044$golf.g.20266,20.0,4
