player_name,winner_flag
"Matsuyama, Hideki",1
"Morikawa, Collin",0
"Im, Sungjae",0
"Vegas, Jhonattan",0
"Aberg, Ludvig",0
"Conners, Corey",0
"Detry, Thomas",0
"McNealy, Maverick",0
"Young, Cameron",0
"Burns, Sam",0
"Hall, Harry",0
"Hoge, Tom",0
"Davis, Cam",0
"Pendrith, Taylor",0
"Straka, Sepp",0
"Rai, Aaron",0
"Clark, Wyndham",0
"Cantlay, Patrick",0
"Bradley, Keegan",0
"MacIntyre, Robert",0
"Eckroat, Austin",0
"Scott, Adam",0
"Finau, Tony",0
"Greyserman, Max",0
"Fitzpatrick, Matt",0
"Homa, Max",0
"Zalatoris, Will",0
"Thomas, Justin",0
"Hadwin, Adam",0
"Henley, Russell",0
"Schauffele, Xander",0
"Echavarria, Nico",0
"Kim, Si Woo",0
"Bhatia, Akshay",0
"An, Byeong Hun",0
"Jaeger, Stephan",0
"Hovland, Viktor",0
"Thompson, Davis",0
"Theegala, Sahith",0
"Kizzire, Patton",0
"Day, Jason",0
"Bezuidenhout, Christiaan",0
"Poston, J.T.",0
"Kirk, Chris",0
"Yu, Kevin",0
"Gotterup, Chris",0
"McCarthy, Denny",0
"Taylor, Nick",0
"Garnett, Brice",0
"Pavon, Matthieu",0
"Horschel, Billy",0
"Cole, Eric",0
"Malnati, Peter",0
"McCarty, Matt",0
"Dunlap, Nick",0
"Knapp, Jake",0
"Campos, Rafael",0
"Harman, Brian",0
"Riley, Davis",0
