player_name,player_id
"Fisk, Steven",26657
"Higgo, Garrick",24342
"Walker, Danny",25003
"Hojgaard, Rasmus",23838
"Whaley, Vince",25908
"Capan III, Frankie",21412
"Bezuidenhout, Christiaan",18103
"Montgomery, Taylor",25442
"Redman, Doc",24481
"Cole, Eric",21756
"Yu, Kevin",17881
"Kim, Tom",24766
"Perez, Victor",20730
"Coody, Pierceson",28309
"Meissner, Mac",28159
"Schmid, Matti",20722
"Olesen, Thorbjorn",13412
"Kuchar, Matt",6169
"Roy, Kevin",18424
"Homa, Max",17538
"Ventura, Kris",15651
"Schenk, Adam",19477
"Garnett, Brice",11451
"Goodwin, Noah",24837
"NeSmith, Matt",16433
"Kanaya, Takumi",19729
"Thompson, Davis",27364
"Sigg, Greyson",23482
"Clanton, Luke",32330
"Poston, J.T.",21554
"Rosenmueller, Thomas",22736
"Johnson, Zach",6986
"An, Byeong Hun",14459
"Ryder, Sam",16715
"Thorbjornsen, Michael",26649
"List, Luke",7960
"Mullinax, Trey",18761
"Hodges, Lee",25157
"Hubbard, Mark",16333
"Fishburn, Patrick",25094
"Sargent, Gordon",30814
"Meeks, Kye",33955
"Young, Carson",23656
"Dunlap, Nick",28270
"Phillips, Chandler",27164
"Ford, David",31343
"Jaeger, Stephan",16394
"Hisatsune, Ryo",22760
"Power, Seamus",10104
"Streelman, Kevin",8480
"Lipsky, David",15980
"Paul, Jeremy",22087
"Lawrence, Thriston",18105
"Svensson, Jesper",26850
"Higgs, Harry",14140
"Ghim, Doug",24550
"Chandler, Will",31212
"Covello, Vince",11441
"Buckley, Hayden",25363
"Widing, Tim",21875
"Kim, Chan",15004
"Cummins, Quade",27996
"Campos, Rafael",12909
"Thornberry, Braden",23502
"Xiong, Norman",24354
"van Rooyen, Erik",17550
"Albertson, Anders",21235
"Del Solar, Cristobal",17422
"Castillo, Ricky",27819
"Ramey, Chad",19840
"Molinari, Francesco",7655
"Dickson, Taylor",27420
"Riley, Davis",19872
"Onishi, Kaito",25263
"Moore, Taylor",21944
"McGreevy, Max",23505
"Snedeker, Brandt",8820
"Bridgeman, Jacob",29433
"Mitchell, Keith",17365
"Manassero, Matteo",11460
"Hughes, Mackenzie",15556
"Dahmen, Joel",14509
"Springer, Hayden",21995
"Kizzire, Patton",13470
"Bramlett, Joseph",14698
"Wallace, Matt",20706
"Cone, Trevor",21880
"Suber, Jackson",29279
"Martin, Ben",14007
"Griffin, Lanto",15330
"Piercy, Scott",7899
"Hojgaard, Nicolai",23602
"Putnam, Andrew",14704
"Valimaki, Sami",23816
"Champ, Cameron",23542
"Dufner, Jason",7301
"Wise, Aaron",22051
"Skinns, David",10873
"Lee, Min Woo",16841
"Rodgers, Patrick",16283
"Gordon, Will",26660
"Pavon, Matthieu",19960
"Grillo, Emiliano",12808
"Hossler, Beau",15470
"Rozner, Antoine",18770
"Norlander, Henrik",11657
"Blair, Zac",17639
"Svensson, Adam",13997
"Endycott, Harrison",19208
"Andersen, Mason",23540
"Lower, Justin",17723
"La Sasso, Michael",33755
"Pak, John",27820
"Silverman, Ben",17381
"Kohles, Ben",16395
"Hoey, Rico",23504
"Hadwin, Adam",13965
"Norgaard, Niklas",15676
"Bhatia, Akshay",26096
"Stevens, Sam",25569
"Armour, Ryan",8469
"Palmer, Ryan",7820
"Riedel, Matthew",30892
"Peterson, Paul",16341
"Salinda, Isaiah",27183
"Huss, Cameron",33281
"Drewitt, Brett",15162
"Villegas, Camilo",9171
"Hoge, Tom",15575
"Smalley, Alex",18474
"Velo, Kevin",27762
"Landry, Grant",34526
