player_name,winner_flag
"Bradley, Keegan",1
"Henley, Russell",0
"Fleetwood, Tommy",0
"English, Harris",0
"Day, Jason",0
"McIlroy, Rory",0
"Scheffler, Scottie",0
"Harman, Brian",0
"Glover, Lucas",0
"Hall, Harry",0
"Thomas, Justin",0
"McCarthy, Denny",0
"Cantlay, Patrick",0
"Griffin, Ben",0
"An, Byeong Hun",0
"Spaun, J.J.",0
"Clark, Wyndham",0
"Rai, Aaron",0
"McNealy, Maverick",0
"Burns, Sam",0
"Taylor, Nick",0
"Fitzpatrick, Matt",0
"Fox, Ryan",0
"MacIntyre, Robert",0
"Eckroat, Austin",0
"Thompson, Davis",0
"Pendrith, Taylor",0
"Yu, Kevin",0
"Cauley, Bud",0
"Novak, Andrew",0
"Matsuyama, Hideki",0
"Scott, Adam",0
"Noren, Alex",0
"Clanton, Luke",0
"Jaeger, Stephan",0
"Greyserman, Max",0
"Woodland, Gary",0
"Fowler, Rickie",0
"Highsmith, Joe",0
"Vegas, Jhonattan",0
"Aberg, Ludvig",0
"Kim, Michael",0
"Berger, Daniel",0
"Morikawa, Collin",0
"Straka, Sepp",0
"Stevens, Sam",0
"Poston, J.T.",0
"Kim, Tom",0
"Lowry, Shane",0
"Hoge, Tom",0
"Bezuidenhout, Christiaan",0
"Young, Cameron",0
"Bridgeman, Jacob",0
"Homa, Max",0
"Bhatia, Akshay",0
"Gerard, Ryan",0
"Pavon, Matthieu",0
"Davis, Cam",0
"Hadwin, Adam",0
"Riley, Davis",0
"Im, Sungjae",0
"Schauffele, Xander",0
"Lee, Min Woo",0
"Detry, Thomas",0
"Hughes, Mackenzie",0
"Finau, Tony",0
"Dunlap, Nick",0
"Kim, Si Woo",0
"Hovland, Viktor",0
"Cole, Eric",0
"Schmid, Matti",0
