player_name,player_id
"Young, Cameron",26651
"Meissner, Mac",28159
"Noren, Alex",10419
"Hubbard, Mark",16333
"Kirk, Chris",12423
"Koivun, Jackson",32319
"Rai, Aaron",18554
"Fishburn, Patrick",25094
"Fitzpatrick, Matt",17646
"McCarty, Matt",28635
"Griffin, Ben",24968
"Thompson, Davis",27364
"Poston, J.T.",21554
"McCarthy, Denny",19870
"Dahmen, Joel",14509
"Hall, Harry",27194
"Rodgers, Patrick",16283
"Hossler, Beau",15470
"Vilips, Karl",24304
"Ryder, Sam",16715
"Matsuyama, Hideki",13562
"Echavarria, Nico",22833
"Griffin, Lanto",15330
"Castillo, Ricky",27819
"Goodwin, Noah",24837
"Woodland, Gary",12577
"Im, Sungjae",17488
"Simpson, Webb",11049
"Higgs, Harry",14140
"Wallace, Matt",20706
"Spieth, Jordan",14636
"Schmid, Matti",20722
"Kitayama, Kurt",21891
"Hojgaard, Rasmus",23838
"McGreevy, Max",23505
"Valimaki, Sami",23816
"Phillips, Chandler",27164
"Riedel, Matthew",30892
"Mouw, William",29770
"Bridgeman, Jacob",29433
"Hadley, Chesson",14967
"Thorbjornsen, Michael",26649
"Perez, Victor",20730
"Power, Seamus",10104
"Davis, Cam",17786
"Finau, Tony",11676
"Lower, Justin",17723
"Kuchar, Matt",6169
"Grillo, Emiliano",12808
"Kizzire, Patton",13470
"Fowler, Rickie",12965
"MacIntyre, Robert",23323
"Lipsky, David",15980
"Cone, Trevor",21880
"Hodges, Lee",25157
"Hojgaard, Nicolai",23602
"Skinns, David",10873
"Peterson, Paul",16341
"Scott, Adam",6430
"Fisk, Steven",26657
"Young, Carson",23656
"Olesen, Thorbjorn",13412
"Malnati, Peter",14926
"Norlander, Henrik",11657
"Kim, Michael",17543
"Bezuidenhout, Christiaan",18103
"Rosenmueller, Thomas",22736
"Hoey, Rico",23504
"Clanton, Luke",32330
"Mullinax, Trey",18761
"Dickson, Taylor",27420
"Pavon, Matthieu",19960
"Baddeley, Aaron",6252
"Whaley, Vince",25908
"Cole, Eric",21756
"Kanaya, Takumi",19729
"Ghim, Doug",24550
"Campos, Rafael",12909
"Svensson, Adam",13997
"Silverman, Ben",17381
"Kim, Si Woo",14609
"Hadwin, Adam",13965
"Kohles, Ben",16395
"Greyserman, Max",23465
"Manassero, Matteo",11460
"Putnam, Andrew",14704
"Moore, Taylor",21944
"Garnett, Brice",11451
"Campbell, Brian",18628
"Mitchell, Keith",17365
"Ventura, Kris",15651
"Higgo, Garrick",24342
"Stevens, Sam",25569
"Knapp, Jake",19396
"Smalley, Alex",18474
"Riley, Davis",19872
"Glover, Lucas",7399
"Snedeker, Brandt",8820
"Johnson, Zach",6986
"Norgaard, Niklas",15676
"Lawrence, Thriston",18105
"Kisner, Kevin",11328
"Franken, Stephen",26517
"Novak, Andrew",23475
"Bradley, Keegan",13872
"Capan III, Frankie",21412
"Ford, David",31343
"Yu, Kevin",17881
"Jaeger, Stephan",16394
"An, Byeong Hun",14459
"Kennon, Scotty",34156
"Roy, Kevin",18424
"Walker, Danny",25003
"Detry, Thomas",14181
"Kim, Chan",15004
"Sargent, Gordon",30814
"Villegas, Camilo",9171
"Fox, Ryan",11889
"Homa, Max",17538
"Eckroat, Austin",26653
"Gerard, Ryan",29767
"Blair, Zac",17639
"Svensson, Jesper",26850
"Cauley, Bud",14502
"Herman, Jim",12846
"Velo, Kevin",27762
"Highsmith, Joe",28469
"Dunlap, Nick",28270
"Gordon, Will",26660
"Pak, John",27820
"Hardy, Nick",19865
"Ramey, Chad",19840
"Palmer, Ryan",7820
"Rozner, Antoine",18770
"Suber, Jackson",29279
"Lee, Tain",16598
"Thornberry, Braden",23502
"Cummins, Quade",27996
"Schenk, Adam",19477
"Coody, Pierceson",28309
"Del Solar, Cristobal",17422
"Duncan, Austin",30937
"List, Luke",7960
"Cole, Preston",27707
"Theegala, Sahith",23014
"Sigg, Greyson",23482
"Hisatsune, Ryo",22760
"Knowles, Philip",24562
"Chandler, Will",31212
"Bhatia, Akshay",26096
"Wise, Aaron",22051
"van Rooyen, Erik",17550
"Kim, Tom",24766
"Lashley, Nate",10943
"Salinda, Isaiah",27183
"Onishi, Kaito",25263
