player_name,player_id
"Fox, Ryan",11889
"Burns, Sam",19483
"Yu, Kevin",17881
"McCarty, Matt",28635
"Young, Cameron",26651
"An, Byeong Hun",14459
"Manassero, Matteo",11460
"Putnam, Andrew",14704
"Skinns, David",10873
"Perez, Victor",20730
"Hodges, Lee",25157
"Champ, Cameron",23542
"Smalley, Alex",18474
"Willett, Danny",12920
"Taylor, Nick",13126
"Lowry, Shane",13900
"Aberg, Ludvig",23950
"Suber, Jackson",29279
"Detry, Thomas",14181
"Goodwin, Noah",24837
"Paul, Jeremy",22087
"Roy, Kevin",18424
"Svensson, Jesper",26850
"Rozner, Antoine",18770
"Hall, Harry",27194
"Grillo, Emiliano",12808
"Pak, John",27820
"Pendrith, Taylor",17780
"Knapp, Jake",19396
"Conners, Corey",17576
"Hadwin, Adam",13965
"Mitchell, Keith",17365
"Hughes, Mackenzie",15556
"Griffin, Lanto",15330
"McGreevy, Max",23505
"Lee, Richard",12413
"Silverman, Ben",17381
"Olesen, Thorbjorn",13412
"Del Solar, Cristobal",17422
"Montgomery, Taylor",25442
"Hoey, Rico",23504
"MacIntyre, Robert",23323
"Mullinax, Trey",18761
"Fisk, Steven",26657
"Fishburn, Patrick",25094
"Hojgaard, Rasmus",23838
"Hisatsune, Ryo",22760
"Lashley, Nate",10943
"Waring, Paul",12426
"Hubbard, Mark",16333
"Anderson, Matthew",26617
"Young, Carson",23656
"Cone, Trevor",21880
"Blair, Zac",17639
"Hossler, Beau",15470
"Whaley, Vince",25908
"Norlander, Henrik",11657
"Peterson, Paul",16341
"Springer, Hayden",21995
"Clark, Wyndham",23604
"Riley, Davis",19872
"Malnati, Peter",14926
"Wu, Dylan",25002
"Phillips, Chandler",27164
"Mawhinney, Tyler",33711
"Schenk, Adam",19477
"Hoffman, Charley",5768
"Lower, Justin",17723
"Snedeker, Brandt",8820
"McCulloch, Ashton",32260
"Kohles, Ben",16395
"Homa, Max",17538
"Castillo, Ricky",27819
"van Rooyen, Erik",17550
"Ventura, Kris",15651
"DiMarco, Cristian",25135
"Tosti, Alejandro",17032
"Rodgers, Patrick",16283
"Cao, Yi",15067
"Buckley, Hayden",25363
"Rosenmueller, Thomas",22736
"Noren, Alex",10419
"Gotterup, Chris",27774
"Scobie, Matthew",23890
"Schmid, Matti",20722
"Endycott, Harrison",19208
"List, Luke",7960
"Velo, Kevin",27762
"Dahmen, Joel",14509
"Widing, Tim",21875
"Kanaya, Takumi",19729
"Campos, Rafael",12909
"Garnett, Brice",11451
"Hardy, Nick",19865
"Rose, Justin",6093
"Kim, Tom",24766
"Mouw, William",29770
"Clanton, Luke",32330
"Sargent, Gordon",30814
"Covello, Vince",11441
"Hojgaard, Nicolai",23602
"Ford, David",31343
"Cummins, Quade",27996
"Kitayama, Kurt",21891
"Im, Sungjae",17488
"Wise, Aaron",22051
"Chandler, Will",31212
"Walker, Danny",25003
"Thomson, Hunter",33709
"Ewart, A.J.",21883
"Ramey, Chad",19840
"Riedel, Matthew",30892
"Gordon, Will",26660
"Bramlett, Joseph",14698
"Keefer, Johnny",32457
"Creighton, Myles",26143
"Wallace, Matt",20706
"Kim, Chan",15004
"Knowles, Philip",24562
"Kisner, Kevin",11328
"Woodland, Gary",12577
"Botha, Barend",32473
"Ryder, Sam",16715
"Sloan, Roger",14050
"Meissner, Mac",28159
"Wang, Wei-Hsuan",19697
"Vilips, Karl",24304
"Higgs, Harry",14140
"Baddeley, Aaron",6252
"Andersen, Mason",23540
"Ghim, Doug",24550
"Thornberry, Braden",23502
"Dunlap, Nick",28270
"Matthews, Justin",32259
"Moore, Taylor",21944
"Yellamaraju, Sudarshan",29925
"Onishi, Kaito",25263
"Norgaard, Niklas",15676
"Svensson, Adam",13997
"Capan III, Frankie",21412
"Weir, Mike",5513
"Webster, Brett",33710
"Lipsky, David",15980
"Cole, Eric",21756
"Javier, Matthew",33732
"Palmer, Ryan",7820
"Goldenberg, Josh",28022
"Collins, Cougar",25333
"McIlroy, Rory",10091
"Pavon, Matthieu",19960
"Heffernan, Wes",6884
"Hoffman, Mark",16331
"Hearn, David",7340
"Villegas, Camilo",9171
"Salinda, Isaiah",27183
