player_name,player_id
"Campbell, Brian",18628
"Potgieter, Aldrich",27900
"Salinda, Isaiah",27183
"Griffin, Ben",24968
"Rai, Aaron",18554
"Dahmen, Joel",14509
"Jaeger, Stephan",16394
"Hojgaard, Nicolai",23602
"Bhatia, Akshay",26096
"Smalley, Alex",18474
"Tosti, Alejandro",17032
"Hisatsune, Ryo",22760
"Kim, Michael",17543
"Walker, Danny",25003
"Hastings, Justin",31960
"Norlander, Henrik",11657
"Ballester Barrio, Jose Luis",28473
"Pak, John",27820
"Kim, Chan",15004
"Fisk, Steven",26657
"Gerard, Ryan",29767
"Highsmith, Joe",28469
"Roy, Kevin",18424
"Sigg, Greyson",23482
"Kohles, Ben",16395
"Knapp, Jake",19396
"Ventura, Kris",15651
"Rodgers, Patrick",16283
"Paul, Jeremy",22087
"Griffin, Lanto",15330
"McGreevy, Max",23505
"Kanaya, Takumi",19729
"Cummins, Quade",27996
"Moore, Taylor",21944
"Phillips, Chandler",27164
"Campos, Rafael",12909
"Baddeley, Aaron",6252
"Bridgeman, Jacob",29433
"Ramey, Chad",19840
"Brown, Blades",32152
"Hall, Harry",27194
"Norgaard, Niklas",15676
"Valimaki, Sami",23816
"Hojgaard, Rasmus",23838
"Springer, Hayden",21995
"Martin, Ben",14007
"Yu, Kevin",17881
"Montgomery, Taylor",25442
"Byrd, Jonathan",6931
"Molinari, Francesco",7655
"Goodwin, Noah",24837
"Olesen, Thorbjorn",13412
"Putnam, Andrew",14704
"Svensson, Jesper",26850
"Castillo, Ricky",27819
"Rozner, Antoine",18770
"Capan III, Frankie",21412
"Piercy, Scott",7899
"van Rooyen, Erik",17550
"Ryder, Sam",16715
"Svensson, Adam",13997
"Lawrence, Thriston",18105
"McCarty, Matt",28635
"Biondi, Fred",25614
"de la Fuente, Santiago",29195
"Andersen, Mason",23540
"Grillo, Emiliano",12808
"Malnati, Peter",14926
"Manassero, Matteo",11460
"Rosenmueller, Thomas",22736
"Pan, C.T.",15475
"Vilips, Karl",24304
"Perez, Victor",20730
"Higgs, Harry",14140
"Norrman, Vincent",22535
"Lewis, Riley",32521
"Lipsky, David",15980
"Lee, K.H.",13497
"Widing, Tim",21875
"Chandler, Will",31212
"Onishi, Kaito",25263
"Ortiz, Alvaro",26190
"Albertson, Anders",21235
"Silverman, Ben",17381
"Watkins, Matthew",33196
"Del Solar, Cristobal",17422
"Lower, Justin",17723
"Islas, Jose Cristobal",28142
"Dickson, Taylor",27420
"Fox, Ryan",11889
"Kizzire, Patton",13470
"Knowles, Philip",24562
"Suber, Jackson",29279
"Hardy, Nick",19865
"Riley, Davis",19872
"Hossler, Beau",15470
"Mouw, William",29770
"Gomez, Gerardo",33198
"Hoffman, Charley",5768
"Riedel, Matthew",30892
"Gotterup, Chris",27774
"Kitayama, Kurt",21891
"Meissner, Mac",28159
"Mullinax, Trey",18761
"Fishburn, Patrick",25094
"Stevens, Sam",25569
"Buckley, Hayden",25363
"Gordon, Will",26660
"Schmid, Matti",20722
"Hoey, Rico",23504
"List, Luke",7960
"Thorbjornsen, Michael",26649
"Harrington, Padraig",5716
"Whaley, Vince",25908
"Velo, Kevin",27762
"Hoshino, Rikuya",19190
"Skinns, David",10873
"Palmer, Ryan",7820
"Thornberry, Braden",23502
"Peterson, Paul",16341
"Wallace, Matt",20706
"Safa, Jose Antonio",28144
"Cone, Trevor",21880
"Gifford, Luke",31881
"Young, Carson",23656
"Waring, Paul",12426
"Covello, Vince",11441
"Lashley, Nate",10943
"Droemer, Jesse",24584
"McCumber, Tyler",17584
"Fortlage, Erich",30899
"Mihaich, Leandro",33197
