player_name,player_id
"Fleetwood, Tommy",12294
"Henley, Russell",14578
"Cantlay, Patrick",15466
"Scheffler, Scottie",18417
"Young, Cameron",26651
"Conners, Corey",17576
"Bradley, Keegan",13872
"Burns, Sam",19483
"Thomas, Justin",14139
"Gotterup, Chris",27774
"Griffin, Ben",24968
"Hovland, Viktor",18841
"Harman, Brian",8825
"Lowry, Shane",13900
"Bhatia, Akshay",26096
"English, Harris",14577
"Hall, Harry",27194
"MacIntyre, Robert",23323
"Taylor, Nick",13126
"Morikawa, Collin",22085
"Aberg, Ludvig",23950
"Rose, Justin",6093
"McIlroy, Rory",10091
"McNealy, Maverick",18634
"Spaun, J.J.",17536
"Novak, Andrew",23475
"Bridgeman, Jacob",29433
"Im, Sungjae",17488
"Matsuyama, Hideki",13562
"Straka, Sepp",17511
