player_name,player_id
"Scheffler, Scottie",18417
"Griffin, Ben",24968
"Straka, Sepp",17511
"Taylor, Nick",13126
"Henley, Russell",14578
"McNealy, Maverick",18634
"Snedeker, Brandt",8820
"Fowler, Rickie",12965
"Bradley, Keegan",13872
"Hoge, Tom",15575
"Spieth, Jordan",14636
"English, Harris",14577
"Pendrith, Taylor",17780
"Cantlay, Patrick",15466
"Burns, Sam",19483
"Im, Sungjae",17488
"Bhatia, Akshay",26096
"Fleetwood, Tommy",12294
"Aberg, Ludvig",23950
"Morikawa, Collin",22085
"Fox, Ryan",11889
"MacIntyre, Robert",23323
"Gerard, Ryan",29767
"Lowry, Shane",13900
"Greyserman, Max",23465
"Young, Cameron",26651
"Conners, Corey",17576
"Kuchar, Matt",6169
"Hovland, Viktor",18841
"Schauffele, Xander",19895
"Finau, Tony",11676
"Kim, Si Woo",14609
"Stevens, Sam",25569
"Bridgeman, Jacob",29433
"Fitzpatrick, Matt",17646
"Thomas, Justin",14139
"Scott, Adam",6430
"Matsuyama, Hideki",13562
"Detry, Thomas",14181
"Hughes, Mackenzie",15556
"Jaeger, Stephan",16394
"Noren, Alex",10419
"Cauley, Bud",14502
"Kim, Michael",17543
"Rose, Justin",6093
"Vegas, Jhonattan",13508
"Dunlap, Nick",28270
"Cole, Eric",21756
"Lee, Min Woo",16841
"Thompson, Davis",27364
"Novak, Andrew",23475
"Homa, Max",17538
"Higgs, Harry",14140
"Hadwin, Adam",13965
"McCarthy, Denny",19870
"Clark, Wyndham",23604
"Eckroat, Austin",26653
"Pavon, Matthieu",19960
"Spaun, J.J.",17536
"Schmid, Matti",20722
"Theegala, Sahith",23014
"Kirk, Chris",12423
"Bezuidenhout, Christiaan",18103
"Rai, Aaron",18554
"Berger, Daniel",17606
"Poston, J.T.",21554
"Highsmith, Joe",28469
"Harman, Brian",8825
"Glover, Lucas",7399
"An, Byeong Hun",14459
"Davis, Cam",17786
"Campbell, Brian",18628
