am,country,course,player_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,event_id
0,USA,El Cardonal at Diamante,25094,40709145,7500,0,n/a,0,USA,54576,"Fishburn, Patrick",2025-11-06 06:41,2025-11-07 11:16,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,26657,40709136,7700,1,n/a,0,USA,57123,"Fisk, Steven",2025-11-06 12:00,2025-11-07 07:25,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,31343,40709168,7000,1,n/a,0,USA,65256,"Ford, David",2025-11-06 12:33,2025-11-07 07:58,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,24550,40709137,7700,0,n/a,0,USA,52375,"Ghim, Doug",2025-11-06 06:30,2025-11-07 11:05,,,1,0,n/a,0,457
1,MEX,El Cardonal at Diamante,30038529,40709221,6000,0,n/a,0,MEX,69890,"Gil Leyva Llamas, Emilio",2025-11-06 08:09,2025-11-07 12:44,,,10,0,n/a,0,457
0,MEX,El Cardonal at Diamante,28016,40709170,6900,1,n/a,0,MEX,59567,"Gonzalez, Emilio",2025-11-06 12:22,2025-11-07 07:47,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,24837,40709165,7000,0,n/a,0,USA,55165,"Goodwin, Noah",2025-11-06 07:58,2025-11-07 12:33,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,26660,40709205,6300,0,n/a,0,USA,56762,"Gordon, Will",2025-11-06 06:41,2025-11-07 11:16,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,23465,40709112,10000,1,n/a,0,USA,51977,"Greyserman, Max",2025-11-06 11:27,2025-11-07 06:52,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,24968,40709109,10800,0,n/a,0,USA,54591,"Griffin, Ben",2025-11-06 07:14,2025-11-07 11:49,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,15330,40709174,6800,0,n/a,0,USA,35310,"Griffin, Lanto",2025-11-06 06:52,2025-11-07 11:27,,,1,0,n/a,0,457
0,ARG,El Cardonal at Diamante,12808,40709123,8700,1,n/a,0,ARG,31646,"Grillo, Emiliano",2025-11-06 12:00,2025-11-07 07:25,,,10,0,n/a,0,457
0,CAN,El Cardonal at Diamante,13965,40709189,6500,0,n/a,0,CAN,33399,"Hadwin, Adam",2025-11-06 07:25,2025-11-07 12:00,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,19865,40709179,6700,0,n/a,0,USA,47988,"Hardy, Nick",2025-11-06 07:36,2025-11-07 12:11,,,10,0,n/a,0,457
0,RSA,El Cardonal at Diamante,24342,40709115,9500,1,n/a,0,RSA,54421,"Higgo, Garrick",2025-11-06 11:49,2025-11-07 07:14,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,14140,40709185,6600,0,n/a,0,USA,33597,"Higgs, Harry",2025-11-06 06:41,2025-11-07 11:16,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,28469,40709196,6400,0,n/a,0,USA,60067,"Highsmith, Joe",2025-11-06 07:25,2025-11-07 12:00,,,1,0,n/a,0,457
0,JPN,El Cardonal at Diamante,22760,40709159,7200,1,n/a,0,JPN,51287,"Hisatsune, Ryo",2025-11-06 12:11,2025-11-07 07:36,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,25157,40709150,7400,0,n/a,0,USA,54628,"Hodges, Lee",2025-11-06 07:36,2025-11-07 12:11,,,10,0,n/a,0,457
0,PHI,El Cardonal at Diamante,23504,40709111,10100,1,n/a,0,PHI,51696,"Hoey, Rico",2025-11-06 12:11,2025-11-07 07:36,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,15575,40709171,6900,0,n/a,0,USA,35532,"Hoge, Tom",2025-11-06 07:14,2025-11-07 11:49,,,10,0,n/a,0,457
0,JPN,El Cardonal at Diamante,19190,40709194,6400,1,n/a,0,JPN,47056,"Hoshino, Rikuya",2025-11-06 12:44,2025-11-07 08:09,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,15470,40709149,7400,0,n/a,0,USA,35461,"Hossler, Beau",2025-11-06 06:30,2025-11-07 11:05,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,16333,40709138,7700,1,n/a,0,USA,36801,"Hubbard, Mark",2025-11-06 11:05,2025-11-07 06:30,,,1,0,n/a,0,457
0,CAN,El Cardonal at Diamante,15556,40709135,7800,1,n/a,0,CAN,35506,"Hughes, Mackenzie",2025-11-06 11:38,2025-11-07 07:03,,,1,0,n/a,0,457
0,GER,El Cardonal at Diamante,16394,40709130,8000,0,n/a,0,GER,36799,"Jaeger, Stephan",2025-11-06 07:25,2025-11-07 12:00,,,1,0,n/a,0,457
0,JPN,El Cardonal at Diamante,19729,40709128,8200,0,n/a,0,JPN,47917,"Kanaya, Takumi",2025-11-06 07:58,2025-11-07 12:33,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,32457,40709126,8400,1,n/a,0,USA,63454,"Keefer, Johnny",2025-11-06 12:22,2025-11-07 07:47,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,15004,40709184,6600,1,n/a,0,USA,34587,"Kim, Chan",2025-11-06 12:11,2025-11-07 07:36,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,13470,40709191,6500,0,n/a,0,USA,32757,"Kizzire, Patton",2025-11-06 07:14,2025-11-07 11:49,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,28146,40709216,6100,1,n/a,0,USA,58658,"Knade, Peter",2025-11-06 12:22,2025-11-07 07:47,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,16395,40709154,7300,1,n/a,0,USA,36884,"Kohles, Ben",2025-11-06 11:05,2025-11-07 06:30,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,6169,40709125,8500,0,n/a,0,USA,23108,"Kuchar, Matt",2025-11-06 07:36,2025-11-07 12:11,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,15980,40709166,7000,1,n/a,0,USA,36326,"Lipsky, David",2025-11-06 11:05,2025-11-07 06:30,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,7960,40709190,6500,1,n/a,0,USA,27129,"List, Luke",2025-11-06 11:38,2025-11-07 07:03,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,24538,40709214,6100,0,n/a,0,USA,54404,"Longmire, David",2025-11-06 07:58,2025-11-07 12:33,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,17723,40709148,7400,1,n/a,0,USA,40162,"Lower, Justin",2025-11-06 12:11,2025-11-07 07:36,,,10,0,n/a,0,457
0,MEX,El Cardonal at Diamante,30739,40709212,6200,0,n/a,0,MEX,64561,"Madariaga, Alejandro",2025-11-06 07:47,2025-11-07 12:22,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,23505,40709132,7900,1,n/a,0,USA,51950,"McGreevy, Max",2025-11-06 11:27,2025-11-07 06:52,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,17365,40709122,8800,1,n/a,0,USA,39546,"Mitchell, Keith",2025-11-06 11:38,2025-11-07 07:03,,,10,0,n/a,0,457
0,ITA,El Cardonal at Diamante,7655,40709200,6300,0,n/a,0,ITA,25198,"Molinari, Francesco",2025-11-06 07:25,2025-11-07 12:00,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,25442,40709151,7300,0,n/a,0,USA,55789,"Montgomery, Taylor",2025-11-06 07:47,2025-11-07 12:22,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,21944,40709177,6800,0,n/a,0,USA,49947,"Moore, Taylor",2025-11-06 07:14,2025-11-07 11:49,,,10,0,n/a,0,457
0,MEX,El Cardonal at Diamante,30891,40709223,6000,0,n/a,0,MEX,64690,"Morales, Omar",2025-11-06 08:09,2025-11-07 12:44,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,29770,40709141,7600,0,n/a,0,USA,63121,"Mouw, William",2025-11-06 07:14,2025-11-07 11:49,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,18761,40709175,6800,0,n/a,0,USA,46601,"Mullinax, Trey",2025-11-06 06:52,2025-11-07 11:27,,,1,0,n/a,0,457
0,DEN,El Cardonal at Diamante,15676,40709186,6600,1,n/a,0,DEN,35706,"Norgaard, Niklas",2025-11-06 12:44,2025-11-07 08:09,,,1,0,n/a,0,457
0,SWE,El Cardonal at Diamante,11657,40709192,6500,1,n/a,0,SWE,30163,"Norlander, Henrik",2025-11-06 11:05,2025-11-07 06:30,,,10,0,n/a,0,457
0,DEN,El Cardonal at Diamante,13412,40709116,9400,1,n/a,0,DEN,33968,"Olesen, Thorbjorn",2025-11-06 11:05,2025-11-07 06:30,,,10,0,n/a,0,457
0,JPN,El Cardonal at Diamante,25263,40709227,6000,0,n/a,0,JPN,55623,"Onishi, Kaito",2025-11-06 07:47,2025-11-07 12:22,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,27820,40709204,6300,0,n/a,0,USA,59160,"Pak, John",2025-11-06 07:47,2025-11-07 12:22,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,7820,40709217,6100,0,n/a,0,USA,23320,"Palmer, Ryan",2025-11-06 06:52,2025-11-07 11:27,,,10,0,n/a,0,457
1,USA,El Cardonal at Diamante,30033872,40709224,6000,1,n/a,0,USA,69903,"Park, Hogan",2025-11-06 12:33,2025-11-07 07:58,,,10,0,n/a,0,457
0,GER,El Cardonal at Diamante,22087,40709193,6500,1,n/a,0,GER,50582,"Paul, Jeremy",2025-11-06 12:22,2025-11-07 07:47,,,1,0,n/a,0,457
0,FRA,El Cardonal at Diamante,19960,40709197,6400,1,n/a,0,FRA,48153,"Pavon, Matthieu",2025-11-06 11:38,2025-11-07 07:03,,,1,0,n/a,0,457
0,MEX,El Cardonal at Diamante,19620,40709228,6000,1,n/a,0,MEX,47806,"Pereda, Raul",2025-11-06 12:33,2025-11-07 07:58,,,1,0,n/a,0,457
0,FRA,El Cardonal at Diamante,20730,40709134,7800,1,n/a,0,FRA,47679,"Perez, Victor",2025-11-06 11:16,2025-11-07 06:41,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,16341,40709199,6400,1,n/a,0,USA,36824,"Peterson, Paul",2025-11-06 11:27,2025-11-07 06:52,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,27164,40709173,6900,1,n/a,0,USA,57900,"Phillips, Chandler",2025-11-06 11:27,2025-11-07 06:52,,,1,0,n/a,0,457
0,IRL,El Cardonal at Diamante,10104,40709163,7100,1,n/a,0,IRL,28252,"Power, Seamus",2025-11-06 12:00,2025-11-07 07:25,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,14704,40709172,6900,0,n/a,0,USA,34256,"Putnam, Andrew",2025-11-06 07:25,2025-11-07 12:00,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,19840,40709153,7300,0,n/a,0,USA,47983,"Ramey, Chad",2025-11-06 06:52,2025-11-07 11:27,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,30892,40709210,6200,0,n/a,0,USA,64693,"Riedel, Matthew",2025-11-06 07:47,2025-11-07 12:22,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,19872,40709195,6400,0,n/a,0,USA,47995,"Riley, Davis",2025-11-06 07:03,2025-11-07 11:38,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,16283,40709144,7500,0,n/a,0,USA,36699,"Rodgers, Patrick",2025-11-06 07:36,2025-11-07 12:11,,,1,0,n/a,0,457
0,GER,El Cardonal at Diamante,22736,40709164,7000,0,n/a,0,GER,60882,"Rosenmueller, Thomas",2025-11-06 08:09,2025-11-07 12:44,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,18424,40709143,7500,1,n/a,0,USA,39335,"Roy, Kevin",2025-11-06 11:16,2025-11-07 06:41,,,1,0,n/a,0,457
0,FRA,El Cardonal at Diamante,18770,40709161,7100,0,n/a,0,FRA,46646,"Rozner, Antoine",2025-11-06 07:47,2025-11-07 12:22,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,16715,40709146,7400,1,n/a,0,USA,37275,"Ryder, Sam",2025-11-06 12:11,2025-11-07 07:36,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,27183,40709156,7200,1,n/a,0,USA,56781,"Salinda, Isaiah",2025-11-06 12:11,2025-11-07 07:36,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,13196,40709215,6100,0,n/a,0,USA,32467,"Sapp, Garrett",2025-11-06 07:58,2025-11-07 12:33,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,30814,40709198,6400,1,n/a,0,USA,64442,"Sargent, Gordon",2025-11-06 12:33,2025-11-07 07:58,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,19477,40709181,6700,1,n/a,0,USA,47347,"Schenk, Adam",2025-11-06 11:49,2025-11-07 07:14,,,1,0,n/a,0,457
0,GER,El Cardonal at Diamante,20722,40709142,7500,0,n/a,0,GER,48867,"Schmid, Matti",2025-11-06 06:41,2025-11-07 11:16,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,23482,40709152,7300,1,n/a,0,USA,51890,"Sigg, Greyson",2025-11-06 11:27,2025-11-07 06:52,,,10,0,n/a,0,457
0,CAN,El Cardonal at Diamante,17381,40709160,7100,1,n/a,0,CAN,39327,"Silverman, Ben",2025-11-06 11:16,2025-11-07 06:41,,,10,0,n/a,0,457
0,ENG,El Cardonal at Diamante,10873,40709176,6800,0,n/a,0,ENG,27139,"Skinns, David",2025-11-06 06:41,2025-11-07 11:16,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,8820,40709169,6900,1,n/a,0,USA,27649,"Snedeker, Brandt",2025-11-06 12:00,2025-11-07 07:25,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,17536,40709110,10600,0,n/a,0,USA,39324,"Spaun, J.J.",2025-11-06 07:14,2025-11-07 11:49,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,21995,40709222,6000,0,n/a,0,USA,50484,"Springer, Hayden",2025-11-06 07:03,2025-11-07 11:38,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,8480,40709201,6300,0,n/a,0,USA,27214,"Streelman, Kevin",2025-11-06 07:36,2025-11-07 12:11,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,29279,40709158,7200,0,n/a,0,USA,60019,"Suber, Jackson",2025-11-06 06:52,2025-11-07 11:27,,,10,0,n/a,0,457
0,CAN,El Cardonal at Diamante,13997,40709188,6500,1,n/a,0,CAN,40115,"Svensson, Adam",2025-11-06 12:00,2025-11-07 07:25,,,1,0,n/a,0,457
0,SWE,El Cardonal at Diamante,26850,40709127,8300,0,n/a,0,SWE,57586,"Svensson, Jesper",2025-11-06 06:30,2025-11-07 11:05,,,10,0,n/a,0,457
0,CAN,El Cardonal at Diamante,13126,40709119,9100,0,n/a,0,CAN,25493,"Taylor, Nick",2025-11-06 07:03,2025-11-07 11:38,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,26649,40709113,9700,1,n/a,0,USA,57364,"Thorbjornsen, Michael",2025-11-06 11:05,2025-11-07 06:30,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,23502,40709208,6200,0,n/a,0,USA,52144,"Thornberry, Braden",2025-11-06 07:58,2025-11-07 12:33,,,1,0,n/a,0,457
0,FIN,El Cardonal at Diamante,23816,40709157,7200,0,n/a,0,FIN,52666,"Valimaki, Sami",2025-11-06 07:36,2025-11-07 12:11,,,1,0,n/a,0,457
0,RSA,El Cardonal at Diamante,17550,40709155,7200,1,n/a,0,RSA,40006,"Van Rooyen, Erik",2025-11-06 11:49,2025-11-07 07:14,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,27762,40709207,6200,1,n/a,0,USA,58619,"Velo, Kevin",2025-11-06 12:33,2025-11-07 07:58,,,1,0,n/a,0,457
0,NOR,El Cardonal at Diamante,15651,40709147,7400,0,n/a,0,NOR,35658,"Ventura, Kris",2025-11-06 06:30,2025-11-07 11:05,,,1,0,n/a,0,457
0,COL,El Cardonal at Diamante,9171,40709206,6200,1,n/a,0,COL,27770,"Villegas, Camilo",2025-11-06 11:49,2025-11-07 07:14,,,1,0,n/a,0,457
0,ENG,El Cardonal at Diamante,20706,40709131,8000,0,n/a,0,ENG,48887,"Wallace, Matt",2025-11-06 07:25,2025-11-07 12:00,,,10,0,n/a,0,457
1,ENG,El Cardonal at Diamante,33761,40709209,6200,1,n/a,0,ENG,68612,"Weaver, Tyler",2025-11-06 12:44,2025-11-07 08:09,,,1,0,n/a,0,457
0,USA,El Cardonal at Diamante,25908,40709133,7900,0,n/a,0,USA,51894,"Whaley, Vince",2025-11-06 06:30,2025-11-07 11:05,,,10,0,n/a,0,457
0,USA,El Cardonal at Diamante,23656,40709162,7100,0,n/a,0,USA,52513,"Young, Carson",2025-11-06 06:30,2025-11-07 11:05,,,10,0,n/a,0,457
0,TPE,El Cardonal at Diamante,17881,40709114,9600,1,n/a,0,TPE,45242,"Yu, Kevin",2025-11-06 11:49,2025-11-07 07:14,,,1,0,n/a,0,457
