player_name,player_id
"Brennan, Michael",29197
"Hoey, Rico",23504
"Coody, Pierceson",28309
"Silverman, Ben",17381
"Olesen, Thorbjorn",13412
"McCarty, Matt",28635
"Lower, Justin",17723
"Ford, David",31343
"Snedeker, Brandt",8820
"Homa, Max",17538
"Horschel, Billy",11276
"McGreevy, Max",23505
"Jaeger, Stephan",16394
"Ventura, Kris",15651
"Sigg, Greyson",23482
"Yu, Kevin",17881
"Suber, Jackson",29279
"Svensson, Jesper",26850
"Kitayama, Kurt",21891
"Redman, Doc",24481
"Thornberry, Braden",23502
"Springer, Hayden",21995
"Blair, Zac",17639
"Kohles, Ben",16395
"Gerard, Ryan",29767
"Day, Jason",9771
"Theegala, Sahith",23014
"Meissner, Mac",28159
"Rodgers, Patrick",16283
"Cook, Austin",18579
"Moss, Sebastian",33712
"Buckley, Hayden",25363
"Lipsky, David",15980
"Kanaya, Takumi",19729
"Kizzire, Patton",13470
"Ramey, Chad",19840
"Velo, Kevin",27762
"Stamper, Owen",33136
"Endycott, Harrison",19208
"Whaley, Vince",25908
"Thorbjornsen, Michael",26649
"Molinari, Francesco",7655
"Hoge, Tom",15575
"Bezuidenhout, Christiaan",18103
"Widing, Tim",21875
"Salinda, Isaiah",27183
"Champ, Cameron",23542
"Perez, Victor",20730
"Schenk, Adam",19477
"Cone, Trevor",21880
"Ryder, Sam",16715
"Onishi, Kaito",25263
"Mullinax, Trey",18761
"Paul, Jeremy",22087
"Peterson, Paul",16341
"Clanton, Luke",32330
"Howe, Connor",27625
"Svensson, Adam",13997
"Power, Seamus",10104
"Roy, Kevin",18424
"Cummins, Quade",27996
"Walker, Danny",25003
"Moore, Taylor",21944
"Ghim, Doug",24550
"Capan III, Frankie",21412
"Vilips, Karl",24304
"Higgs, Harry",14140
"Noren, Alex",10419
"Skinns, David",10873
"Hardy, Nick",19865
"Castillo, Ricky",27819
"Goodwin, Noah",24837
"Rozner, Antoine",18770
"Hodges, Lee",25157
"Dahmen, Joel",14509
"Campos, Rafael",12909
"Andersen, Mason",23540
"Hadwin, Adam",13965
"Fishburn, Patrick",25094
"Martin, Ben",14007
"Dunlap, Nick",28270
"Phillips, Chandler",27164
"Hahn, James",11374
"Albertson, Anders",21235
"McNealy, Maverick",18634
"Palmer, Ryan",7820
"Wu, Dylan",25002
"Hubbard, Mark",16333
"Kim, Chan",15004
"Highsmith, Joe",28469
"Rosenmueller, Thomas",22736
"Xiong, Norman",24354
"Fisk, Steven",26657
"Hisatsune, Ryo",22760
"Bramlett, Joseph",14698
"Laird, Martin",9586
"Wallace, Matt",20706
"Dickson, Taylor",27420
"Lundell, Carson",30049
"Garnett, Brice",11451
"Knowles, Philip",24562
"NeSmith, Matt",16433
"Hossler, Beau",15470
"Putnam, Andrew",14704
"Pak, John",27820
"List, Luke",7960
"Smalley, Alex",18474
"Summerhays, Preston",26746
"Thompson, Davis",27364
"Cao, Yi",15067
"Mouw, William",29770
"Gordon, Will",26660
"Manassero, Matteo",11460
"Montgomery, Taylor",25442
"Hadley, Chesson",14967
"Streelman, Kevin",8480
"Norlander, Henrik",11657
"Chandler, Will",31212
"Piercy, Scott",7899
"Riedel, Matthew",30892
"Akina, Kihei",32652
"Del Solar, Cristobal",17422
"Young, Carson",23656
"Liechty, David",34648
"Cohen, Gavin",33134
"Sharp, Tommy",22302
"Grillo, Emiliano",12808
"Potgieter, Aldrich",27900
"Sargent, Gordon",30814
"Villegas, Camilo",9171
"Covello, Vince",11441
