am,country,player_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,teetimes,tour_rank,event_id
0,USA,14502,75,65,"Cauley, Bud",34021,525,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:20', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 08:05', 'wave': 'early'}]",50,480
0,CAN,17576,49,49,"Conners, Corey",39997,927,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:35', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:50', 'wave': 'late'}]",69,480
0,USA,28309,64,56,"Coody, Pierceson",59836,843,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:40', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:25', 'wave': 'early'}]",38,480
0,AUS,9771,36,38,"Day, Jason",28089,1008,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:50', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 08:35', 'wave': 'early'}]",47,480
0,COL,22833,163,44,"Echavarria, Nico",51349,353,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:45', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:30', 'wave': 'early'}]",28,480
0,USA,14577,27,22,"English, Harris",34099,1319,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:05', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 08:50', 'wave': 'early'}]",34,480
0,USA,11676,170,117,"Finau, Tony",29725,707,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:00', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 07:45', 'wave': 'early'}]",78,480
0,ENG,25362,62,120,"Fitzpatrick, Alex",55721,1293,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:25', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:40', 'wave': 'late'}]",39,480
0,ENG,17646,5,4,"Fitzpatrick, Matt",40098,2157,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:05', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:20', 'wave': 'late'}]",2,480
0,ENG,12294,9,7,"Fleetwood, Tommy",30911,1672,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:15', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:30', 'wave': 'late'}]",17,480
0,USA,12965,22,52,"Fowler, Rickie",32102,1896,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:25', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:40', 'wave': 'late'}]",30,480
0,NZL,11889,55,55,"Fox, Ryan",29936,1412,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:55', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:40', 'wave': 'early'}]",58,480
0,USA,29767,40,32,"Gerard, Ryan",59018,748,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 07:55', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:10', 'wave': 'late'}]",23,480
0,USA,7399,114,90,"Glover, Lucas",25900,477,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:50', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:35', 'wave': 'early'}]",109,480
0,USA,27774,26,11,"Gotterup, Chris",59095,2342,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:55', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:40', 'wave': 'early'}]",8,480
0,USA,24968,19,14,"Griffin, Ben",54591,1609,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:55', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:10', 'wave': 'late'}]",33,480
0,ENG,27194,41,64,"Hall, Harry",57975,338,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:00', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:15', 'wave': 'late'}]",56,480
0,USA,8825,71,53,"Harman, Brian",27644,432,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:25', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:10', 'wave': 'early'}]",62,480
0,JPN,22760,65,58,"Hisatsune, Ryo",51287,621,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:10', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 07:55', 'wave': 'early'}]",29,480
0,USA,15575,210,116,"Hoge, Tom",35532,296,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:50', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:05', 'wave': 'late'}]",73,480
0,DEN,23602,35,37,"Hojgaard, Nicolai",52453,1416,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:50', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 08:35', 'wave': 'early'}]",27,480
0,USA,17538,82,118,"Homa, Max",39977,1465,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:10', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 07:55', 'wave': 'early'}]",61,480
0,NOR,18841,20,26,"Hovland, Viktor",46717,1592,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:45', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:30', 'wave': 'early'}]",60,480
0,CAN,15556,137,138,"Hughes, Mackenzie",35506,414,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:15', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:30', 'wave': 'late'}]",129,480
0,KOR,17488,149,77,"Im, Sungjae",39971,641,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:35', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:20', 'wave': 'early'}]",104,480
0,USA,17543,61,41,"Kim, Michael",39975,596,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 14:00', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:45', 'wave': 'early'}]",51,480
0,KOR,14609,10,20,"Kim, Si Woo",37455,1912,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:15', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:30', 'wave': 'late'}]",6,480
0,USA,21891,38,34,"Kitayama, Kurt",48117,1408,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:15', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:00', 'wave': 'early'}]",19,480
0,AUS,16841,30,27,"Lee, Min Woo",37378,1624,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:45', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 14:00', 'wave': 'late'}]",13,480
0,USA,15980,182,91,"Lipsky, David",36326,232,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:40', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 08:25', 'wave': 'early'}]",55,480
0,SCO,23323,11,12,"MacIntyre, Robert",52215,1229,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:00', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:15', 'wave': 'late'}]",21,480
0,JPN,13562,14,16,"Matsuyama, Hideki",32839,1362,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:10', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:25', 'wave': 'late'}]",20,480
0,USA,19870,76,94,"McCarthy, Denny",47993,678,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:50', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:05', 'wave': 'late'}]",94,480
0,USA,28635,48,45,"McCarty, Matt",59141,682,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 07:55', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:10', 'wave': 'late'}]",31,480
0,NIR,10091,3,2,"McIlroy, Rory",28237,3986,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 10:05', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 13:20', 'wave': 'late'}]",9,480
0,USA,18634,16,28,"McNealy, Maverick",46442,854,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:10', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:25', 'wave': 'late'}]",43,480
0,SWE,10419,25,18,"Noren, Alex",27349,821,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:40', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:25', 'wave': 'early'}]",46,480
0,USA,23475,102,54,"Novak, Andrew",51997,366,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:20', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:35', 'wave': 'late'}]",64,480
0,CAN,17780,96,83,"Pendrith, Taylor",40250,1148,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 07:45', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:00', 'wave': 'late'}]",88,480
0,USA,21554,77,80,"Poston, J.T.",49771,421,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 07:45', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:00', 'wave': 'late'}]",117,480
0,RSA,27900,187,74,"Potgieter, Aldrich",63343,1005,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:25', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:40', 'wave': 'late'}]",48,480
0,USA,14704,67,84,"Putnam, Andrew",34256,422,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:00', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 07:45', 'wave': 'early'}]",49,480
0,NOR,21407,60,48,"Reitan, Kristoffer",49855,1109,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:50', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:35', 'wave': 'early'}]",54,480
0,USA,16283,100,73,"Rodgers, Patrick",36699,418,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:20', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 08:05', 'wave': 'early'}]",41,480
0,ENG,6093,34,5,"Rose, Justin",22405,1140,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:30', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:45', 'wave': 'late'}]",15,480
0,USA,19895,6,10,"Schauffele, Xander",48081,3299,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:10', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:55', 'wave': 'early'}]",12,480
0,AUS,6430,17,43,"Scott, Adam",24502,3197,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:40', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:55', 'wave': 'late'}]",16,480
0,USA,11049,190,441,"Simpson, Webb",29221,314,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:15', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:30', 'wave': 'late'}]",154,480
0,USA,18474,43,87,"Smalley, Alex",46340,1573,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:35', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:50', 'wave': 'late'}]",35,480
0,USA,22985,148,88,"Smotherman, Austin",50095,253,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:05', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:20', 'wave': 'late'}]",53,480
0,USA,17536,24,9,"Spaun, J.J.",39324,1256,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 09:30', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 12:45', 'wave': 'late'}]",25,480
0,USA,14636,31,50,"Spieth, Jordan",34046,1942,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:30', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:15', 'wave': 'early'}]",37,480
0,USA,25569,46,46,"Stevens, Sam",55893,789,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 14:00', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:45', 'wave': 'early'}]",45,480
0,AUT,17511,29,13,"Straka, Sepp",49960,1739,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:30', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:15', 'wave': 'early'}]",11,480
0,CAN,13126,44,60,"Taylor, Nick",25493,487,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 12:35', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 09:20', 'wave': 'early'}]",52,480
0,USA,23014,47,75,"Theegala, Sahith",51634,784,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 11:40', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 08:25', 'wave': 'early'}]",26,480
0,USA,14139,51,17,"Thomas, Justin",33448,1690,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 13:20', 'wave': 'late'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 10:05', 'wave': 'early'}]",67,480
0,VEN,13508,212,112,"Vegas, Jhonattan",27064,440,"[{'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-05-07 08:25', 'wave': 'early'}, {'course_code': '', 'course_name': 'Quail Hollow Club', 'course_num': 872, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-05-08 11:40', 'wave': 'late'}]",110,480
