player_name,winner_flag
"Scheffler, Scottie",1
"Griffin, Ben",0
"Straka, Sepp",0
"Taylor, Nick",0
"Henley, Russell",0
"McNealy, Maverick",0
"Snedeker, Brandt",0
"Fowler, Rickie",0
"Bradley, Keegan",0
"Hoge, Tom",0
"Spieth, Jordan",0
"English, Harris",0
"Pendrith, Taylor",0
"Cantlay, Patrick",0
"Burns, Sam",0
"Im, Sungjae",0
"Bhatia, Akshay",0
"Fleetwood, Tommy",0
"Aberg, Ludvig",0
"Morikawa, Collin",0
"Fox, Ryan",0
"MacIntyre, Robert",0
"Gerard, Ryan",0
"Lowry, Shane",0
"Greyserman, Max",0
"Young, Cameron",0
"Conners, Corey",0
"Kuchar, Matt",0
"Hovland, Viktor",0
"Schauffele, Xander",0
"Finau, Tony",0
"Kim, Si Woo",0
"Stevens, Sam",0
"Bridgeman, Jacob",0
"Fitzpatrick, Matt",0
"Thomas, Justin",0
"Scott, Adam",0
"Matsuyama, Hideki",0
"Detry, Thomas",0
"Hughes, Mackenzie",0
"Jaeger, Stephan",0
"Noren, Alex",0
"Cauley, Bud",0
"Kim, Michael",0
"Rose, Justin",0
"Vegas, Jhonattan",0
"Dunlap, Nick",0
"Cole, Eric",0
"Lee, Min Woo",0
"Thompson, Davis",0
"Novak, Andrew",0
"Homa, Max",0
"Higgs, Harry",0
"Hadwin, Adam",0
"McCarthy, Denny",0
"Clark, Wyndham",0
"Eckroat, Austin",0
"Pavon, Matthieu",0
"Spaun, J.J.",0
"Schmid, Matti",0
"Theegala, Sahith",0
"Kirk, Chris",0
"Bezuidenhout, Christiaan",0
"Rai, Aaron",0
"Berger, Daniel",0
"Poston, J.T.",0
"Highsmith, Joe",0
"Harman, Brian",0
"Glover, Lucas",0
"An, Byeong Hun",0
"Davis, Cam",0
"Campbell, Brian",0
