player_name,player_id
"Spaun, J.J.",17536
"MacIntyre, Robert",23323
"Hovland, Viktor",18841
"Young, Cameron",26651
"Hatton, Tyrrell",14796
"Ortiz, Carlos",14735
"Rahm, Jon",19195
"Burns, Sam",19483
"Scheffler, Scottie",18417
"Henley, Russell",14578
"Griffin, Ben",24968
"Koepka, Brooks",16243
"Scott, Adam",6430
"Kirk, Chris",12423
"Schauffele, Xander",19895
"Neergaard-Petersen, Rasmus",23841
"Bezuidenhout, Christiaan",18103
"Lawrence, Thriston",18105
"Perez, Victor",20730
"McIlroy, Rory",10091
"Grillo, Emiliano",12808
"Fox, Ryan",11889
"Greyserman, Max",23465
"Reed, Patrick",14838
"Stevens, Sam",25569
"Morikawa, Collin",22085
"Detry, Thomas",14181
"Taylor, Nick",13126
"Day, Jason",9771
"Gotterup, Chris",27774
"Wallace, Matt",20706
"Spieth, Jordan",14636
"Rai, Aaron",18554
"Poston, J.T.",21554
"Bradley, Keegan",13872
"Kim, Tom",24766
"McNealy, Maverick",18634
"Finau, Tony",11676
"Pendrith, Taylor",17780
"Fitzpatrick, Matt",17646
"Leishman, Marc",7649
"Novak, Andrew",23475
"Cone, Trevor",21880
"Matsuyama, Hideki",13562
"Kim, Si Woo",14609
"Berger, Daniel",17606
"Norgaard, Niklas",15676
"Vegas, Jhonattan",13508
"Hojgaard, Rasmus",23838
"McCormick, Ryan",18536
"Kim, Michael",17543
"Gerard, Ryan",29767
"Hughes, Mackenzie",15556
"Schenk, Adam",19477
"Canter, Laurie",14795
"Hastings, Justin",31960
"Im, Sungjae",17488
"McCarthy, Denny",19870
"English, Harris",14577
"Harman, Brian",8825
"Nicholas, James",27598
"Smith, Jordan",18586
"Keefer, Johnny",32457
"Pavon, Matthieu",19960
"Davis, Cam",17786
"Barbaree, Philip",21993
"Molinari, Edoardo",7033
"James, Ben",29827
"Mickelson, Phil",1547
"Glover, Lucas",7399
"Smith, Cameron",15856
"Clark, Wyndham",23604
"Thompson, Davis",27364
"Cantlay, Patrick",15466
"Koivun, Jackson",32319
"Olesen, Thorbjorn",13412
"Hoge, Tom",15575
"Aberg, Ludvig",23950
"Lee, Min Woo",16841
"Weaver, Tyler",33761
"Van Rooyen, Erik",17550
"Vincent, Scott",14559
"Kozuma, Jinichiro",14209
"An, Byeong Hun",14459
"Fleetwood, Tommy",12294
"Jaeger, Stephan",16394
"Hubbard, Mark",16333
"Cauley, Bud",14502
"Griffin, Lanto",15330
"Phillips, Trent",26913
"La Sasso, Michael",33755
"Kanaya, Takumi",19729
"Bhatia, Akshay",26096
"Kruyswijk, Jacques",16896
"DeChambeau, Bryson",19841
"Woodland, Gary",12577
"Bridgeman, Jacob",29433
"Niemann, Joaquin",18079
"Buchanan, Jackson",32333
"Johnson, Dustin",12422
"Velo, Kevin",27762
"Harris, Frankie",33758
"Straka, Sepp",17511
"Beck, Evan",22025
"Blair, Zac",17639
"Lewis, Riley",32521
"Dunlap, Nick",28270
"Blanchet, Chandler",24956
"Moldovan, Maxwell",29769
"Ballester, Jose Luis",28473
"Simpson, Lance",33760
"Kawamoto, Riki",22844
"Thomas, Justin",14139
"Gonzalez, Emilio",28016
"Cole, Eric",21756
"Herrera, Joey",31518
"Lacroix, Frederic",23733
"Echavarria, Nico",22833
"Truslow, Austen",18239
"Hahn, James",11374
"Bairstow, Sam",28615
"Howell, Mason",33759
"Rose, Justin",6093
"Jordan, Matthew",25601
"Ott, Harrison",29922
"Highsmith, Joe",28469
"Tankersley, Cameron",28271
"Riley, Davis",19872
"Kent, Noah",33354
"Lee, Bryan",33756
"Pollo, Zachery",33763
"Ortiz, Alvaro",26190
"Campbell, Brian",18628
"Ghim, Doug",24550
"Lowry, Shane",13900
"Bland, Richard",6516
"Diaz, Roberto",15394
"Johnson, Chase",25334
"Migliozzi, Guido",17357
"Haefner, Grant",33757
"Summerhays, Preston",26746
"Docherty, Alistair",24962
"Pavan, Andrea",12177
"McCarty, Matt",28635
"Lagergren, Joakim",14780
"Gutschewski, Trevor",32684
"Kneiser, George",27658
"Sugiura, Yuta",24223
"Chandler, Will",31212
"Vogt, Matt",33762
"Hicks, Justin",9166
"Calkins, Brady",29766
"Lower, Justin",17723
"Duangmanee, George",27350
"Bauchou, Zach",19846
"Conners, Corey",17576
