player_name,winner_flag
"Scheffler, Scottie",1
"van Rooyen, Erik",0
"Stevens, Sam",0
"Spieth, Jordan",0
"Kanaya, Takumi",0
"Castillo, Ricky",0
"Burns, Sam",0
"Gordon, Will",0
"Hubbard, Mark",0
"Cole, Eric",0
"Schenk, Adam",0
"Kitayama, Kurt",0
"Rozner, Antoine",0
"Vegas, Jhonattan",0
"McCarty, Matt",0
"Phillips, Chandler",0
"Kim, Si Woo",0
"Rodgers, Patrick",0
"Champ, Cameron",0
"Roy, Kevin",0
"Whaley, Vince",0
"Putnam, Andrew",0
"Gotterup, Chris",0
"McGreevy, Max",0
"Walker, Danny",0
"Echavarria, Nico",0
"Coody, Pierceson",0
"Steelman, Ross",0
"Mullinax, Trey",0
"Olesen, Thorbjorn",0
"Yu, Kevin",0
"Dickson, Taylor",0
"Thorbjornsen, Michael",0
"Im, Sungjae",0
"Hall, Harry",0
"Norgaard, Niklas",0
"Martin, Ben",0
"Ghim, Doug",0
"Smalley, Alex",0
"Knapp, Jake",0
"Lashley, Nate",0
"Valimaki, Sami",0
"Bramlett, Joseph",0
"Hoshino, Rikuya",0
"Riley, Davis",0
"Manassero, Matteo",0
"Norlander, Henrik",0
"Hojgaard, Rasmus",0
"Vilips, Karl",0
"Simpson, Webb",0
"Kizzire, Patton",0
"Skinns, David",0
"Kohles, Ben",0
"Rosenmueller, Thomas",0
"Hoey, Rico",0
"Kuchar, Matt",0
"Jaeger, Stephan",0
"Salinda, Isaiah",0
"Hojgaard, Nicolai",0
"Perez, Victor",0
"Davis, Cam",0
"An, Byeong Hun",0
"Fox, Ryan",0
"Matthews, Brandon",0
"Meissner, Mac",0
"Hossler, Beau",0
"Campos, Rafael",0
"Tosti, Alejandro",0
"Villegas, Camilo",0
"Pak, John",0
"Dahmen, Joel",0
"Laird, Martin",0
"Crowe, Trace",0
"Cone, Trevor",0
"Fishburn, Patrick",0
"Xiong, Norman",0
"Pendrith, Taylor",0
"Griffin, Ben",0
"Onishi, Kaito",0
"Garnett, Brice",0
"Hardy, Nick",0
"Waring, Paul",0
"Gerard, Ryan",0
"Kim, Tom",0
"Ryder, Sam",0
"Hughes, Mackenzie",0
"Del Solar, Cristobal",0
"Watney, Nick",0
"Lower, Justin",0
"Hadley, Chesson",0
"Young, Carson",0
"Tway, Kevin",0
"Power, Seamus",0
"Baddeley, Aaron",0
"Hodges, Lee",0
"Grillo, Emiliano",0
"Hoffman, Charley",0
"Svensson, Adam",0
"Griffin, Lanto",0
"List, Luke",0
"Eckroat, Austin",0
"Palmer, Ryan",0
"Ventura, Kris",0
"Molinari, Francesco",0
"Gutschewski, Scott",0
"Paul, Jeremy",0
"Peterson, Paul",0
"Montgomery, Taylor",0
"Cummins, Quade",0
"Velo, Kevin",0
"Wu, Dylan",0
"Springer, Hayden",0
"Chandler, Will",0
"Bridgeman, Jacob",0
"Campbell, Brian",0
"Mouw, William",0
"Thornberry, Braden",0
"Schmid, Matti",0
"Lipsky, David",0
"Svensson, Jesper",0
"Kisner, Kevin",0
"Widing, Tim",0
"Massa, Bobby",0
"Hisatsune, Ryo",0
"Potgieter, Aldrich",0
"Buckley, Hayden",0
"Sigg, Greyson",0
"Hahn, James",0
"Ramey, Chad",0
"Albertson, Anders",0
"Silverman, Ben",0
"Capan III, Frankie",0
"Johnson, Zach",0
"Knowles, Philip",0
"Kang, Sung",0
"Reavie, Chez",0
"Morrison, Tommy",0
"Blair, Zac",0
"NeSmith, Matt",0
"Kim, Chan",0
"Moore, Taylor",0
"Higgs, Harry",0
"Suber, Jackson",0
"Goodwin, Noah",0
"Andersen, Mason",0
"Endycott, Harrison",0
"Choi, Seungbin",0
"Lamprecht, Christo",0
"Ledesma, Nelson",0
"Riedel, Matthew",0
"Covello, Vince",0
"Reynolds, Gabe",0
"Kent, Noah",0
"Kim, Kris",0
"Malnati, Peter",0
"Wallace, Matt",0
