player_name,player_id
"Scheffler, Scottie",18417
"English, Harris",14577
"Gotterup, Chris",27774
"Li, Haotong",15310
"Fitzpatrick, Matt",17646
"Clark, Wyndham",23604
"Schauffele, Xander",19895
"McIlroy, Rory",10091
"MacIntyre, Robert",23323
"Henley, Russell",14578
"Harman, Brian",8825
"Conners, Corey",17576
"DeChambeau, Bryson",19841
"Fowler, Rickie",12965
"Hojgaard, Nicolai",23602
"Rose, Justin",6093
"Hojgaard, Rasmus",23838
"Hatton, Tyrrell",14796
"Fleetwood, Tommy",12294
"Svensson, Jesper",26850
"Matsuyama, Hideki",13562
"Parry, John",13764
"McNealy, Maverick",18634
"Spaun, J.J.",17536
"Glover, Lucas",7399
"Johnson, Dustin",12422
"Aberg, Ludvig",23950
"Hall, Harry",27194
"Lindell, Oliver",20085
"Berger, Daniel",17606
"Bhatia, Akshay",26096
"Reitan, Kristoffer",21407
"Bradley, Keegan",13872
"Westwood, Lee",4052
"Bezuidenhout, Christiaan",18103
"Thomas, Justin",14139
"Rai, Aaron",18554
"Rahm, Jon",19195
"Garcia, Sergio",5689
"Lowry, Shane",13900
"Kanaya, Takumi",19729
"Kokrak, Jason",12337
"Kimsey, Nathan",18027
"Spieth, Jordan",14636
"Jordan, Matthew",25601
"Lawrence, Thriston",18105
"Burns, Sam",19483
"Detry, Thomas",14181
"Smith, Jordan",18586
"Stenson, Henrik",5994
"Wallace, Matt",20706
"Leishman, Marc",7649
"Saddier, Adrien",14792
"Straka, Sepp",17511
"Im, Sungjae",17488
"Vegas, Jhonattan",13508
"Mickelson, Phil",1547
"Finau, Tony",11676
"Leonard, Justin",5603
"Rozner, Antoine",18770
"Burmester, Dean",14424
"Langasque, Romain",16652
"Hovland, Viktor",18841
"Molinari, Francesco",7655
"Novak, Andrew",23475
"Kawamoto, Riki",22844
"Johnston, Ryggs",32449
"Olesen, Jacob Skov",25611
"Schmid, Matti",20722
"Soderberg, Sebastian",18517
"Manassero, Matteo",11460
"Fox, Ryan",11889
"Suh, Justin",22050
"Niemann, Joaquin",18079
"Hoshino, Rikuya",19190
"Day, Jason",9771
"Hillier, Daniel",21362
"Griffin, Ben",24968
"Axelsen, John",19637
"Hidalgo Portillo, Angel",24127
"Yu, Kevin",17881
"McCarthy, Denny",19870
"Smylie, Elvis",24200
"Pendrith, Taylor",17780
"Fang, Ethan",34025
"Bloor, George",26594
"McKibbin, Tom",22322
"Guerrier, Julien",10201
"McCarty, Matt",28635
"Taylor, Nick",13126
"Kim, Si Woo",14609
"Adam, Cameron",34024
"Kim, Tom",24766
"Ortiz, Carlos",14735
"Campbell, Brian",18628
"Johnson, Zach",6986
"Greyserman, Max",23465
"Cantlay, Patrick",15466
"Olesen, Thorbjorn",13412
"Herbert, Lucas",17064
"Penge, Marco",22465
"Farrell, OJ",28292
"Norgaard, Niklas",15676
"Young, Cameron",26651
"Sandborg, Jesper",20454
"Cink, Stewart",5665
"Young, Daniel",19908
"Song, Younghan",16160
"Echavarria, Nico",22833
"Naidoo, Dylan",19429
"Kim, Michael",17543
"Catlin, John",18524
"Lee, Min Woo",16841
"Cauley, Bud",14502
"Kirk, Chris",12423
"An, Byeong Hun",14459
"Kaewkanjana, Sadom",19844
"Reed, Patrick",14838
"Pavon, Matthieu",19960
"Norris, Shaun",7677
"Potgieter, Aldrich",27900
"Oosthuizen, Louis",7672
"Clarke, Darren",3523
"Jaeger, Stephan",16394
"Canter, Laurie",14795
"Thompson, Davis",27364
"Jakubcik, Filip",26482
"Knipes, Curtis",25976
"Hastings, Justin",31960
"Poston, J.T.",21554
"Brown, Daniel",20766
"Theegala, Sahith",23014
"Fichardt, Darren",5754
"Morikawa, Collin",22085
"Hughes, Mackenzie",15556
"Koepka, Brooks",16243
"Walters, Justin",8045
"Peake, Ryan",15169
"Zheng, Sampson",26764
"Teder, Richard",32733
"Smith, Cameron",15856
"Jones, Frazer",34027
"Luck, Curtis",16842
"Scott, Adam",6430
"Imahira, Shugo",13485
"Riley, Davis",19872
"Akutsu, Mikiya",15726
"Harrington, Padraig",5716
"Couvra, Martin",27811
"Graham, Connor",34023
"Cave, Seb",34026
"Hoge, Tom",15575
"Migliozzi, Guido",17357
"Choi, K.J.",1804
"Van Tonder, Daniel",15193
"Newman, Bryan",33256
