player_name,winner_flag
"McIlroy, Rory",1
"Spaun, J.J.",0
"Glover, Lucas",0
"Bhatia, Akshay",0
"Hoge, Tom",0
"Conners, Corey",0
"Walker, Danny",0
"Cauley, Bud",0
"MacIntyre, Robert",0
"Thompson, Davis",0
"Morikawa, Collin",0
"Knapp, Jake",0
"Cantlay, Patrick",0
"Smalley, Alex",0
"Straka, Sepp",0
"Rai, Aaron",0
"McCarthy, Denny",0
"Ryder, Sam",0
"Fleetwood, Tommy",0
"Lee, Min Woo",0
"McCarty, Matt",0
"Berger, Daniel",0
"Bradley, Keegan",0
"Highsmith, Joe",0
"Lowry, Shane",0
"Jaeger, Stephan",0
"Scheffler, Scottie",0
"McGreevy, Max",0
"Fox, Ryan",0
"Henley, Russell",0
"English, Harris",0
"Zalatoris, Will",0
"Moore, Taylor",0
"Poston, J.T.",0
"Thomas, Justin",0
"Hoey, Rico",0
"Kitayama, Kurt",0
"Pendrith, Taylor",0
"Kim, Si Woo",0
"Riley, Davis",0
"Lower, Justin",0
"Meissner, Mac",0
"Springer, Hayden",0
"Kuchar, Matt",0
"Gerard, Ryan",0
"Kim, Tom",0
"Kirk, Chris",0
"Horschel, Billy",0
"Svensson, Jesper",0
"Bridgeman, Jacob",0
"Hossler, Beau",0
"An, Byeong Hun",0
"Theegala, Sahith",0
"Pavon, Matthieu",0
"Dahmen, Joel",0
"Young, Carson",0
"Villegas, Camilo",0
"Hoffman, Charley",0
"Spieth, Jordan",0
"Vegas, Jhonattan",0
"Mullinax, Trey",0
"Eckroat, Austin",0
"Young, Cameron",0
"Im, Sungjae",0
"Phillips, Chandler",0
"Chandler, Will",0
"Grillo, Emiliano",0
"Salinda, Isaiah",0
"Valimaki, Sami",0
"Pan, C.T.",0
"Fowler, Rickie",0
"Schauffele, Xander",0
"Kohles, Ben",0
"Kim, Michael",0
"Castillo, Ricky",0
"Canter, Laurie",0
"Matsuyama, Hideki",0
"Rose, Justin",0
"Malnati, Peter",0
"Norlander, Henrik",0
"Lipsky, David",0
"Skinns, David",0
"Fishburn, Patrick",0
"Griffin, Ben",0
"van Rooyen, Erik",0
"Tosti, Alejandro",0
"Lashley, Nate",0
"Campbell, Brian",0
"Potgieter, Aldrich",0
"Hall, Harry",0
"Mitchell, Keith",0
"Burns, Sam",0
"Hughes, Mackenzie",0
"Whaley, Vince",0
"Schenk, Adam",0
"Kim, Chan",0
"Stevens, Sam",0
"Hisatsune, Ryo",0
"Hadwin, Adam",0
"Taylor, Nick",0
"Scott, Adam",0
"Gotterup, Chris",0
"Aberg, Ludvig",0
"Schmid, Matti",0
"Hojgaard, Nicolai",0
"Kizzire, Patton",0
"Novak, Andrew",0
"Power, Seamus",0
"Ramey, Chad",0
"Suber, Jackson",0
"Detry, Thomas",0
"Echavarria, Nico",0
"Roy, Kevin",0
"Sigg, Greyson",0
"Bezuidenhout, Christiaan",0
"Lee, K.H.",0
"Rodgers, Patrick",0
"Garnett, Brice",0
"Hovland, Viktor",0
"Ghim, Doug",0
"Yu, Kevin",0
"Putnam, Andrew",0
"Cole, Eric",0
"List, Luke",0
"Vilips, Karl",0
"Homa, Max",0
"Ventura, Kris",0
"Fitzpatrick, Matt",0
"Griffin, Lanto",0
"Harman, Brian",0
"Svensson, Adam",0
"Gordon, Will",0
"Greyserman, Max",0
"Finau, Tony",0
"Silverman, Ben",0
"Hubbard, Mark",0
"Hojgaard, Rasmus",0
"McNealy, Maverick",0
"Capan III, Frankie",0
"Dunlap, Nick",0
"Campos, Rafael",0
"Woodland, Gary",0
"Davis, Cam",0
"Clark, Wyndham",0
