am,country,player_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,teetimes,tour_rank,event_id
0,SWE,23950,25.0,23.0,"Aberg, Ludvig",52955,2840,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 13:00', 'wave': 'late'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 09:45', 'wave': 'early'}]",88,9
1,RSA,30332,,,"Bennett, Daniel",63931,298,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 07:40', 'wave': 'early'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 10:50', 'wave': 'late'}]",,9
0,USA,17606,76.0,61.0,"Berger, Daniel",40026,1191,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 08:40', 'wave': 'early'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 11:55', 'wave': 'late'}]",45,9
0,USA,26096,35.0,39.0,"Bhatia, Akshay",56630,1810,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 09:45', 'wave': 'early'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 13:00', 'wave': 'late'}]",16,9
0,USA,13872,36.0,20.0,"Bradley, Keegan",33141,1688,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 12:35', 'wave': 'late'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 09:25', 'wave': 'early'}]",111,9
0,USA,29433,27.0,19.0,"Bridgeman, Jacob",60004,1981,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 13:10', 'wave': 'late'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 09:55', 'wave': 'early'}]",1,9
0,USA,19483,19.0,29.0,"Burns, Sam",47504,1419,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 12:15', 'wave': 'late'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 09:05', 'wave': 'early'}]",25,9
0,USA,18628,355.0,92.0,"Campbell, Brian",46443,274,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 08:10', 'wave': 'early'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 11:20', 'wave': 'late'}]",148,9
0,USA,15466,17.0,31.0,"Cantlay, Patrick",35450,1515,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 09:25', 'wave': 'early'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 12:35', 'wave': 'late'}]",48,9
0,USA,14502,121.0,82.0,"Cauley, Bud",34021,493,"[{'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 1, 'start_hole': 1, 'teetime': '2026-03-05 11:00', 'wave': 'late'}, {'course_code': '', 'course_name': ""Arnold Palmer's Bay Hill Club & Lodge"", 'course_num': 9, 'round_num': 2, 'start_hole': 1, 'teetime': '2026-03-06 07:50', 'wave': 'early'}]",102,9
