player_name,winner_flag
"McIlroy, Rory",1
"Lowry, Shane",0
"Glover, Lucas",0
"Rose, Justin",0
"Davis, Cam",0
"Henley, Russell",0
"Straka, Sepp",0
"Kim, Tom",0
"Pendrith, Taylor",0
"Scheffler, Scottie",0
"Horschel, Billy",0
"Kim, Si Woo",0
"Finau, Tony",0
"Novak, Andrew",0
"Day, Jason",0
"Eckroat, Austin",0
"Power, Seamus",0
"Hoge, Tom",0
"Stevens, Sam",0
"Lee, Min Woo",0
"Morikawa, Collin",0
"Cole, Eric",0
"Moore, Taylor",0
"Bhatia, Akshay",0
"Burns, Sam",0
"Hovland, Viktor",0
"Hojgaard, Rasmus",0
"Scott, Adam",0
"Fleetwood, Tommy",0
"Rodgers, Patrick",0
"An, Byeong Hun",0
"Woodland, Gary",0
"Taylor, Nick",0
"Im, Sungjae",0
"Hodges, Lee",0
"Knapp, Jake",0
"Cantlay, Patrick",0
"Mitchell, Keith",0
"Spaun, J.J.",0
"Vegas, Jhonattan",0
"Hughes, Mackenzie",0
"MacIntyre, Robert",0
"van Rooyen, Erik",0
"Rai, Aaron",0
"Jaeger, Stephan",0
"Bezuidenhout, Christiaan",0
"McNealy, Maverick",0
"Detry, Thomas",0
"Zalatoris, Will",0
"Thomas, Justin",0
"Matsuyama, Hideki",0
"Fitzpatrick, Matt",0
"Fowler, Rickie",0
"Poston, J.T.",0
"Homa, Max",0
"Theegala, Sahith",0
"Harman, Brian",0
"Hall, Harry",0
"Thompson, Davis",0
"Dunlap, Nick",0
"McCarthy, Denny",0
"Lower, Justin",0
"Kirk, Chris",0
"Yu, Kevin",0
"Conners, Corey",0
"Bradley, Keegan",0
"Hadwin, Adam",0
"Ghim, Doug",0
"Hossler, Beau",0
"Griffin, Ben",0
"Spieth, Jordan",0
"Young, Cameron",0
"English, Harris",0
"Clark, Wyndham",0
"Hubbard, Mark",0
"Pavon, Matthieu",0
"Echavarria, Nico",0
"Todd, Brendon",0
"Aberg, Ludvig",0
"Greyserman, Max",0
