rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Canter, Laurie",21.36,73.5,96.4,-0.074244884
2,"Couvra, Martin",11.13,59.9,94.1,-0.04025626100000001
3,"Schneider, Marcel",6.37,46.2,90.2,-0.11163095400000002
4,"Robinson Thompson, Brandon",5.37,43.2,89.5,-0.133035439
5,"Lagergren, Joakim",5.27,43.2,89.2,-0.20859701000000003
6,"Ramsay, Richie",5.27,42.9,89.5,-0.210636935
7,"Campillo, Jorge",5.22,43.1,89.2,0.06608678200000001
8,"Hillier, Daniel",4.96,41.3,88.5,-0.005486120000000013
9,"Laporta, Francesco",4.69,40.0,88.1,-0.05948748000000001
10,"Luiten, Joost",3.37,34.8,86.2,-0.12016622900000001
11,"Guerrier, Julien",3.22,33.8,85.6,-0.029065488000000007
12,"Cantero Gutierrez, Ivan",3.12,31.9,85.3,-0.39886683900000003
13,"Pavan, Andrea",3.1,33.2,85.7,-0.11162476700000001
14,"Larrazabal, Pablo",2.34,27.5,82.8,-0.39155405600000004
15,"Jarvis, Casey",1.78,24.7,81.4,-0.141585408
16,"Dantorp, Jens",1.28,20.4,78.4,-0.39860252999999995
17,"Jamieson, Scott",1.11,18.7,76.7,-0.266392161
18,"Bradbury, Dan",0.99,17.4,76.1,-0.012180446000000004
19,"Gouveia, Ricardo",0.94,17.7,76.1,-0.222141233
20,"Dean, Joe",0.9,16.0,74.7,-0.347402386
21,"Kobori, Kazuma",0.55,11.8,70.5,-0.21481834
22,"Cabrera Bello, Rafa",0.54,11.2,69.6,-0.227533124
23,"Fisher, Ross",0.39,9.6,67.0,-0.29348533899999996
24,"Bairstow, Sam",0.33,8.4,65.0,-0.27483116100000005
25,"Sullivan, Andy",0.28,8.8,65.9,-0.050601326999999995
26,"Detry, Thomas",0.25,8.0,64.7,0.06975663500000001
27,"Schaper, Jayden",0.23,6.2,61.5,0.23698601
28,"Reed, Patrick",0.21,6.6,61.8,0.22458484900000003
29,"Soderberg, Sebastian",0.21,7.1,62.9,-0.210338406
30,"Forrest, Grant",0.19,6.9,62.3,-0.133168269
31,"Ding, Wenyi",0.18,5.7,60.3,-0.014907296000000006
32,"Vidal, Quim",0.16,3.9,55.5,-0.21309957500000004
33,"Blomme, Adam",0.14,3.9,55.3,-0.21309957500000004
