rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
92,"Norris, Shaun",0.01,1.0,37.9,-0.21080355
93,"Ayora, Angel",0.01,0.8,35.9,0.056935884
94,"Wu, Ashun",0.01,0.6,33.1,-0.18430918200000002
95,"Sloman, Tom",0.01,0.6,32.7,-0.15981253499999998
96,"Ferguson, Ewen",0.01,0.6,32.9,-0.12202152999999999
97,"Frittelli, Dylan",0.01,0.4,30.0,-0.11829699399999999
98,"Coussaud, Ugo",0.01,0.8,36.6,-0.13812258700000002
99,"Scrivener, Jason",0.01,0.5,31.9,-0.23179813400000004
100,"Katsuragawa, Yuto",0.01,0.6,33.2,-0.177954324
101,"Bryant, Davis",0.01,1.0,38.6,-0.13843982600000002
102,"Stone, Brandon",0.01,0.9,35.9,-0.134654436
103,"Halvorsen, Andreas",0.01,1.5,43.0,-0.24469905299999997
104,"Elvira Mijares, Ignacio",0.0,0.1,20.4,-0.070380973
105,"Johnston, Ryggs",0.0,0.2,21.1,-0.345774619
106,"Harrington, Padraig",0.0,0.7,33.6,-0.28345742900000004
107,"Morrison, James",0.0,0.3,28.4,-0.232722792
108,"Sharma, Shubhankar",0.0,0.3,28.3,-0.374512357
109,"Del Rey, Alejandro",0.0,0.2,24.1,-0.116915582
110,"Celli, Filippo",0.0,0.3,27.6,-0.370309824
111,"Lemke, Niklas",0.0,1.0,38.7,-0.123125238
112,"Alkowari, Ali",0.0,0.0,0.0,-0.15981253499999998
113,"Baldwin, Matthew",0.0,0.0,0.3,-0.423074807
114,"Kinhult, Marcus",0.0,0.2,24.2,-0.26208563100000004
115,"Crocker, Sean",0.0,0.0,15.2,-0.226446059
116,"Ko, Jeong Weon",0.0,0.2,24.8,-0.36149216700000003
117,"Garcia Rodriguez, Sebastian",0.0,0.4,28.6,-0.26714564
118,"Gumberg, Jordan",0.0,0.1,23.4,-0.43655881899999993
119,"Girrbach, Joel",0.0,0.0,6.3,-0.23540568299999998
120,"Gavins, Daniel",0.0,0.0,1.4,-0.551650081
121,"Fichardt, Darren",0.0,0.0,4.5,-0.318414824
122,"Elvira, Manuel",0.0,0.1,18.4,-0.156672176
123,"Ravetto, David",0.0,0.4,28.3,-0.28826017800000003
124,"Palmer, Ryan",0.0,0.1,20.5,-0.375459086
125,"Naidoo, Dylan",0.0,0.1,16.8,-0.473390898
126,"Micheluzzi, David",0.0,0.2,23.5,-0.3729254620000001
127,"Lindell, Oliver",0.0,0.7,34.6,0.056131547
128,"Levy, Alexander",0.0,0.0,4.2,-0.236959644
129,"Schmidt, Ben",0.0,0.1,20.9,-0.28679531
130,"Schott, Freddy",0.0,0.4,30.6,-0.312127602
131,"Sterne, Richard",0.0,0.0,13.9,-0.144525296
132,"Senior, Jack",0.0,0.0,12.5,-0.22144323900000001
133,"Vaillant, Tom",0.0,0.1,19.8,-0.045342028000000006
134,"Strydom, Ockie",0.0,0.0,12.4,-0.5623574550000001
135,"Veerman, Johannes",0.0,0.2,21.4,-0.219513658
136,"Van Driel, Darius",0.0,0.0,6.1,-0.22576280399999998
137,"Von Dellingshausen, Nicolai",0.0,0.1,16.9,-0.19609391100000004
138,"Winther, Jeff",0.0,0.0,9.5,-0.200115833
