rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Schaper, Jayden",6.42,32.7,75.9,0.0
2,"Ayora, Angel",3.75,23.5,69.0,0.0
3,"Hillier, Daniel",3.09,20.7,67.4,0.0
4,"Reed, Patrick",2.83,20.1,66.4,0.0
5,"Wallace, Matt",2.15,17.0,63.7,0.0
6,"Ding, Wenyi",1.56,13.7,59.6,0.0
7,"Armitage, Marcus",1.37,12.4,57.8,0.0
8,"Lindell, Oliver",1.29,12.4,57.2,0.0
9,"Svensson, Jesper",1.24,11.5,56.6,0.0
10,"Broomhead, Jonothan",1.19,10.6,54.7,0.0
11,"Guerrier, Julien",1.18,10.7,55.8,0.0
12,"Blomme, Adam",1.17,10.7,54.7,0.0
13,"Debove, Quentin",1.17,10.6,55.2,0.0
14,"Ritchie, JC",1.17,10.4,54.9,0.0
15,"Steinlechner, Maximilian",1.16,10.5,55.2,0.0
16,"Al Kaabi, Saleh",1.15,10.4,55.2,0.0
17,"Jonsson, Tobias",1.15,10.6,55.0,0.0
18,"McKinney, Connor",1.14,10.8,55.3,0.0
19,"Bergstrom, Albin",1.14,10.6,54.9,0.0
20,"Vidal, Quim",1.13,10.3,54.9,0.0
21,"Charmasson, Clement",1.13,10.6,55.2,0.0
22,"Young, Daniel",1.13,10.6,54.6,0.0
23,"Repetto Taylor, Rocco Paolo",1.12,10.8,55.4,0.0
24,"McGlinchey, Dominic",1.11,10.6,55.0,0.0
25,"Paratore, Renato",1.11,10.8,55.3,0.0
26,"Mory, Felix",1.1,10.6,55.2,0.0
27,"Yule, Jack",1.1,10.5,54.8,0.0
28,"Quayle, Anthony",1.1,10.4,54.9,0.0
29,"Johnston, Andrew",1.09,10.5,55.1,0.0
30,"Berry, Joshua",1.09,10.7,55.4,0.0
31,"Lee, Junghwan",1.09,10.4,55.3,0.0
32,"Walker, Euan",1.08,10.7,55.0,0.0
33,"Toorop, Mike",1.08,10.7,55.4,0.0
34,"Kaneko, Kota",1.07,10.5,54.7,0.0
35,"Fisher, Oliver",1.07,10.1,54.7,0.0
36,"Guillamoundeguy, Oihan",1.07,11.0,55.2,0.0
37,"Van Tonder, Daniel",1.06,10.3,55.0,0.0
38,"Sokolov, Daniil",1.05,10.7,55.5,0.0
39,"Ikstrums, Andrew Charles",1.03,10.6,55.4,0.0
40,"El Hali, Reda",1.03,10.7,55.0,0.0
41,"Wood, Chris",1.02,10.5,54.6,0.0
42,"Ok, Taehoon",1.02,10.6,55.1,0.0
43,"Da Costa Rodrigues, Daniel",1.02,11.1,55.3,0.0
44,"Biondi, Fred",1.02,10.5,55.2,0.0
45,"Du Plessis, Hennie",1.02,10.6,55.4,0.0
46,"Follet-Smith, Benjamin",1.01,10.5,55.3,0.0
47,"Logan, Hunter",1.01,11.0,55.8,0.0
48,"Al Shahrani, Abdulrahman Abdulla",1.01,10.4,55.2,0.0
49,"Sandhu, Yuvraj Singh",0.99,10.7,55.7,0.0
50,"Hollick, Michael",0.99,10.2,54.8,0.0
51,"Ferguson, Ewen",0.98,9.8,54.5,0.0
52,"Bradbury, Dan",0.98,9.4,54.0,0.0
53,"Adam, Cameron",0.98,10.3,54.6,0.0
54,"Townsend, Hugo",0.97,10.4,55.0,0.0
55,"Sullivan, Andy",0.97,9.5,53.5,0.0
56,"Zhou, Yanhan",0.96,10.5,55.2,0.0
57,"Peake, Ryan",0.93,10.6,55.0,0.0
58,"Mazzoli, Stefano",0.93,10.2,55.1,0.0
59,"Chacarra, Eugenio",0.86,10.0,54.3,0.0
60,"Fitzpatrick, Alex",0.84,9.0,52.5,0.0
61,"Couvra, Martin",0.79,8.3,51.4,0.0
62,"Rozner, Antoine",0.78,8.0,51.2,0.0
63,"Lindberg, Mikael",0.76,8.2,51.6,0.0
64,"Forrest, Grant",0.74,8.1,50.5,0.0
65,"Laporta, Francesco",0.73,7.3,49.2,0.0
66,"Campillo, Jorge",0.71,8.0,50.4,0.0
67,"Del Rey, Alejandro",0.68,7.3,49.7,0.0
68,"Jarvis, Casey",0.67,7.1,49.2,0.0
69,"Vaillant, Tom",0.56,6.8,48.0,0.0
70,"Schneider, Marcel",0.53,6.2,46.9,0.0
71,"Norgaard, Niklas",0.53,6.7,47.8,0.0
72,"LaCroix, Frederic",0.52,6.4,47.6,0.0
73,"Coussaud, Ugo",0.5,6.4,47.1,0.0
74,"Robinson Thompson, Brandon",0.47,5.8,45.4,0.0
75,"Lagergren, Joakim",0.44,5.4,45.2,0.0
76,"Girrbach, Joel",0.41,5.5,45.0,0.0
77,"Pavan, Andrea",0.4,5.1,43.6,0.0
78,"Hoshino, Rikuya",0.4,4.7,42.5,0.0
79,"Wiesberger, Bernd",0.38,4.9,43.8,0.0
80,"Stone, Brandon",0.37,5.3,44.7,0.0
81,"Olesen, Jacob Skov",0.37,5.1,44.6,0.0
82,"Schmidt, Ben",0.37,4.3,41.6,0.0
83,"Jordan, Matthew",0.36,5.0,43.7,0.0
84,"Elvira, Manuel",0.36,5.1,43.8,0.0
85,"Gouveia, Ricardo",0.36,4.3,41.3,0.0
86,"Kimsey, Nathan",0.35,4.7,42.4,0.0
87,"Kruyswijk, Jacques",0.34,4.9,43.3,0.0
88,"Elvira Mijares, Ignacio",0.34,5.2,44.0,0.0
89,"Syme, Connor",0.33,4.4,41.9,0.0
90,"Hill, Calum",0.32,3.9,40.4,0.0
91,"Lombard, Zander",0.32,4.5,42.3,0.0
92,"Clements, Todd",0.31,4.3,41.3,0.0
93,"Halvorsen, Andreas",0.31,4.9,43.3,0.0
94,"Kobori, Kazuma",0.31,4.1,41.6,0.0
95,"Bairstow, Sam",0.3,4.3,41.6,0.0
96,"De Leo, Gregorio",0.29,4.4,42.0,0.0
97,"Sterne, Richard",0.27,3.6,40.0,0.0
98,"Crocker, Sean",0.27,4.4,41.5,0.0
99,"Langasque, Romain",0.27,4.0,41.0,0.0
100,"Ramsay, Richie",0.26,3.6,39.7,0.0
101,"Cabrera Bello, Rafa",0.25,3.8,40.7,0.0
102,"List, Luke",0.23,3.9,41.0,0.0
103,"Otaegui, Adrian",0.23,3.2,38.2,0.0
104,"Jamieson, Scott",0.21,3.2,37.2,0.0
105,"Bryant, Davis",0.21,3.3,38.2,0.0
106,"Hidalgo Portillo, Angel",0.2,3.4,39.1,0.0
107,"Von Dellingshausen, Nicolai",0.2,3.5,39.1,0.0
108,"Pepperell, Eddie",0.2,3.0,36.5,0.0
109,"Cockerill, Aaron",0.18,3.0,37.5,0.0
110,"Lemke, Niklas",0.17,3.0,37.9,0.0
111,"Aphibarnrat, Kiradech",0.17,2.8,36.8,0.0
112,"Senior, Jack",0.17,2.7,35.1,0.0
113,"Frittelli, Dylan",0.15,2.4,34.9,0.0
114,"Wu, Ashun",0.14,2.3,34.3,0.0
115,"Ravetto, David",0.14,2.2,33.4,0.0
116,"Veerman, Johannes",0.13,2.3,34.4,0.0
117,"Winther, Jeff",0.13,1.9,31.6,0.0
118,"Scrivener, Jason",0.12,1.8,31.8,0.0
119,"Soderberg, Sebastian",0.12,2.2,33.0,0.0
120,"Cantero Gutierrez, Ivan",0.11,1.9,31.9,0.0
121,"Law, David",0.1,2.0,32.4,0.0
122,"Migliozzi, Guido",0.1,2.2,33.8,0.0
123,"Waring, Paul",0.1,2.1,32.2,0.0
124,"Dean, Joe",0.08,1.5,29.2,0.0
125,"Kinhult, Marcus",0.08,1.8,32.3,0.0
126,"Arnaus, Adri",0.07,1.4,28.5,0.0
127,"Dantorp, Jens",0.06,1.4,28.5,0.0
128,"Morrison, James",0.05,1.0,26.2,0.0
129,"Garcia Rodriguez, Sebastian",0.05,1.3,28.3,0.0
130,"Gumberg, Jordan",0.05,1.3,28.4,0.0
131,"Fisher, Ross",0.04,1.2,27.4,0.0
132,"Sharma, Shubhankar",0.04,1.2,27.5,0.0
133,"Celli, Filippo",0.04,1.2,27.6,0.0
134,"Harrington, Padraig",0.04,0.6,22.5,0.0
135,"Baldwin, Matthew",0.04,0.6,22.8,0.0
136,"Johnston, Ryggs",0.04,1.0,25.6,0.0
137,"Micheluzzi, David",0.03,0.6,22.4,0.0
138,"Fichardt, Darren",0.02,0.8,23.0,0.0
139,"Ko, Jeong Weon",0.02,0.6,20.8,0.0
140,"Palmer, Ryan",0.02,0.5,20.6,0.0
141,"Larrazabal, Pablo",0.01,0.8,24.0,0.0
142,"Harding, Justin",0.01,0.2,14.3,0.0
143,"Naidoo, Dylan",0.0,0.3,18.2,0.0
144,"Strydom, Ockie",0.0,0.1,11.0,0.0
