rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
107,"Jamieson, Scott",0.19,2.8,35.7,0.0
108,"Kobori, Kazuma",0.19,3.2,37.3,0.0
109,"Pepperell, Eddie",0.19,2.7,35.9,0.0
110,"Cockerill, Aaron",0.17,2.9,37.3,0.0
111,"Otaegui, Adrian",0.17,2.9,36.6,0.0
112,"Bryant, Davis",0.16,2.4,34.7,0.0
113,"Senior, Jack",0.16,2.6,34.8,0.0
114,"Hidalgo Portillo, Angel",0.16,3.0,37.2,0.0
115,"Migliozzi, Guido",0.14,2.3,34.4,0.0
116,"Aphibarnrat, Kiradech",0.14,2.7,36.5,0.0
117,"Cantero Gutierrez, Ivan",0.14,2.2,33.5,0.0
118,"Winther, Jeff",0.14,2.0,32.2,0.0
119,"Kinhult, Marcus",0.12,2.0,31.9,0.0
120,"Frittelli, Dylan",0.12,2.1,33.2,0.0
121,"Soderberg, Sebastian",0.11,1.8,31.0,0.0
122,"Dean, Joe",0.11,1.8,31.1,0.0
123,"Wu, Ashun",0.1,2.1,33.1,0.0
124,"Waring, Paul",0.09,2.0,31.8,0.0
125,"Law, David",0.09,1.8,32.1,0.0
126,"Dantorp, Jens",0.09,1.9,31.8,0.0
127,"Morrison, James",0.07,1.2,27.3,0.0
128,"Arnaus, Adri",0.06,1.1,26.5,0.0
129,"Garcia Rodriguez, Sebastian",0.06,1.3,27.9,0.0
130,"Gumberg, Jordan",0.06,1.5,29.5,0.0
131,"Celli, Filippo",0.05,1.4,28.8,0.0
132,"Johnston, Ryggs",0.05,0.9,25.1,0.0
133,"Sharma, Shubhankar",0.05,1.2,27.6,0.0
134,"Baldwin, Matthew",0.03,0.6,22.4,0.0
135,"Harrington, Padraig",0.03,0.5,21.8,0.0
136,"Larrazabal, Pablo",0.03,0.7,22.8,0.0
137,"Naidoo, Dylan",0.03,0.5,19.9,0.0
138,"Ko, Jeong Weon",0.02,0.4,18.9,0.0
139,"Fichardt, Darren",0.02,0.7,21.8,0.0
140,"Palmer, Ryan",0.02,0.4,19.3,0.0
141,"Fisher, Ross",0.01,0.6,20.9,0.0
142,"Harding, Justin",0.01,0.2,14.0,0.0
143,"Micheluzzi, David",0.01,0.6,22.7,0.0
144,"Strydom, Ockie",0.0,0.1,10.9,0.0
