rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Koivun, Jackson",4.58,28.1,75.9,0.0
2,"Bridgeman, Jacob",3.62,24.7,73.6,0.0
3,"Ghim, Doug",3.22,22.6,71.7,0.0
4,"Meissner, Mac",2.86,20.9,70.5,0.0
5,"James, Ben",2.81,20.6,70.2,0.0
6,"Thompson, Davis",2.79,19.9,69.6,0.0
7,"Conners, Corey",2.79,20.5,69.9,0.0
8,"Hisatsune, Ryo",2.2,17.3,67.3,0.0
9,"Cole, Eric",2.14,17.4,67.2,0.0
10,"Hojgaard, Rasmus",1.96,17.2,67.4,0.0
11,"Poston, J.T.",1.95,16.5,66.6,0.0
12,"Yu, Kevin",1.88,15.5,65.4,0.0
13,"Penge, Marco",1.81,15.8,65.9,0.0
14,"Nakajima, Keita",1.8,15.9,65.3,0.0
15,"Hossler, Beau",1.79,14.7,64.5,0.0
16,"Novak, Andrew",1.69,14.7,64.3,0.0
17,"Suber, Jackson",1.59,14.4,64.7,0.0
18,"Kim, Michael",1.55,13.9,63.4,0.0
19,"Brown, Blades",1.53,13.9,64.0,0.0
20,"Roy, Kevin",1.38,13.0,62.6,0.0
21,"Bezuidenhout, Christiaan",1.35,12.8,62.4,0.0
22,"Grillo, Emiliano",1.33,11.8,60.7,0.0
23,"Taylor, Nick",1.32,13.2,62.6,0.0
24,"Ventura, Kristoffer",1.3,12.8,62.3,0.0
25,"Castillo, Ricky",1.26,12.7,62.4,0.0
26,"Keefer, Johnny",1.24,12.2,61.3,0.0
27,"McCarthy, Denny",1.2,11.6,60.7,0.0
28,"Bauchou, Zach",1.15,11.4,60.1,0.0
29,"Coody, Pierceson",1.14,11.1,60.2,0.0
30,"Greyserman, Max",1.12,10.4,59.0,0.0
31,"Hoey, Rico",1.12,11.0,59.8,0.0
32,"Kohles, Ben",1.1,11.2,60.4,0.0
33,"Hughes, Mackenzie",1.06,10.7,59.1,0.0
34,"Kirk, Chris",1.05,10.5,58.9,0.0
35,"Parry, John",1.01,10.7,59.1,0.0
36,"Hodges, Lee",0.92,10.1,57.8,0.0
37,"Horschel, Billy",0.9,10.0,58.6,0.0
38,"Blair, Zac",0.87,9.7,57.9,0.0
39,"Moore, Taylor",0.87,9.1,57.4,0.0
40,"Echavarria, Nico",0.85,9.2,57.3,0.0
41,"Jaeger, Stephan",0.84,8.9,56.3,0.0
42,"Finau, Tony",0.83,9.4,57.4,0.0
43,"Pendrith, Taylor",0.83,9.2,56.8,0.0
44,"Eckroat, Austin",0.83,8.7,56.2,0.0
45,"Dou, Zecheng",0.8,10.0,58.2,0.0
46,"Noh, S.Y.",0.77,7.9,54.5,0.0
47,"Mouw, William",0.76,8.6,56.2,0.0
48,"McGreevy, Max",0.74,8.5,55.1,0.0
49,"Duncan, Tyler",0.72,8.2,54.7,0.0
50,"Fishburn, Patrick",0.72,7.9,55.0,0.0
51,"Wise, Aaron",0.71,8.0,54.1,0.0
52,"Valdes, Brendan",0.71,8.0,54.4,0.0
53,"Phillips, Chandler",0.7,9.1,57.0,0.0
54,"Bertagnole, Carson",0.69,7.9,54.5,0.0
55,"Gomez, Fabian",0.68,8.2,54.5,0.0
56,"Fisk, Steven",0.68,8.1,54.5,0.0
57,"Thompson, Michael",0.68,8.0,54.2,0.0
58,"Watts, Tyler",0.68,8.2,54.7,0.0
59,"Jones, Tyler",0.68,8.1,54.6,0.0
60,"Kisner, Kevin",0.67,8.0,54.6,0.0
61,"Todd, Brendon",0.66,8.2,54.0,0.0
62,"Deneen, Morgan",0.66,8.0,54.6,0.0
63,"Putnam, Andrew",0.62,7.6,53.9,0.0
64,"Dumont De Chassart, Adrien",0.61,6.9,51.8,0.0
65,"Byrd, Jonathan",0.6,7.9,54.5,0.0
66,"Ford, David",0.6,7.2,52.7,0.0
67,"Brehm, Ryan",0.59,7.9,54.6,0.0
68,"Shipley, Neal",0.53,6.5,51.0,0.0
69,"Pavon, Matthieu",0.51,6.8,52.2,0.0
70,"Li, Haotong",0.48,5.9,49.9,0.0
71,"Ramey, Chad",0.45,5.1,47.9,0.0
72,"Power, Seamus",0.44,5.8,49.0,0.0
73,"Clanton, Luke",0.44,5.6,49.0,0.0
74,"Van Rooyen, Erik",0.44,5.5,49.2,0.0
75,"Dahmen, Joel",0.43,5.7,50.0,0.0
76,"Vilips, Karl",0.43,5.7,49.4,0.0
77,"Chatfield, Davis",0.41,5.3,48.5,0.0
78,"Skinns, David",0.41,4.6,46.3,0.0
79,"Ewart, A.J.",0.4,5.7,49.5,0.0
80,"Kanaya, Takumi",0.39,5.4,48.7,0.0
81,"Crowe, Trace",0.39,5.2,48.4,0.0
82,"Hoge, Tom",0.37,5.5,49.0,0.0
83,"Svensson, Jesper",0.37,5.2,48.7,0.0
84,"Hubbard, Mark",0.35,4.9,47.5,0.0
