player_id,player_name,country,r1_teetime,r2_teetime,r3_teetime,r4_teetime,r1_start_hole,r2_start_hole,r3_start_hole,r4_start_hole,r1_wave,r2_wave,r3_wave,r4_wave,event_id
34024,"Adam, Cameron",SCO,12:00,07:00,,,1,10,,,LATE,EARLY,,,2026111
11852,"Ahlers, Jaco",RSA,07:50,12:50,,,1,10,,,EARLY,LATE,,,2026111
11530,"Akesson, Bjorn",SWE,11:30,06:30,,,10,1,,,LATE,EARLY,,,2026111
24341,"Albertse, Louis",RSA,13:10,08:10,,,10,1,,,LATE,EARLY,,,2026111
17813,"Armitage, Marcus",ENG,13:00,08:00,,,10,1,,,LATE,EARLY,,,2026111
30445,"Ayora, Angel",ESP,12:20,07:20,,,1,10,,,LATE,EARLY,,,2026111
23016,"Bachem, Nick",GER,06:40,11:40,,,1,10,,,EARLY,LATE,,,2026111
28615,"Bairstow, Sam",ENG,13:00,08:00,,,1,10,,,LATE,EARLY,,,2026111
23951,"Barker, Kyle",RSA,07:30,12:30,,,1,10,,,EARLY,LATE,,,2026111
21152,"Bautista, Austin",AUS,13:30,08:30,,,10,1,,,LATE,EARLY,,,2026111
12819,"Bekker, Oliver",RSA,07:00,12:00,,,10,1,,,EARLY,LATE,,,2026111
23620,"Bergstrom, Albin",SWE,06:50,11:50,,,1,10,,,EARLY,LATE,,,2026111
31520,"Berry, Joshua",ENG,13:20,08:20,,,10,1,,,LATE,EARLY,,,2026111
13681,"Blaauw, Jacques",RSA,12:40,07:40,,,10,1,,,LATE,EARLY,,,2026111
29971,"Bradbury, Dan",ENG,12:40,07:40,,,1,10,,,LATE,EARLY,,,2026111
30210,"Broomhead, Jonothan",RSA,12:50,07:50,,,10,1,,,LATE,EARLY,,,2026111
24608,"Brown, Luke",RSA,13:00,08:00,,,10,1,,,LATE,EARLY,,,2026111
11976,"Bruiners, Heinrich",RSA,11:40,06:40,,,1,10,,,LATE,EARLY,,,2026111
26199,"Burke, Christiaan",RSA,12:30,07:30,,,10,1,,,LATE,EARLY,,,2026111
7457,"Cabrera Bello, Rafa",ESP,06:50,11:50,,,10,1,,,EARLY,LATE,,,2026111
14016,"Campillo, Jorge",ESP,13:10,08:10,,,1,10,,,LATE,EARLY,,,2026111
19635,"Cantero Gutierrez, Ivan",ESP,08:10,13:10,,,10,1,,,EARLY,LATE,,,2026111
29579,"Carrera, Luis",MEX,11:30,06:30,,,1,10,,,LATE,EARLY,,,2026111
23143,"Chinhoi, Robson",ZIM,06:50,11:50,,,1,10,,,EARLY,LATE,,,2026111
22608,"Clements, Todd",ENG,12:30,07:30,,,10,1,,,LATE,EARLY,,,2026111
23523,"Conradie, Estiaan",RSA,06:40,11:40,,,10,1,,,EARLY,LATE,,,2026111
20727,"Coussaud, Ugo",FRA,12:10,07:10,,,10,1,,,LATE,EARLY,,,2026111
27811,"Couvra, Martin",FRA,07:40,12:40,,,10,1,,,EARLY,LATE,,,2026111
23610,"Crocker, Sean",USA,12:40,07:40,,,10,1,,,LATE,EARLY,,,2026111
17068,"Daffue, MJ",RSA,13:10,08:10,,,1,10,,,LATE,EARLY,,,2026111
13725,"Davidse, Keenan",RSA,12:50,07:50,,,1,10,,,LATE,EARLY,,,2026111
27414,"De Beer, Kyle",RSA,11:30,06:30,,,10,1,,,LATE,EARLY,,,2026111
12821,"De Jager, Louis",RSA,08:30,13:30,,,10,1,,,EARLY,LATE,,,2026111
16037,"De Kock, Allister",RSA,11:30,06:30,,,1,10,,,LATE,EARLY,,,2026111
16497,"Dean, Joe",ENG,12:50,07:50,,,10,1,,,LATE,EARLY,,,2026111
22259,"Del Rey, Alejandro",ESP,07:10,12:10,,,10,1,,,EARLY,LATE,,,2026111
19421,"Du Plessis, Hennie",RSA,07:20,12:20,,,10,1,,,EARLY,LATE,,,2026111
26008,"Elvira, Manuel",ESP,07:50,12:50,,,10,1,,,EARLY,LATE,,,2026111
12287,"Enoch, Rhys",WAL,06:40,11:40,,,10,1,,,EARLY,LATE,,,2026111
21646,"Ferguson, Ewen",SCO,12:10,07:10,,,1,10,,,LATE,EARLY,,,2026111
17409,"Ferreira, Stephen",POR,06:30,11:30,,,10,1,,,EARLY,LATE,,,2026111
5754,"Fichardt, Darren",RSA,07:30,12:30,,,1,10,,,EARLY,LATE,,,2026111
7678,"Fisher Jr, Trevor",RSA,08:10,13:10,,,1,10,,,EARLY,LATE,,,2026111
9396,"Fisher, Ross",ENG,08:10,13:10,,,1,10,,,EARLY,LATE,,,2026111
25362,"Fitzpatrick, Alex",ENG,07:10,12:10,,,1,10,,,EARLY,LATE,,,2026111
15211,"Follet-Smith, Benjamin",ZIM,06:50,11:50,,,10,1,,,EARLY,LATE,,,2026111
11955,"Frittelli, Dylan",RSA,12:00,07:00,,,1,10,,,LATE,EARLY,,,2026111
12258,"Garcia Rodriguez, Sebastian",ESP,08:20,13:20,,,10,1,,,EARLY,LATE,,,2026111
25888,"Germishuys, Deon",RSA,08:00,13:00,,,1,10,,,EARLY,LATE,,,2026111
15592,"Girrbach, Joel",SUI,06:30,11:30,,,10,1,,,EARLY,LATE,,,2026111
18722,"Gouveia, Ricardo",POR,12:50,07:50,,,1,10,,,LATE,EARLY,,,2026111
10201,"Guerrier, Julien",FRA,07:20,12:20,,,10,1,,,EARLY,LATE,,,2026111
23892,"Gumberg, Jordan",USA,13:10,08:10,,,10,1,,,LATE,EARLY,,,2026111
10886,"Harding, Justin",RSA,08:20,13:20,,,1,10,,,EARLY,LATE,,,2026111
28376,"Hawksby, Jack",ENG,06:50,11:50,,,1,10,,,EARLY,LATE,,,2026111
24127,"Hidalgo Portillo, Angel",ESP,07:50,12:50,,,1,10,,,EARLY,LATE,,,2026111
25131,"Hill, Calum",SCO,12:30,07:30,,,1,10,,,LATE,EARLY,,,2026111
15993,"Hollick, Michael",RSA,08:00,13:00,,,10,1,,,EARLY,LATE,,,2026111
