rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
94,"Lebioda, Hank",0.01,1.4,40.8,0.05638578342867986
95,"Wise, Aaron",0.01,1.4,40.8,0.05749362681496308
96,"Potgieter, Aldrich",0.01,2.1,45.6,0.08349621481496308
97,"Hossler, Beau",0.01,2.0,44.2,0.26986007949462126
98,"VanDerLaan, John",0.01,0.3,26.2,-0.024612245185036928
99,"Wu, Dylan",0.01,0.6,32.1,-0.27187420957218916
100,"Thorbjornsen, Michael",0.01,0.6,32.4,-0.4065814106376825
101,"Silverman, Ben",0.01,0.5,30.1,-0.006015533903851284
102,"Whaley, Vince",0.01,0.4,26.6,-0.6490466435992982
103,"Highsmith, Joe",0.01,0.4,27.2,0.22981825993019822
104,"Hirata, Kensei",0.01,0.5,28.0,-0.02049364318503693
105,"Gomez, Fabian",0.01,0.4,29.4,0.05749362681496308
106,"Glover, Lucas",0.01,0.8,33.3,0.2769984519969277
107,"Noh, S.Y.",0.01,0.7,34.0,0.05749362681496308
108,"James, Ben",0.01,0.1,17.9,0.05749362681496308
109,"Villegas, Camilo",0.0,0.1,20.5,-0.3375746100980739
110,"Blanchet, Chandler",0.0,0.6,31.4,-0.008710132185036914
111,"Campbell, Brian",0.0,0.1,23.4,-0.08712789718503691
112,"Chatfield, Davis",0.0,0.6,32.7,-0.034408641185036934
113,"Fisk, Steven",0.0,0.1,20.7,-0.048831795137256516
114,"Lamprecht, Christo",0.0,0.1,18.7,-0.027180623185036924
115,"Ventura, Kristoffer",0.0,0.2,20.5,-0.2258439587295941
116,"Springer, Hayden",0.0,0.3,26.6,0.16086646709669422
117,"McGreevy, Max",0.0,1.0,37.7,0.1908072260867907
118,"Dahmen, Joel",0.0,0.5,29.7,0.29647135010948644
119,"Clanton, Luke",0.0,0.2,24.0,-0.3541431041769258
120,"Campbell, Thomas",0.0,0.0,2.0,0.05749362681496308
121,"Campos, Rafael",0.0,0.0,3.3,-0.47928108866288643
122,"Dumont De Chassart, Adrien",0.0,0.3,25.0,-0.4099799605233277
123,"Dou, Zecheng",0.0,0.1,16.4,-0.47170197639788247
124,"Dunlap, Nick",0.0,0.0,8.3,-0.8584912263647705
125,"List, Luke",0.0,0.1,17.0,-0.3770300275258058
126,"Kizzire, Patton",0.0,0.0,13.3,-0.24167175298834004
127,"Kang, Jeffrey",0.0,0.3,25.1,-0.08175696718503693
128,"Gordon, Will",0.0,0.0,3.2,-0.35820669178953946
129,"Griffin, Lanto",0.0,0.4,28.3,-0.1382866126912478
130,"Martin, Ben",0.0,0.0,13.0,-0.09314640032996596
131,"Malnati, Peter",0.0,0.2,20.7,-0.27483757304993
132,"Lower, Justin",0.0,0.3,24.4,-0.13131796365126014
