player_id,player_name,country,r1_teetime,r2_teetime,r3_teetime,r4_teetime,r1_start_hole,r2_start_hole,r3_start_hole,r4_start_hole,r1_wave,r2_wave,r3_wave,r4_wave,event_id
34024,"Adam, Cameron",SCO,08:50,13:50,,,10,1,,,EARLY,LATE,,,2026131
24655,"Agerschou, Jacob Worm",DEN,09:20,14:20,,,10,1,,,EARLY,LATE,,,2026131
25305,"Albers, Anton",GER,14:20,09:20,,,1,10,,,LATE,EARLY,,,2026131
12321,"Aphibarnrat, Kiradech",THA,09:00,14:00,,,10,1,,,EARLY,LATE,,,2026131
17813,"Armitage, Marcus",ENG,12:30,07:30,,,1,10,,,LATE,EARLY,,,2026131
23236,"Arnaus, Adri",ESP,13:50,08:50,,,10,1,,,LATE,EARLY,,,2026131
19637,"Axelsen, John",DEN,09:10,14:10,,,10,1,,,EARLY,LATE,,,2026131
30445,"Ayora, Angel",ESP,07:40,12:40,,,10,1,,,EARLY,LATE,,,2026131
28615,"Bairstow, Sam",ENG,13:10,08:10,,,10,1,,,LATE,EARLY,,,2026131
13344,"Baldwin, Matthew",ENG,14:00,09:00,,,1,10,,,LATE,EARLY,,,2026131
23620,"Bergstrom, Albin",SWE,09:20,14:20,,,1,10,,,EARLY,LATE,,,2026131
31520,"Berry, Joshua",ENG,09:00,14:00,,,10,1,,,EARLY,LATE,,,2026131
25614,"Biondi, Fred",BRA,13:50,08:50,,,10,1,,,LATE,EARLY,,,2026131
11619,"Bjerregaard, Lucas",DEN,14:10,09:10,,,10,1,,,LATE,EARLY,,,2026131
14775,"Bjork, Alexander",SWE,07:30,12:30,,,10,1,,,EARLY,LATE,,,2026131
29971,"Bradbury, Dan",ENG,13:10,08:10,,,1,10,,,LATE,EARLY,,,2026131
22168,"Brown, Hamish",DEN,14:20,09:20,,,1,10,,,LATE,EARLY,,,2026131
27379,"Buchanan, Jack",AUS,13:20,08:20,,,10,1,,,LATE,EARLY,,,2026131
7457,"Cabrera Bello, Rafa",ESP,08:20,13:20,,,10,1,,,EARLY,LATE,,,2026131
19635,"Cantero Gutierrez, Ivan",ESP,08:30,13:30,,,1,10,,,EARLY,LATE,,,2026131
23549,"Celli, Filippo",ITA,13:50,08:50,,,1,10,,,LATE,EARLY,,,2026131
26745,"Chacarra, Eugenio",ESP,08:00,13:00,,,10,1,,,EARLY,LATE,,,2026131
22220,"Charmasson, Clement",FRA,09:00,14:00,,,10,1,,,EARLY,LATE,,,2026131
22608,"Clements, Todd",ENG,14:00,09:00,,,1,10,,,LATE,EARLY,,,2026131
23610,"Crocker, Sean",USA,07:40,12:40,,,1,10,,,EARLY,LATE,,,2026131
17068,"Daffue, MJ",RSA,13:30,08:30,,,10,1,,,LATE,EARLY,,,2026131
14018,"Dantorp, Jens",SWE,08:50,13:50,,,10,1,,,EARLY,LATE,,,2026131
26506,"De Leo, Gregorio",ITA,12:30,07:30,,,10,1,,,LATE,EARLY,,,2026131
16497,"Dean, Joe",ENG,13:10,08:10,,,10,1,,,LATE,EARLY,,,2026131
25325,"Debove, Quentin",FRA,09:00,14:00,,,1,10,,,EARLY,LATE,,,2026131
22259,"Del Rey, Alejandro",ESP,12:30,07:30,,,1,10,,,LATE,EARLY,,,2026131
26193,"Ding, Wenyi",CHN,07:30,12:30,,,10,1,,,EARLY,LATE,,,2026131
23791,"Ege, Mats",NOR,13:30,08:30,,,1,10,,,LATE,EARLY,,,2026131
22377,"Ejlersen, Anders Emil",DEN,08:20,13:20,,,1,10,,,EARLY,LATE,,,2026131
21646,"Ferguson, Ewen",SCO,12:40,07:40,,,1,10,,,LATE,EARLY,,,2026131
9396,"Fisher, Ross",ENG,08:30,13:30,,,1,10,,,EARLY,LATE,,,2026131
15211,"Follet-Smith, Benjamin",ZIM,12:30,07:30,,,10,1,,,LATE,EARLY,,,2026131
19806,"Forsstrom, Simon",SWE,08:00,13:00,,,1,10,,,EARLY,LATE,,,2026131
11955,"Frittelli, Dylan",RSA,13:30,08:30,,,1,10,,,LATE,EARLY,,,2026131
19296,"Gallegos, Andres",ARG,09:10,14:10,,,10,1,,,EARLY,LATE,,,2026131
7887,"Garcia-Heredia, Alfredo",ESP,08:00,13:00,,,1,10,,,EARLY,LATE,,,2026131
18241,"Gavins, Daniel",ENG,13:40,08:40,,,10,1,,,LATE,EARLY,,,2026131
15592,"Girrbach, Joel",SUI,13:00,08:00,,,10,1,,,LATE,EARLY,,,2026131
18722,"Gouveia, Ricardo",POR,12:50,07:50,,,10,1,,,LATE,EARLY,,,2026131
12530,"Green, Gavin",MAS,13:20,08:20,,,10,1,,,LATE,EARLY,,,2026131
10201,"Guerrier, Julien",FRA,13:20,08:20,,,1,10,,,LATE,EARLY,,,2026131
28239,"Guillamoundeguy, Oihan",FRA,08:30,13:30,,,1,10,,,EARLY,LATE,,,2026131
23892,"Gumberg, Jordan",USA,13:20,08:20,,,1,10,,,LATE,EARLY,,,2026131
17747,"Halvorsen, Andreas",NOR,13:20,08:20,,,10,1,,,LATE,EARLY,,,2026131
12213,"Hebert, Benjamin",FRA,14:00,09:00,,,10,1,,,LATE,EARLY,,,2026131
20190,"Helligkilde, Marcus",DEN,07:40,12:40,,,1,10,,,EARLY,LATE,,,2026131
24127,"Hidalgo, Angel",ESP,08:40,13:40,,,10,1,,,EARLY,LATE,,,2026131
25131,"Hill, Calum",SCO,07:50,12:50,,,10,1,,,EARLY,LATE,,,2026131
23838,"Hojgaard, Rasmus",DEN,08:00,13:00,,,10,1,,,EARLY,LATE,,,2026131
11230,"Horsey, David",ENG,14:10,09:10,,,1,10,,,LATE,EARLY,,,2026131
22386,"Host, August Thor",DEN,09:20,14:20,,,10,1,,,EARLY,LATE,,,2026131
20206,"Hundeboll, Oliver",DEN,09:20,14:20,,,1,10,,,EARLY,LATE,,,2026131
30464,"Jackson, Palmer",USA,14:20,09:20,,,10,1,,,LATE,EARLY,,,2026131
22671,"Jacobsen, Christian",DEN,12:40,07:40,,,10,1,,,LATE,EARLY,,,2026131
11397,"Jamieson, Scott",SCO,13:50,08:50,,,1,10,,,LATE,EARLY,,,2026131
16421,"Johannessen, Kristian K.",NOR,14:10,09:10,,,10,1,,,LATE,EARLY,,,2026131
32449,"Johnston, Ryggs",USA,08:40,13:40,,,10,1,,,EARLY,LATE,,,2026131
28686,"Jonsson, Tobias",SWE,09:00,14:00,,,1,10,,,EARLY,LATE,,,2026131
25601,"Jordan, Matthew",ENG,13:30,08:30,,,1,10,,,LATE,EARLY,,,2026131
19844,"Kaewkanjana, Sadom",THA,08:00,13:00,,,1,10,,,EARLY,LATE,,,2026131
18027,"Kimsey, Nathan",ENG,08:50,13:50,,,10,1,,,EARLY,LATE,,,2026131
26213,"Ko, Jeong Weon",FRA,13:00,08:00,,,10,1,,,LATE,EARLY,,,2026131
23733,"LaCroix, Frederic",FRA,12:30,07:30,,,1,10,,,LATE,EARLY,,,2026131
16652,"Langasque, Romain",FRA,08:20,13:20,,,10,1,,,EARLY,LATE,,,2026131
20414,"Langfors, Per",SWE,14:10,09:10,,,10,1,,,LATE,EARLY,,,2026131
14987,"Laporta, Francesco",ITA,13:20,08:20,,,1,10,,,LATE,EARLY,,,2026131
14784,"Law, David",SCO,08:10,13:10,,,1,10,,,EARLY,LATE,,,2026131
13498,"Lee, Junghwan",KOR,08:30,13:30,,,10,1,,,EARLY,LATE,,,2026131
13497,"Lee, K.H.",KOR,13:00,08:00,,,10,1,,,LATE,EARLY,,,2026131
10418,"Lemke, Niklas",SWE,08:40,13:40,,,1,10,,,EARLY,LATE,,,2026131
14973,"Levy, Alexander",FRA,14:20,09:20,,,10,1,,,LATE,EARLY,,,2026131
20084,"Lindberg, Mikael",SWE,13:00,08:00,,,1,10,,,LATE,EARLY,,,2026131
20085,"Lindell, Oliver",FIN,08:10,13:10,,,10,1,,,EARLY,LATE,,,2026131
16897,"Lombard, Zander",RSA,14:20,09:20,,,1,10,,,LATE,EARLY,,,2026131
10158,"Luiten, Joost",NED,08:20,13:20,,,10,1,,,EARLY,LATE,,,2026131
11460,"Manassero, Matteo",ITA,08:50,13:50,,,1,10,,,EARLY,LATE,,,2026131
24172,"McKinney, Connor",AUS,07:30,12:30,,,1,10,,,EARLY,LATE,,,2026131
19224,"Micheluzzi, David",AUS,09:10,14:10,,,1,10,,,EARLY,LATE,,,2026131
27717,"Mjaaseth, Michael",NOR,08:20,13:20,,,1,10,,,EARLY,LATE,,,2026131
7033,"Molinari, Edoardo",ITA,13:30,08:30,,,10,1,,,LATE,EARLY,,,2026131
11061,"Morrison, James",ENG,08:10,13:10,,,1,10,,,EARLY,LATE,,,2026131
25089,"Mory, Felix",FRA,08:40,13:40,,,1,10,,,EARLY,LATE,,,2026131
19429,"Naidoo, Dylan",RSA,08:30,13:30,,,10,1,,,EARLY,LATE,,,2026131
23841,"Neergaard-Petersen, Rasmus",DEN,08:10,13:10,,,10,1,,,EARLY,LATE,,,2026131
13089,"Nemecz, Lukas",AUT,09:10,14:10,,,10,1,,,EARLY,LATE,,,2026131
15676,"Norgaard, Niklas",DEN,07:50,12:50,,,10,1,,,EARLY,LATE,,,2026131
25611,"Olesen, Jacob Skov",DEN,13:00,08:00,,,1,10,,,LATE,EARLY,,,2026131
13412,"Olesen, Thorbjorn",DEN,13:10,08:10,,,1,10,,,LATE,EARLY,,,2026131
14975,"Otaegui, Adrian",UAE,08:30,13:30,,,10,1,,,EARLY,LATE,,,2026131
16549,"Paratore, Renato",ITA,08:50,13:50,,,1,10,,,EARLY,LATE,,,2026131
19898,"Paul, Yannik",GER,09:20,14:20,,,10,1,,,EARLY,LATE,,,2026131
15169,"Peake, Ryan",AUS,13:40,08:40,,,10,1,,,LATE,EARLY,,,2026131
15113,"Pepperell, Eddie",ENG,07:50,12:50,,,1,10,,,EARLY,LATE,,,2026131
22812,"Perico, Julian",PER,12:40,07:40,,,10,1,,,LATE,EARLY,,,2026131
25890,"Premlall, Yurav",RSA,07:40,12:40,,,10,1,,,EARLY,LATE,,,2026131
18900,"Quayle, Anthony",AUS,07:50,12:50,,,1,10,,,EARLY,LATE,,,2026131
11396,"Ramsay, Richie",SCO,14:00,09:00,,,1,10,,,LATE,EARLY,,,2026131
23416,"Ravetto, David",FRA,13:40,08:40,,,1,10,,,LATE,EARLY,,,2026131
31235,"Repetto Taylor, Rocco",ESP,13:10,08:10,,,10,1,,,LATE,EARLY,,,2026131
24497,"Robinson Thompson, Brandon",ENG,08:40,13:40,,,1,10,,,EARLY,LATE,,,2026131
27149,"Rodrigues, Daniel",POR,07:30,12:30,,,1,10,,,EARLY,LATE,,,2026131
18770,"Rozner, Antoine",FRA,12:50,07:50,,,1,10,,,LATE,EARLY,,,2026131
23060,"Sandhu, Yuvraj Singh",IND,09:10,14:10,,,1,10,,,EARLY,LATE,,,2026131
27258,"Schmidt, Ben",ENG,12:50,07:50,,,10,1,,,LATE,EARLY,,,2026131
12522,"Schneider, Marcel",GER,13:50,08:50,,,1,10,,,LATE,EARLY,,,2026131
27588,"Schott, Freddy",GER,07:30,12:30,,,10,1,,,EARLY,LATE,,,2026131
12734,"Scrivener, Jason",AUS,09:20,14:20,,,1,10,,,EARLY,LATE,,,2026131
23797,"Sekne, Herman Wibe",NOR,14:00,09:00,,,10,1,,,LATE,EARLY,,,2026131
15115,"Senior, Jack",ENG,13:50,08:50,,,10,1,,,LATE,EARLY,,,2026131
17081,"Sharma, Shubhankar",IND,07:30,12:30,,,1,10,,,EARLY,LATE,,,2026131
21921,"Shogenji, Tatsunori",JPN,14:20,09:20,,,10,1,,,LATE,EARLY,,,2026131
6950,"Siem, Marcel",GER,12:40,07:40,,,1,10,,,LATE,EARLY,,,2026131
16448,"Simonsen, Martin",DEN,09:00,14:00,,,1,10,,,EARLY,LATE,,,2026131
18517,"Soderberg, Sebastian",SWE,13:40,08:40,,,1,10,,,LATE,EARLY,,,2026131
21677,"Steinlechner, Maximilian",AUT,14:10,09:10,,,1,10,,,LATE,EARLY,,,2026131
5994,"Stenson, Henrik",SWE,08:10,13:10,,,10,1,,,EARLY,LATE,,,2026131
7049,"Sterne, Richard",RSA,13:10,08:10,,,1,10,,,LATE,EARLY,,,2026131
15229,"Stone, Brandon",RSA,08:50,13:50,,,1,10,,,EARLY,LATE,,,2026131
15326,"Sullivan, Andy",ENG,12:50,07:50,,,1,10,,,LATE,EARLY,,,2026131
30463,"Surratt, Caleb",USA,14:00,09:00,,,10,1,,,LATE,EARLY,,,2026131
20519,"Tarren, Callum",ENG,12:30,07:30,,,10,1,,,LATE,EARLY,,,2026131
25273,"Toorop, Mike",NED,08:20,13:20,,,1,10,,,EARLY,LATE,,,2026131
31165,"Townsend, Hugo",SWE,07:40,12:40,,,1,10,,,EARLY,LATE,,,2026131
13374,"Van Driel, Darius",NED,08:40,13:40,,,10,1,,,EARLY,LATE,,,2026131
15193,"Van Tonder, Daniel",RSA,12:50,07:50,,,10,1,,,LATE,EARLY,,,2026131
20522,"Veerman, Johannes",USA,12:50,07:50,,,1,10,,,LATE,EARLY,,,2026131
29712,"Vidal, Quim",ESP,08:10,13:10,,,1,10,,,EARLY,LATE,,,2026131
22231,"Von Dellingshausen, Nicolai",GER,07:40,12:40,,,10,1,,,EARLY,LATE,,,2026131
27147,"Walker, Euan",SCO,14:10,09:10,,,1,10,,,LATE,EARLY,,,2026131
12426,"Waring, Paul",ENG,07:50,12:50,,,10,1,,,EARLY,LATE,,,2026131
7334,"Watson, Bubba",USA,13:00,08:00,,,1,10,,,LATE,EARLY,,,2026131
9531,"Wiesberger, Bernd",AUT,08:00,13:00,,,10,1,,,EARLY,LATE,,,2026131
24093,"Williams, Robin",RSA,12:40,07:40,,,10,1,,,LATE,EARLY,,,2026131
25588,"Wilson, Andrew",ENG,13:30,08:30,,,10,1,,,LATE,EARLY,,,2026131
15680,"Winther, Jeff",DEN,13:40,08:40,,,1,10,,,LATE,EARLY,,,2026131
19908,"Young, Daniel",SCO,09:10,14:10,,,1,10,,,EARLY,LATE,,,2026131
22496,"Yule, Jack",ENG,13:40,08:40,,,10,1,,,LATE,EARLY,,,2026131
9842,"Zanotti, Fabrizio",PAR,07:50,12:50,,,1,10,,,EARLY,LATE,,,2026131
