player_id,player_name,country,event_id,r1_wave,r2_wave
18517,"Soderberg, Sebastian",SWE,2026111,,
21677,"Steinlechner, Maximilian",AUT,2026111,,
7049,"Sterne, Richard",RSA,2026111,,
15229,"Stone, Brandon",RSA,2026111,,
13731,"Strydom, Ockie",RSA,2026111,,
15326,"Sullivan, Andy",ENG,2026111,,
27994,"Swart, Stals",RSA,2026111,,
22089,"Syme, Connor",SCO,2026111,,
11864,"Thimba, Toto",RSA,2026111,,
31165,"Townsend, Hugo",SWE,2026111,,
31699,"Van Der Merwe, Altin",RSA,2026111,,
15911,"Van Der Merwe, Graham",RSA,2026111,,
13374,"Van Driel, Darius",NED,2026111,,
15193,"Van Tonder, Daniel",RSA,2026111,,
27960,"Van Velzen, Ryan",RSA,2026111,,
23596,"Van Wyk, Keelan",RSA,2026111,,
29712,"Vidal, Quim",ESP,2026111,,
19537,"Viljoen, M.J.",RSA,2026111,,
19538,"Vincent, Kieran",ZIM,2026111,,
25829,"Vorster, Martin",RSA,2026111,,
27147,"Walker, Euan",SCO,2026111,,
24101,"Wears-Taylor, Stefan",RSA,2026111,,
9531,"Wiesberger, Bernd",AUT,2026111,,
24093,"Williams, Robin",RSA,2026111,,
31353,"Wykes, Kayle",RSA,2026111,,
19908,"Young, Daniel",SCO,2026111,,
