am,country,course,player_id,dk_id,dk_salary,early_late,euro_number,fd_id,fd_salary,flag,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,event_id
0,FRA,Royal GC,22220,n/a,0,0,102497,n/a,0,FRA,"Charmasson, Clement",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,22608,n/a,0,0,42411,n/a,0,ENG,"Clements, Todd",,,,,0,0,n/a,0,2026107
0,CAN,Royal GC,15596,n/a,0,0,43010,n/a,0,CAN,"Cockerill, Aaron",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,20727,n/a,0,0,40882,n/a,0,FRA,"Coussaud, Ugo",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,27811,n/a,0,0,101251,n/a,0,FRA,"Couvra, Martin",,,,,0,0,n/a,0,2026107
0,USA,Royal GC,23610,n/a,0,0,41684,n/a,0,USA,"Crocker, Sean",,,,,0,0,n/a,0,2026107
0,POR,Royal GC,27149,n/a,0,0,105484,n/a,0,POR,"Da Costa Rodrigues, Daniel",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,14018,n/a,0,0,36484,n/a,0,SWE,"Dantorp, Jens",,,,,0,0,n/a,0,2026107
0,ITA,Royal GC,26506,n/a,0,0,100023,n/a,0,ITA,"De Leo, Gregorio",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,16497,n/a,0,0,39035,n/a,0,ENG,"Dean, Joe",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,25325,n/a,0,0,42780,n/a,0,FRA,"Debove, Quentin",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,22259,n/a,0,0,41268,n/a,0,ESP,"Del Rey, Alejandro",,,,,0,0,n/a,0,2026107
0,BEL,Royal GC,14181,n/a,0,0,37017,n/a,0,BEL,"Detry, Thomas",,,,,0,0,n/a,0,2026107
0,CHN,Royal GC,26193,n/a,0,0,101583,n/a,0,CHN,"Ding, Wenyi",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,19421,n/a,0,0,40475,n/a,0,RSA,"Du Plessis, Hennie",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,12988,n/a,0,0,36078,n/a,0,ESP,"Elvira Mijares, Ignacio",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,26008,n/a,0,0,43327,n/a,0,ESP,"Elvira, Manuel",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,21646,n/a,0,0,40946,n/a,0,SCO,"Ferguson, Ewen",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,5754,n/a,0,0,1402,n/a,0,RSA,"Fichardt, Darren",,,,,0,0,n/a,0,2026107
1,AUS,Royal GC,25815,n/a,0,0,109048,n/a,0,AUS,"Firdaus, Zubair",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,9396,n/a,0,0,32435,n/a,0,ENG,"Fisher, Ross",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,25362,n/a,0,0,42794,n/a,0,ENG,"Fitzpatrick, Alex",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,16475,n/a,0,0,38956,n/a,0,SCO,"Forrest, Grant",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,11955,n/a,0,0,35166,n/a,0,RSA,"Frittelli, Dylan",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,12258,n/a,0,0,35358,n/a,0,ESP,"Garcia Rodriguez, Sebastian",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,5689,n/a,0,0,487,n/a,0,ESP,"Garcia, Sergio",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,18241,n/a,0,0,39020,n/a,0,ENG,"Gavins, Daniel",,,,,0,0,n/a,0,2026107
0,SUI,Royal GC,15592,n/a,0,0,38258,n/a,0,SUI,"Girrbach, Joel",,,,,0,0,n/a,0,2026107
0,POR,Royal GC,18722,n/a,0,0,40063,n/a,0,POR,"Gouveia, Ricardo",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,10201,n/a,0,0,33674,n/a,0,FRA,"Guerrier, Julien",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,28239,n/a,0,0,101450,n/a,0,FRA,"Guillamoundeguy, Oihan",,,,,0,0,n/a,0,2026107
0,USA,Royal GC,23892,n/a,0,0,42832,n/a,0,USA,"Gumberg, Jordan",,,,,0,0,n/a,0,2026107
0,NOR,Royal GC,17747,n/a,0,0,39513,n/a,0,NOR,"Halvorsen, Andreas",,,,,0,0,n/a,0,2026107
0,IRL,Royal GC,5716,n/a,0,0,293,n/a,0,IRL,"Harrington, Padraig",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,24127,n/a,0,0,42508,n/a,0,ESP,"Hidalgo Portillo, Angel",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,25131,n/a,0,0,42648,n/a,0,SCO,"Hill, Calum",,,,,0,0,n/a,0,2026107
0,NZL,Royal GC,21362,n/a,0,0,43333,n/a,0,NZL,"Hillier, Daniel",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,15993,n/a,0,0,38575,n/a,0,RSA,"Hollick, Michael",,,,,0,0,n/a,0,2026107
0,JPN,Royal GC,19190,n/a,0,0,42689,n/a,0,JPN,"Hoshino, Rikuya",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,11397,n/a,0,0,34771,n/a,0,SCO,"Jamieson, Scott",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,26947,n/a,0,0,43957,n/a,0,RSA,"Jarvis, Casey",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,14666,n/a,0,0,36932,n/a,0,ENG,"Johnston, Andrew",,,,,0,0,n/a,0,2026107
0,USA,Royal GC,32449,n/a,0,0,105948,n/a,0,USA,"Johnston, Ryggs",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,28686,n/a,0,0,101407,n/a,0,SWE,"Jonsson, Tobias",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,25601,n/a,0,0,42599,n/a,0,ENG,"Jordan, Matthew",,,,,0,0,n/a,0,2026107
0,JPN,Royal GC,28268,n/a,0,0,109004,n/a,0,JPN,"Kaneko, Kota",,,,,0,0,n/a,0,2026107
0,JPN,Royal GC,20448,n/a,0,0,100976,n/a,0,JPN,"Katsuragawa, Yuto",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,18027,n/a,0,0,39609,n/a,0,ENG,"Kimsey, Nathan",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,18514,n/a,0,0,39925,n/a,0,SWE,"Kinhult, Marcus",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,26213,n/a,0,0,43545,n/a,0,FRA,"Ko, Jeong Weon",,,,,0,0,n/a,0,2026107
0,NZL,Royal GC,24369,n/a,0,0,104063,n/a,0,NZL,"Kobori, Kazuma",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,23733,n/a,0,0,41858,n/a,0,FRA,"LaCroix, Frederic",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,14780,n/a,0,0,37579,n/a,0,SWE,"Lagergren, Joakim",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,16652,n/a,0,0,39075,n/a,0,FRA,"Langasque, Romain",,,,,0,0,n/a,0,2026107
0,ITA,Royal GC,14987,n/a,0,0,37804,n/a,0,ITA,"Laporta, Francesco",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,9133,n/a,0,0,33337,n/a,0,ESP,"Larrazabal, Pablo",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,14784,n/a,0,0,37562,n/a,0,SCO,"Law, David",,,,,0,0,n/a,0,2026107
0,KOR,Royal GC,13498,n/a,0,0,39251,n/a,0,KOR,"Lee, Junghwan",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,10418,n/a,0,0,31690,n/a,0,SWE,"Lemke, Niklas",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,14973,n/a,0,0,37791,n/a,0,FRA,"Levy, Alexander",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,20084,n/a,0,0,41330,n/a,0,SWE,"Lindberg, Mikael",,,,,0,0,n/a,0,2026107
0,FIN,Royal GC,20085,n/a,0,0,40874,n/a,0,FIN,"Lindell, Oliver",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,16897,n/a,0,0,38428,n/a,0,RSA,"Lombard, Zander",,,,,0,0,n/a,0,2026107
0,NED,Royal GC,10158,n/a,0,0,34085,n/a,0,NED,"Luiten, Joost",,,,,0,0,n/a,0,2026107
0,ITA,Royal GC,11460,n/a,0,0,34788,n/a,0,ITA,"Manassero, Matteo",,,,,0,0,n/a,0,2026107
0,ITA,Royal GC,20844,n/a,0,0,40892,n/a,0,ITA,"Mazzoli, Stefano",,,,,0,0,n/a,0,2026107
0,AUS,Royal GC,24172,n/a,0,0,101468,n/a,0,AUS,"McKinney, Connor",,,,,0,0,n/a,0,2026107
0,AUS,Royal GC,19224,n/a,0,0,42600,n/a,0,AUS,"Micheluzzi, David",,,,,0,0,n/a,0,2026107
0,ITA,Royal GC,17357,n/a,0,0,39271,n/a,0,ITA,"Migliozzi, Guido",,,,,0,0,n/a,0,2026107
0,BRN,Royal GC,30481,n/a,0,0,104357,n/a,0,BRN,"Mohamed, Khalifa",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,11061,n/a,0,0,34610,n/a,0,ENG,"Morrison, James",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,25089,n/a,0,0,42668,n/a,0,FRA,"Mory, Felix",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,19429,n/a,0,0,40468,n/a,0,RSA,"Naidoo, Dylan",,,,,0,0,n/a,0,2026107
0,DEN,Royal GC,15676,n/a,0,0,38379,n/a,0,DEN,"Norgaard, Niklas",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,7677,n/a,0,0,32013,n/a,0,RSA,"Norris, Shaun",,,,,0,0,n/a,0,2026107
0,KOR,Royal GC,21072,n/a,0,0,101729,n/a,0,KOR,"Ok, Taehoon",,,,,0,0,n/a,0,2026107
0,DEN,Royal GC,25611,n/a,0,0,105456,n/a,0,DEN,"Olesen, Jacob Skov",,,,,0,0,n/a,0,2026107
0,UAE,Royal GC,14975,n/a,0,0,37793,n/a,0,UAE,"Otaegui, Adrian",,,,,0,0,n/a,0,2026107
0,USA,Royal GC,7820,n/a,0,0,34010,n/a,0,USA,"Palmer, Ryan",,,,,0,0,n/a,0,2026107
0,ITA,Royal GC,16549,n/a,0,0,39042,n/a,0,ITA,"Paratore, Renato",,,,,0,0,n/a,0,2026107
0,ITA,Royal GC,12177,n/a,0,0,35329,n/a,0,ITA,"Pavan, Andrea",,,,,0,0,n/a,0,2026107
0,AUS,Royal GC,15169,n/a,0,0,102485,n/a,0,AUS,"Peake, Ryan",,,,,0,0,n/a,0,2026107
0,AUS,Royal GC,18900,n/a,0,0,41948,n/a,0,AUS,"Quayle, Anthony",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,11396,n/a,0,0,34772,n/a,0,SCO,"Ramsay, Richie",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,23416,n/a,0,0,43883,n/a,0,FRA,"Ravetto, David",,,,,0,0,n/a,0,2026107
0,USA,Royal GC,14838,n/a,0,0,38439,n/a,0,USA,"Reed, Patrick",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,31235,n/a,0,0,104066,n/a,0,ESP,"Repetto Taylor, Rocco Paolo",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,18174,n/a,0,0,39862,n/a,0,RSA,"Ritchie, JC",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,24497,n/a,0,0,43831,n/a,0,ENG,"Robinson Thompson, Brandon",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,18770,n/a,0,0,40120,n/a,0,FRA,"Rozner, Antoine",,,,,0,0,n/a,0,2026107
0,IND,Royal GC,23060,n/a,0,0,41647,n/a,0,IND,"Sandhu, Yuvraj Singh",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,26991,n/a,0,0,43682,n/a,0,RSA,"Schaper, Jayden",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,27258,n/a,0,0,43885,n/a,0,ENG,"Schmidt, Ben",,,,,0,0,n/a,0,2026107
0,GER,Royal GC,12522,n/a,0,0,35703,n/a,0,GER,"Schneider, Marcel",,,,,0,0,n/a,0,2026107
0,GER,Royal GC,27588,n/a,0,0,43801,n/a,0,GER,"Schott, Freddy",,,,,0,0,n/a,0,2026107
0,AUS,Royal GC,12734,n/a,0,0,35853,n/a,0,AUS,"Scrivener, Jason",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,15115,n/a,0,0,37073,n/a,0,ENG,"Senior, Jack",,,,,0,0,n/a,0,2026107
0,IND,Royal GC,17081,n/a,0,0,39187,n/a,0,IND,"Sharma, Shubhankar",,,,,0,0,n/a,0,2026107
0,GER,Royal GC,6950,n/a,0,0,3467,n/a,0,GER,"Siem, Marcel",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,24055,n/a,0,0,42201,n/a,0,ENG,"Sloman, Tom",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,18517,n/a,0,0,39593,n/a,0,SWE,"Soderberg, Sebastian",,,,,0,0,n/a,0,2026107
0,AUT,Royal GC,21677,n/a,0,0,41160,n/a,0,AUT,"Steinlechner, Maximilian",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,7049,n/a,0,0,30715,n/a,0,RSA,"Sterne, Richard",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,15229,n/a,0,0,37990,n/a,0,RSA,"Stone, Brandon",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,13731,n/a,0,0,36659,n/a,0,RSA,"Strydom, Ockie",,,,,0,0,n/a,0,2026107
0,ENG,Royal GC,15326,n/a,0,0,38119,n/a,0,ENG,"Sullivan, Andy",,,,,0,0,n/a,0,2026107
0,SWE,Royal GC,31165,n/a,0,0,102151,n/a,0,SWE,"Townsend, Hugo",,,,,0,0,n/a,0,2026107
0,FRA,Royal GC,28157,n/a,0,0,100552,n/a,0,FRA,"Vaillant, Tom",,,,,0,0,n/a,0,2026107
0,NED,Royal GC,13374,n/a,0,0,36421,n/a,0,NED,"Van Driel, Darius",,,,,0,0,n/a,0,2026107
0,RSA,Royal GC,15193,n/a,0,0,38017,n/a,0,RSA,"Van Tonder, Daniel",,,,,0,0,n/a,0,2026107
0,USA,Royal GC,20522,n/a,0,0,40721,n/a,0,USA,"Veerman, Johannes",,,,,0,0,n/a,0,2026107
0,ESP,Royal GC,29712,n/a,0,0,100837,n/a,0,ESP,"Vidal, Quim",,,,,0,0,n/a,0,2026107
0,GER,Royal GC,22231,n/a,0,0,41420,n/a,0,GER,"Von Dellingshausen, Nicolai",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,27147,n/a,0,0,43569,n/a,0,SCO,"Walker, Euan",,,,,0,0,n/a,0,2026107
0,AUT,Royal GC,9531,n/a,0,0,33676,n/a,0,AUT,"Wiesberger, Bernd",,,,,0,0,n/a,0,2026107
0,DEN,Royal GC,15680,n/a,0,0,38296,n/a,0,DEN,"Winther, Jeff",,,,,0,0,n/a,0,2026107
0,CHN,Royal GC,11763,n/a,0,0,36077,n/a,0,CHN,"Wu, Ashun",,,,,0,0,n/a,0,2026107
0,SCO,Royal GC,19908,n/a,0,0,40650,n/a,0,SCO,"Young, Daniel",,,,,0,0,n/a,0,2026107
0,CHN,Royal GC,29119,n/a,0,0,103918,n/a,0,CHN,"Zhou, Yanhan",,,,,0,0,n/a,0,2026107
