am,country,player_id,dg_rank,owgr_rank,player_name,player_num,pre_tourn_pageviews,teetimes,tour_rank,event_id
0,SCO,34024,,,"Adam, Cameron",107390,20,[],88,2026113
0,IND,22897,417.0,,"Ahlawat, Veer",42470,97,[],181,2026113
0,THA,12321,405.0,394.0,"Aphibarnrat, Kiradech",37259,53,[],129,2026113
0,ENG,17813,138.0,163.0,"Armitage, Marcus",36452,89,[],16,2026113
0,ESP,30445,66.0,106.0,"Ayora, Angel",101547,165,[],17,2026113
0,IND,27449,,,"Azhar, Mohd",101688,13,[],,2026113
0,ENG,28615,329.0,312.0,"Bairstow, Sam",100418,29,[],90,2026113
0,IND,16013,,,"Baisoya, Honey",38631,18,[],,2026113
0,SWE,23620,,,"Bergstrom, Albin",43365,14,[],,2026113
0,ENG,31520,,407.0,"Berry, Joshua",103310,44,[],148,2026113
0,USA,26096,14.0,22.0,"Bhatia, Akshay",43971,564,[],,2026113
0,IND,29312,,,"Bhattacharya, Shaurya",106906,29,[],,2026113
0,BRA,25614,,,"Biondi, Fred",107820,50,[],158,2026113
0,SWE,23784,,,"Blomme, Adam",41975,17,[],172,2026113
0,ENG,29971,149.0,125.0,"Bradbury, Dan",101155,86,[],5,2026113
0,RSA,30210,,350.0,"Broomhead, Jonothan",101569,17,[],98,2026113
0,USA,32550,415.0,203.0,"Bryant, Davis",106152,55,[],21,2026113
0,AUS,27379,,,"Buchanan, Jack",101595,14,[],150,2026113
0,ESP,7457,240.0,243.0,"Cabrera Bello, Rafa",32111,66,[],39,2026113
0,ESP,14016,139.0,152.0,"Campillo, Jorge",36867,154,[],13,2026113
0,ESP,19635,,445.0,"Cantero Gutierrez, Ivan",40516,19,[],115,2026113
0,ITA,23549,,384.0,"Celli, Filippo",100024,19,[],179,2026113
0,ESP,26745,213.0,149.0,"Chacarra, Eugenio",43332,161,[],36,2026113
0,FRA,22220,,438.0,"Charmasson, Clement",102497,24,[],114,2026113
1,IND,34567,,,"Chauhan, Kanav",109209,9,[],,2026113
0,IND,15816,,,"Cheema, Angad",39185,11,[],,2026113
0,IND,13794,,,"Chouhan, Om Prakash",38008,23,[],,2026113
0,CAN,15596,390.0,454.0,"Cockerill, Aaron",43010,37,[],124,2026113
0,FRA,20727,252.0,238.0,"Coussaud, Ugo",40882,25,[],58,2026113
0,FRA,27811,209.0,135.0,"Couvra, Martin",101251,96,[],28,2026113
0,AUS,17785,,,"Crawford, Cory",41551,16,[],,2026113
0,USA,23610,345.0,361.0,"Crocker, Sean",41684,29,[],80,2026113
0,AUS,24280,,,"Crowe, Harrison",101568,17,[],,2026113
0,POR,27149,350.0,,"Da Costa Rodrigues, Daniel",105484,95,[],48,2026113
0,RSA,17068,,312.0,"Daffue, MJ",39189,47,[],,2026113
0,SWE,14018,475.0,426.0,"Dantorp, Jens",36484,55,[],137,2026113
0,ITA,26506,374.0,414.0,"De Leo, Gregorio",100023,25,[],69,2026113
0,ENG,16497,431.0,295.0,"Dean, Joe",39035,33,[],111,2026113
0,IND,28070,,,"Dhole Patil, Rohan",44063,14,[],,2026113
0,AUS,21085,,,"Doull, Jordan",106664,14,[],,2026113
0,ESP,12988,215.0,126.0,"Elvira Mijares, Ignacio",36078,59,[],11,2026113
0,ESP,26008,313.0,280.0,"Elvira, Manuel",43327,21,[],62,2026113
0,SCO,21646,182.0,181.0,"Ferguson, Ewen",40946,58,[],46,2026113
0,ENG,9396,,,"Fisher, Ross",32435,29,[],127,2026113
0,ENG,25362,153.0,196.0,"Fitzpatrick, Alex",42794,172,[],31,2026113
0,SCO,16475,198.0,167.0,"Forrest, Grant",38956,39,[],41,2026113
0,RSA,11955,352.0,421.0,"Frittelli, Dylan",35166,56,[],42,2026113
0,IND,18058,,,"Gandas, Manu",42468,27,[],,2026113
0,ESP,12258,421.0,398.0,"Garcia Rodriguez, Sebastian",35358,50,[],91,2026113
0,IND,24674,,,"Ghai, Tapy",43242,10,[],,2026113
0,SUI,15592,365.0,289.0,"Girrbach, Joel",38258,29,[],93,2026113
0,POR,18722,360.0,335.0,"Gouveia, Ricardo",40063,47,[],34,2026113
0,FRA,10201,172.0,150.0,"Guerrier, Julien",33674,39,[],6,2026113
0,FRA,28239,322.0,314.0,"Guillamoundeguy, Oihan",101450,31,[],94,2026113
0,USA,23892,466.0,303.0,"Gumberg, Jordan",42832,198,[],15,2026113
0,ESP,24127,,271.0,"Hidalgo Portillo, Angel",42508,28,[],84,2026113
0,SCO,25131,210.0,131.0,"Hill, Calum",42648,62,[],9,2026113
0,RSA,15993,,278.0,"Hollick, Michael",38575,20,[],38,2026113
0,JPN,19190,370.0,374.0,"Hoshino, Rikuya",42689,42,[],77,2026113
0,BAN,19720,,,"Hossain, Badal",101683,16,[],,2026113
0,BAN,15206,,,"Hossain, Jamal",101669,19,[],,2026113
0,IND,33943,,,"Jaglan, Shubham",109184,21,[],,2026113
0,RSA,26947,76.0,69.0,"Jarvis, Casey",43957,178,[],3,2026113
0,SWE,28686,414.0,412.0,"Jonsson, Tobias",101407,25,[],82,2026113
0,ENG,25601,211.0,216.0,"Jordan, Matthew",42599,81,[],68,2026113
0,IND,15156,,,"Joshi, Khalin H",39175,9,[],,2026113
0,IND,29225,,,"Kabthiyal, Anshul",102563,14,[],,2026113
0,JPN,28268,223.0,194.0,"Kaneko, Kota",109004,53,[],100,2026113
0,JPN,20448,447.0,340.0,"Katsuragawa, Yuto",100976,46,[],81,2026113
0,IND,23825,,,"Kaul, Kshitij Naveed",42459,16,[],,2026113
0,ENG,18027,203.0,265.0,"Kimsey, Nathan",39609,127,[],29,2026113
0,SWE,18514,,434.0,"Kinhult, Marcus",39925,23,[],152,2026113
0,NZL,24369,275.0,187.0,"Kobori, Kazuma",104063,75,[],102,2026113
0,FRA,23733,229.0,214.0,"LaCroix, Frederic",41858,55,[],26,2026113
0,SWE,14780,289.0,136.0,"Lagergren, Joakim",37579,38,[],75,2026113
0,FRA,16652,267.0,232.0,"Langasque, Romain",39075,36,[],63,2026113
0,ITA,14987,168.0,171.0,"Laporta, Francesco",37804,44,[],22,2026113
0,ESP,9133,,486.0,"Larrazabal, Pablo",33337,51,[],136,2026113
0,SCO,14784,429.0,229.0,"Law, David",37562,28,[],117,2026113
0,RSA,18105,194.0,98.0,"Lawrence, Thriston",39791,94,[],45,2026113
0,KOR,13498,489.0,234.0,"Lee, Junghwan",39251,28,[],109,2026113
0,SWE,10418,391.0,442.0,"Lemke, Niklas",31690,25,[],101,2026113
0,SWE,20084,216.0,254.0,"Lindberg, Mikael",41330,55,[],59,2026113
0,FIN,20085,92.0,154.0,"Lindell, Oliver",40874,121,[],25,2026113
0,IND,15157,,,"Lohan, Abhinav",38614,14,[],,2026113
0,NED,10158,249.0,189.0,"Luiten, Joost",34085,133,[],T64,2026113
0,IND,10763,,,"Malik, Amardip",35274,15,[],,2026113
0,ITA,11460,317.0,262.0,"Manassero, Matteo",34788,85,[],112,2026113
0,ITA,20844,467.0,410.0,"Mazzoli, Stefano",40892,24,[],131,2026113
0,AUS,24172,,,"McKinney, Connor",101468,14,[],173,2026113
0,AUS,19224,,430.0,"Micheluzzi, David",42600,34,[],89,2026113
1,IND,33189,,,"Mishra, Anshul",106949,9,[],,2026113
0,ITA,7033,319.0,,"Molinari, Edoardo",25994,44,[],,2026113
0,ITA,7655,235.0,286.0,"Molinari, Francesco",3289,97,[],24,2026113
0,ENG,11061,,402.0,"Morrison, James",34610,26,[],120,2026113
0,FRA,25089,,479.0,"Mory, Felix",42668,19,[],,2026113
0,RSA,19429,,436.0,"Naidoo, Dylan",40468,20,[],155,2026113
0,DEN,15676,278.0,201.0,"Norgaard, Niklas",38379,38,[],119,2026113
