player_id,player_name,country,flag,start_hole,early_late,r1_teetime,r2_teetime,r3_teetime,r4_teetime,event_id,r1_wave,r2_wave
5754,"Fichardt, Darren",RSA,RSA,0,0,,,,,2026145,,
10863,"Fisher, Oliver",ENG,ENG,0,0,,,,,2026145,,
9396,"Fisher, Ross",ENG,ENG,0,0,,,,,2026145,,
25362,"Fitzpatrick, Alex",ENG,ENG,0,0,,,,,2026145,,
15211,"Follet-Smith, Benjamin",ZIM,ZIM,0,0,,,,,2026145,,
16475,"Forrest, Grant",SCO,SCO,0,0,,,,,2026145,,
11955,"Frittelli, Dylan",RSA,RSA,0,0,,,,,2026145,,
12258,"Garcia Rodriguez, Sebastian",ESP,ESP,0,0,,,,,2026145,,
15592,"Girrbach, Joel",SUI,SUI,0,0,,,,,2026145,,
18722,"Gouveia, Ricardo",POR,POR,0,0,,,,,2026145,,
10201,"Guerrier, Julien",FRA,FRA,0,0,,,,,2026145,,
28239,"Guillamoundeguy, Oihan",FRA,FRA,0,0,,,,,2026145,,
23892,"Gumberg, Jordan",USA,USA,0,0,,,,,2026145,,
17747,"Halvorsen, Andreas",NOR,NOR,0,0,,,,,2026145,,
10886,"Harding, Justin",RSA,RSA,0,0,,,,,2026145,,
5716,"Harrington, Padraig",IRL,IRL,0,0,,,,,2026145,,
24127,"Hidalgo Portillo, Angel",ESP,ESP,0,0,,,,,2026145,,
25131,"Hill, Calum",SCO,SCO,0,0,,,,,2026145,,
21362,"Hillier, Daniel",NZL,NZL,0,0,,,,,2026145,,
15993,"Hollick, Michael",RSA,RSA,0,0,,,,,2026145,,
19190,"Hoshino, Rikuya",JPN,JPN,0,0,,,,,2026145,,
20109108,"Ikstrums, Andrew Charles",USA,USA,0,0,,,,,2026145,,
11397,"Jamieson, Scott",SCO,SCO,0,0,,,,,2026145,,
26947,"Jarvis, Casey",RSA,RSA,0,0,,,,,2026145,,
14666,"Johnston, Andrew",ENG,ENG,0,0,,,,,2026145,,
32449,"Johnston, Ryggs",USA,USA,0,0,,,,,2026145,,
28686,"Jonsson, Tobias",SWE,SWE,0,0,,,,,2026145,,
25601,"Jordan, Matthew",ENG,ENG,0,0,,,,,2026145,,
28268,"Kaneko, Kota",JPN,JPN,0,0,,,,,2026145,,
18027,"Kimsey, Nathan",ENG,ENG,0,0,,,,,2026145,,
18514,"Kinhult, Marcus",SWE,SWE,0,0,,,,,2026145,,
26213,"Ko, Jeong Weon",FRA,FRA,0,0,,,,,2026145,,
24369,"Kobori, Kazuma",NZL,NZL,0,0,,,,,2026145,,
16896,"Kruyswijk, Jacques",RSA,RSA,0,0,,,,,2026145,,
23733,"LaCroix, Frederic",FRA,FRA,0,0,,,,,2026145,,
14780,"Lagergren, Joakim",SWE,SWE,0,0,,,,,2026145,,
16652,"Langasque, Romain",FRA,FRA,0,0,,,,,2026145,,
14987,"Laporta, Francesco",ITA,ITA,0,0,,,,,2026145,,
9133,"Larrazabal, Pablo",ESP,ESP,0,0,,,,,2026145,,
14784,"Law, David",SCO,SCO,0,0,,,,,2026145,,
13498,"Lee, Junghwan",KOR,KOR,0,0,,,,,2026145,,
10418,"Lemke, Niklas",SWE,SWE,0,0,,,,,2026145,,
20084,"Lindberg, Mikael",SWE,SWE,0,0,,,,,2026145,,
20085,"Lindell, Oliver",FIN,FIN,0,0,,,,,2026145,,
7960,"List, Luke",USA,USA,0,0,,,,,2026145,,
31866,"Logan, Hunter",USA,USA,0,0,,,,,2026145,,
16897,"Lombard, Zander",RSA,RSA,0,0,,,,,2026145,,
20844,"Mazzoli, Stefano",ITA,ITA,0,0,,,,,2026145,,
31886,"McGlinchey, Dominic",SCO,SCO,0,0,,,,,2026145,,
24172,"McKinney, Connor",AUS,AUS,0,0,,,,,2026145,,
19224,"Micheluzzi, David",AUS,AUS,0,0,,,,,2026145,,
17357,"Migliozzi, Guido",ITA,ITA,0,0,,,,,2026145,,
11061,"Morrison, James",ENG,ENG,0,0,,,,,2026145,,
25089,"Mory, Felix",FRA,FRA,0,0,,,,,2026145,,
19429,"Naidoo, Dylan",RSA,RSA,0,0,,,,,2026145,,
15676,"Norgaard, Niklas",DEN,DEN,0,0,,,,,2026145,,
21072,"Ok, Taehoon",KOR,KOR,0,0,,,,,2026145,,
25611,"Olesen, Jacob Skov",DEN,DEN,0,0,,,,,2026145,,
14975,"Otaegui, Adrian",UAE,UAE,0,0,,,,,2026145,,
7820,"Palmer, Ryan",USA,USA,0,0,,,,,2026145,,
16549,"Paratore, Renato",ITA,ITA,0,0,,,,,2026145,,
12177,"Pavan, Andrea",ITA,ITA,0,0,,,,,2026145,,
15169,"Peake, Ryan",AUS,AUS,0,0,,,,,2026145,,
15113,"Pepperell, Eddie",ENG,ENG,0,0,,,,,2026145,,
18900,"Quayle, Anthony",AUS,AUS,0,0,,,,,2026145,,
11396,"Ramsay, Richie",SCO,SCO,0,0,,,,,2026145,,
23416,"Ravetto, David",FRA,FRA,0,0,,,,,2026145,,
14838,"Reed, Patrick",USA,USA,0,0,,,,,2026145,,
31235,"Repetto Taylor, Rocco Paolo",ESP,ESP,0,0,,,,,2026145,,
18174,"Ritchie, JC",RSA,RSA,0,0,,,,,2026145,,
24497,"Robinson Thompson, Brandon",ENG,ENG,0,0,,,,,2026145,,
18770,"Rozner, Antoine",FRA,FRA,0,0,,,,,2026145,,
23060,"Sandhu, Yuvraj Singh",IND,IND,0,0,,,,,2026145,,
26991,"Schaper, Jayden",RSA,RSA,0,0,,,,,2026145,,
27258,"Schmidt, Ben",ENG,ENG,0,0,,,,,2026145,,
12522,"Schneider, Marcel",GER,GER,0,0,,,,,2026145,,
12734,"Scrivener, Jason",AUS,AUS,0,0,,,,,2026145,,
15115,"Senior, Jack",ENG,ENG,0,0,,,,,2026145,,
17081,"Sharma, Shubhankar",IND,IND,0,0,,,,,2026145,,
18517,"Soderberg, Sebastian",SWE,SWE,0,0,,,,,2026145,,
31827,"Sokolov, Daniil",QAT,QAT,0,0,,,,,2026145,,
21677,"Steinlechner, Maximilian",AUT,AUT,0,0,,,,,2026145,,
7049,"Sterne, Richard",RSA,RSA,0,0,,,,,2026145,,
15229,"Stone, Brandon",RSA,RSA,0,0,,,,,2026145,,
13731,"Strydom, Ockie",RSA,RSA,0,0,,,,,2026145,,
15326,"Sullivan, Andy",ENG,ENG,0,0,,,,,2026145,,
26850,"Svensson, Jesper",SWE,SWE,0,0,,,,,2026145,,
22089,"Syme, Connor",SCO,SCO,0,0,,,,,2026145,,
25273,"Toorop, Mike",NED,NED,0,0,,,,,2026145,,
31165,"Townsend, Hugo",SWE,SWE,0,0,,,,,2026145,,
28157,"Vaillant, Tom",FRA,FRA,0,0,,,,,2026145,,
15193,"Van Tonder, Daniel",RSA,RSA,0,0,,,,,2026145,,
20522,"Veerman, Johannes",USA,USA,0,0,,,,,2026145,,
29712,"Vidal, Quim",ESP,ESP,0,0,,,,,2026145,,
22231,"Von Dellingshausen, Nicolai",GER,GER,0,0,,,,,2026145,,
27147,"Walker, Euan",SCO,SCO,0,0,,,,,2026145,,
20706,"Wallace, Matt",ENG,ENG,0,0,,,,,2026145,,
12426,"Waring, Paul",ENG,ENG,0,0,,,,,2026145,,
9531,"Wiesberger, Bernd",AUT,AUT,0,0,,,,,2026145,,
15680,"Winther, Jeff",DEN,DEN,0,0,,,,,2026145,,
12451,"Wood, Chris",ENG,ENG,0,0,,,,,2026145,,
11763,"Wu, Ashun",CHN,CHN,0,0,,,,,2026145,,
19908,"Young, Daniel",SCO,SCO,0,0,,,,,2026145,,
22496,"Yule, Jack",ENG,ENG,0,0,,,,,2026145,,
29119,"Zhou, Yanhan",CHN,CHN,0,0,,,,,2026145,,
