player_id,player_name,country,r1_teetime,r2_teetime,r3_teetime,r4_teetime,r1_start_hole,r2_start_hole,r3_start_hole,r4_start_hole,r1_wave,r2_wave,r3_wave,r4_wave,event_id
19846,"Bauchou, Zach",USA,09:19,14:09,,,10,1,,,EARLY,LATE,,,475
18103,"Bezuidenhout, Christiaan",RSA,07:46,12:36,,,1,10,,,EARLY,LATE,,,475
17639,"Blair, Zac",USA,09:08,13:58,,,10,1,,,EARLY,LATE,,,475
24956,"Blanchet, Chandler",USA,13:42,08:52,,,10,1,,,LATE,EARLY,,,475
13872,"Bradley, Keegan",USA,08:24,13:14,,,10,1,,,EARLY,LATE,,,475
29197,"Brennan, Michael",USA,12:58,08:08,,,10,1,,,LATE,EARLY,,,475
29433,"Bridgeman, Jacob",USA,13:14,08:24,,,1,10,,,LATE,EARLY,,,475
32152,"Brown, Blades",USA,14:04,09:14,,,10,1,,,LATE,EARLY,,,475
20766,"Brown, Dan",ENG,13:58,09:08,,,1,10,,,LATE,EARLY,,,475
18628,"Campbell, Brian",USA,08:19,13:09,,,1,10,,,EARLY,LATE,,,475
12909,"Campos, Rafael",PUR,12:36,07:46,,,10,1,,,LATE,EARLY,,,475
15466,"Cantlay, Patrick",USA,08:24,13:14,,,10,1,,,EARLY,LATE,,,475
27819,"Castillo, Ricky",USA,08:35,13:25,,,10,1,,,EARLY,LATE,,,475
14502,"Cauley, Bud",USA,12:47,07:57,,,10,1,,,LATE,EARLY,,,475
30620,"Chatfield, Davis",USA,13:58,09:08,,,1,10,,,LATE,EARLY,,,475
32330,"Clanton, Luke",USA,14:26,09:36,,,10,1,,,LATE,EARLY,,,475
23604,"Clark, Wyndham",USA,13:14,08:24,,,1,10,,,LATE,EARLY,,,475
21756,"Cole, Eric",USA,08:52,13:42,,,1,10,,,EARLY,LATE,,,475
17576,"Conners, Corey",CAN,08:13,13:03,,,10,1,,,EARLY,LATE,,,475
28309,"Coody, Pierceson",USA,08:41,13:31,,,1,10,,,EARLY,LATE,,,475
14509,"Dahmen, Joel",USA,12:41,07:51,,,1,10,,,LATE,EARLY,,,475
17786,"Davis, Cam",AUS,08:19,13:09,,,1,10,,,EARLY,LATE,,,475
16757,"Dou, Zecheng",CHN,13:53,09:03,,,10,1,,,LATE,EARLY,,,475
22002,"Dumont De Chassart, Adrien",BEL,14:20,09:30,,,1,10,,,LATE,EARLY,,,475
28270,"Dunlap, Nick",USA,13:42,08:52,,,10,1,,,LATE,EARLY,,,475
26653,"Eckroat, Austin",USA,12:25,07:35,,,10,1,,,LATE,EARLY,,,475
21883,"Ewart, A.J.",CAN,09:14,14:04,,,1,10,,,EARLY,LATE,,,475
11676,"Finau, Tony",USA,13:25,08:35,,,1,10,,,LATE,EARLY,,,475
25094,"Fishburn, Patrick",USA,14:15,09:25,,,10,1,,,LATE,EARLY,,,475
26657,"Fisk, Steven",USA,08:08,12:58,,,1,10,,,EARLY,LATE,,,475
17646,"Fitzpatrick, Matt",ENG,13:03,08:13,,,1,10,,,LATE,EARLY,,,475
31343,"Ford, David",USA,14:09,09:19,,,1,10,,,LATE,EARLY,,,475
11451,"Garnett, Brice",USA,13:31,08:41,,,10,1,,,LATE,EARLY,,,475
24550,"Ghim, Doug",USA,12:25,07:35,,,10,1,,,LATE,EARLY,,,475
7399,"Glover, Lucas",USA,12:58,08:08,,,10,1,,,LATE,EARLY,,,475
