player_id,player_name,country,r1_teetime,r2_teetime,r3_teetime,r4_teetime,r1_start_hole,r2_start_hole,r3_start_hole,r4_start_hole,r1_wave,r2_wave,r3_wave,r4_wave,event_id
34024,"Adam, Cameron",SCO,12:18,07:53,,,10,1,,,LATE,EARLY,,,2026112
29123,"Ang, Ryan",SIN,11:45,07:20,,,10,1,,,LATE,EARLY,,,2026112
12321,"Aphibarnrat, Kiradech",THA,12:29,08:04,,,1,10,,,LATE,EARLY,,,2026112
17813,"Armitage, Marcus",ENG,12:18,07:53,,,1,10,,,LATE,EARLY,,,2026112
23236,"Arnaus, Adri",ESP,13:02,08:37,,,10,1,,,LATE,EARLY,,,2026112
30445,"Ayora, Angel",ESP,07:52,11:57,,,10,1,,,EARLY,LATE,,,2026112
17346,"Bai, Bobby",CHN,08:14,12:19,,,1,10,,,EARLY,LATE,,,2026112
13344,"Baldwin, Matthew",ENG,12:18,07:53,,,10,1,,,LATE,EARLY,,,2026112
23620,"Bergstrom, Albin",SWE,07:52,11:57,,,1,10,,,EARLY,LATE,,,2026112
31520,"Berry, Joshua",ENG,12:52,08:37,,,10,1,,,LATE,EARLY,,,2026112
29971,"Bradbury, Dan",ENG,08:25,12:30,,,10,1,,,EARLY,LATE,,,2026112
30210,"Broomhead, Jonothan",RSA,11:57,07:42,,,10,1,,,LATE,EARLY,,,2026112
32550,"Bryant, Davis",USA,08:14,12:19,,,1,10,,,EARLY,LATE,,,2026112
16320,"Burton, Jeffrey",USA,07:41,11:46,,,1,10,,,EARLY,LATE,,,2026112
7457,"Cabrera Bello, Rafa",ESP,12:19,08:04,,,1,10,,,LATE,EARLY,,,2026112
14016,"Campillo, Jorge",ESP,07:52,11:57,,,1,10,,,EARLY,LATE,,,2026112
19635,"Cantero Gutierrez, Ivan",ESP,12:08,07:53,,,10,1,,,LATE,EARLY,,,2026112
19777,"Cao, Senshou",CHN,08:36,12:41,,,10,1,,,EARLY,LATE,,,2026112
26745,"Chacarra, Eugenio",ESP,08:03,12:08,,,10,1,,,EARLY,LATE,,,2026112
31731,"Chai, Bowen",CHN,07:30,11:35,,,10,1,,,EARLY,LATE,,,2026112
22220,"Charmasson, Clement",FRA,11:56,07:31,,,1,10,,,LATE,EARLY,,,2026112
22032,"Cheng, Xirong",CHN,12:08,07:53,,,1,10,,,LATE,EARLY,,,2026112
15596,"Cockerill, Aaron",CAN,12:52,08:37,,,1,10,,,LATE,EARLY,,,2026112
20727,"Coussaud, Ugo",FRA,11:35,07:20,,,1,10,,,LATE,EARLY,,,2026112
27811,"Couvra, Martin",FRA,08:03,12:08,,,10,1,,,EARLY,LATE,,,2026112
23610,"Crocker, Sean",USA,08:25,12:30,,,1,10,,,EARLY,LATE,,,2026112
27149,"Da Costa Rodrigues, Daniel",POR,12:29,08:04,,,10,1,,,LATE,EARLY,,,2026112
26506,"De Leo, Gregorio",ITA,11:56,07:31,,,10,1,,,LATE,EARLY,,,2026112
25325,"Debove, Quentin",FRA,11:45,07:20,,,1,10,,,LATE,EARLY,,,2026112
26193,"Ding, Wenyi",CHN,08:14,12:19,,,10,1,,,EARLY,LATE,,,2026112
12988,"Elvira Mijares, Ignacio",ESP,08:25,12:30,,,1,10,,,EARLY,LATE,,,2026112
26008,"Elvira, Manuel",ESP,12:07,07:42,,,1,10,,,LATE,EARLY,,,2026112
9396,"Fisher, Ross",ENG,08:36,12:41,,,10,1,,,EARLY,LATE,,,2026112
16475,"Forrest, Grant",SCO,08:14,12:19,,,10,1,,,EARLY,LATE,,,2026112
11955,"Frittelli, Dylan",RSA,12:40,08:15,,,1,10,,,LATE,EARLY,,,2026112
12258,"Garcia Rodriguez, Sebastian",ESP,11:35,07:20,,,1,10,,,LATE,EARLY,,,2026112
