rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Mouw, William",31.15,86.9,98.6,0.06434309246010039
2,"Glover, Lucas",9.04,61.8,95.1,0.19792244679176238
3,"Peterson, Paul",8.97,62.4,94.9,0.17894368762860746
4,"Pendrith, Taylor",8.47,60.3,94.7,0.31644312597815005
5,"Rodgers, Patrick",6.3,54.4,93.3,0.2167788333421278
6,"Hoey, Rico",4.93,49.6,92.6,0.1040817797699038
7,"Shipley, Neal",4.13,45.2,91.1,0.2693475349045324
8,"Koivun, Jackson",4.11,45.7,91.2,-0.03911656162528937
9,"Kohles, Ben",3.92,44.4,90.9,0.3847777838549825
10,"Hossler, Beau",2.83,38.2,88.7,0.012851945931020695
11,"Blair, Zac",2.7,38.7,89.2,0.013483301748056745
12,"Kim, Chan",2.38,34.3,87.4,0.25435260496178885
13,"Fishburn, Patrick",2.36,35.1,88.0,0.026148456145307072
14,"Bairstow, Sam",1.47,27.7,84.6,0.17958115778184644
15,"Fisk, Steven",0.9,21.2,81.1,-0.1254085195166895
16,"Thompson, Davis",0.87,20.7,80.5,0.4454374412169853
17,"List, Luke",0.79,19.7,79.5,0.09507263362588066
18,"Ritchie, JC",0.76,19.5,79.9,0.2849995698457669
19,"Helligkilde, Marcus",0.41,14.4,75.2,-0.03911656162528937
20,"Rosenmueller, Thomas",0.32,12.9,73.6,0.21122280367429613
21,"Grillo, Emiliano",0.27,9.5,69.8,-0.20381544540479604
22,"Noh, S.Y.",0.26,11.4,71.8,-0.03911656162528937
23,"Springer, Hayden",0.21,8.9,68.8,0.03313132964075205
24,"Whaley, Vince",0.2,8.1,67.2,-0.22899486601486307
25,"Svensson, Adam",0.19,9.1,68.8,-0.0004401857667077069
26,"Ramey, Chad",0.16,8.6,67.8,-0.07228921805484273
27,"Lipsky, David",0.15,6.8,64.9,0.07804229572981414
28,"Ding, Wenyi",0.13,7.4,65.8,-0.24190227828365413
29,"Silverman, Ben",0.11,5.2,61.4,0.14195221425109944
30,"Clanton, Luke",0.1,4.8,60.0,0.5558714198593669
31,"Elvira, Manuel",0.09,5.6,61.9,-0.19736292127186886
32,"Bezuidenhout, Christiaan",0.09,4.5,59.1,0.03137878637761652
33,"Griffin, Lanto",0.09,4.9,60.4,0.002393334108379285
34,"Sargent, Gordon",0.06,4.0,58.1,-0.1987127854963342
35,"Musselman, Cooper",0.06,3.5,55.6,-0.03911656162528937
36,"Gouveia, Ricardo",0.05,3.4,55.2,0.3430972993424914
37,"Streelman, Kevin",0.05,3.2,56.1,0.06073594887964731
38,"Homa, Max",0.04,3.5,55.8,0.03591714437761652
