rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
111,"Kuchar, Matt",0.18,3.0,36.7,0.0
112,"Griffin, Lanto",0.18,2.8,35.8,0.0
113,"Kim, Chan",0.17,2.8,35.4,0.0
114,"Snedeker, Brandt",0.17,2.9,35.6,0.0
115,"Suber, Jackson",0.14,2.3,33.4,0.0
116,"Peterson, Paul",0.14,2.1,33.6,0.0
117,"Skinns, David",0.14,2.9,36.2,0.0
118,"Clanton, Luke",0.13,2.3,33.7,0.0
119,"Silverman, Ben",0.12,2.2,33.3,0.0
120,"Lower, Justin",0.11,1.9,31.5,0.0
121,"Streelman, Kevin",0.11,2.1,32.8,0.0
122,"Hoge, Tom",0.11,2.7,35.3,0.0
123,"Paul, Jeremy",0.1,1.9,31.6,0.0
124,"Walker, Danny",0.09,1.7,30.2,0.0
125,"Mullinax, Trey",0.09,1.6,30.2,0.0
126,"Van Rooyen, Erik",0.09,2.3,34.4,0.0
127,"Norlander, Henrik",0.08,1.4,28.2,0.0
128,"Garnett, Brice",0.07,1.1,27.1,0.0
129,"Hardy, Nick",0.07,1.3,27.4,0.0
130,"Tosti, Alejandro",0.07,1.5,29.0,0.0
131,"Schenk, Adam",0.06,1.6,29.9,0.0
132,"Kizzire, Patton",0.06,1.8,30.7,0.0
133,"Martin, Ben",0.06,1.3,27.4,0.0
134,"Sargent, Gordon",0.05,1.5,28.8,0.0
135,"Hoffman, Charley",0.05,0.8,23.2,0.0
136,"Malnati, Peter",0.04,1.2,26.4,0.0
137,"Dunlap, Nick",0.04,1.2,27.7,0.0
138,"Davis, Cam",0.04,0.8,23.8,0.0
139,"List, Luke",0.04,0.8,24.1,0.0
140,"Riley, Davis",0.03,0.8,22.7,0.0
141,"Villegas, Camilo",0.03,0.7,23.0,0.0
142,"Reavie, Chez",0.03,0.8,22.3,0.0
143,"Higgs, Harry",0.03,1.2,27.0,0.0
144,"Gordon, Will",0.03,0.7,22.7,0.0
145,"Campos, Rafael",0.02,0.6,21.2,0.0
146,"Merritt, Troy",0.02,0.8,23.7,0.0
147,"Capan III, Frankie",0.0,0.3,16.0,0.0
148,"Palmer, Ryan",0.0,0.1,11.9,0.0
