rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
93,"Blair, Zac",0.0,0.3,30.5,-0.48925157675946307
94,"Lower, Justin",0.0,0.6,37.6,-0.4010256529221635
95,"Willett, Danny",0.0,0.5,36.2,-0.15811418449170353
96,"Svensson, Adam",0.0,1.4,46.0,0.19558609817192385
97,"Todd, Brendon",0.0,0.1,19.7,-0.30179466449170356
98,"Campos, Rafael",0.0,0.4,33.4,0.037755556758629766
99,"Peterson, Paul",0.0,0.3,29.4,-0.2573029742256563
100,"Davis, Cam",0.0,0.5,35.0,-0.1278984154917035
101,"Ventura, Kris",0.0,0.1,25.0,-0.22113643076068376
102,"Martin, Ben",0.0,0.1,20.6,-0.1855552364783179
103,"Harmeling, Evan",0.0,0.1,25.8,-0.007060899946391835
104,"Hardy, Nick",0.0,0.0,11.3,-0.4402502815394499
105,"Paul, Jeremy",0.0,0.0,5.7,-0.19016247887731977
106,"Griffin, Lanto",0.0,0.4,32.7,-0.05365110059427092
107,"Riley, Davis",0.0,0.1,20.5,-0.2066986153177037
108,"Dahmen, Joel",0.0,0.7,37.8,-0.0077067214144658225
109,"Tosti, Alejandro",0.0,0.2,27.2,0.10342862262710578
110,"Sargent, Gordon",0.0,0.8,39.9,-0.1384163764917035
111,"Suber, Jackson",0.0,0.0,14.2,-0.2614231192626342
112,"Schenk, Adam",0.0,0.1,22.5,-0.3789211926965703
113,"Stanger, Jimmy",0.0,0.0,15.8,-0.007060899946391835
114,"Springer, Hayden",0.0,0.0,12.1,0.33789650279379785
115,"Snedeker, Brandt",0.0,0.0,15.2,-0.5036700470562809
116,"Smotherman, Austin",0.0,0.1,19.7,-0.012193335935272748
117,"Malnati, Peter",0.0,0.4,31.0,-0.219719709189024
