rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Thorbjornsen, Michael",11.9,59.5,94.1,0.49527262270973565
2,"Thompson, Davis",10.86,56.9,94.0,0.23871545358468468
3,"Griffin, Ben",10.6,56.6,93.9,0.01993532532580168
4,"Homa, Max",7.59,48.6,91.7,0.2924540125458037
5,"Gotterup, Chris",6.95,46.2,91.2,0.1799621500041204
6,"Spieth, Jordan",4.46,38.1,88.7,0.36293027289397506
7,"Fowler, Rickie",4.19,37.0,88.2,0.25352777348319244
8,"Yu, Kevin",3.22,32.1,86.3,0.18843017477024954
9,"Poston, J.T.",3.17,31.6,85.8,0.273097295411323
10,"McCarthy, Denny",3.12,31.0,85.3,0.22318591882803068
11,"Hoey, Rico",3.08,32.0,86.1,0.45437253459394783
12,"Koivun, Jackson",2.76,29.7,84.5,0.04423436038922873
13,"Grillo, Emiliano",2.68,30.1,85.3,0.30769992141843394
14,"Novak, Andrew",2.53,28.9,84.3,0.11287396094441454
15,"Campbell, Brian",2.37,26.9,83.4,-0.20294435893993
16,"Eckroat, Austin",2.17,26.0,82.9,0.336886858944576
17,"Greyserman, Max",1.95,24.8,82.7,0.6239383007367463
18,"Power, Seamus",1.47,21.9,80.7,-0.0312945866592983
19,"Bridgeman, Jacob",1.29,18.7,78.6,0.0905103683910336
20,"Glover, Lucas",1.22,19.0,78.7,0.060750696810535146
21,"Vegas, Jhonattan",1.18,18.0,78.3,-0.056688994197603246
22,"Roy, Kevin",1.08,17.1,77.0,0.11332105601477822
23,"Clanton, Luke",1.0,16.2,76.4,0.3865319426461743
24,"Mitchell, Keith",0.88,15.1,75.5,0.27573950657170765
25,"Ghim, Doug",0.78,13.8,74.1,0.2662200140890296
26,"Meissner, Mac",0.69,13.3,73.8,0.025512808194073283
27,"Bezuidenhout, Christiaan",0.61,11.8,71.4,0.3123851008214993
28,"Mouw, William",0.57,12.5,71.9,0.11852300437986327
29,"Springer, Hayden",0.52,10.7,69.6,0.21608726131067352
30,"Young, Carson",0.4,9.4,69.0,0.10246658029004016
31,"Hubbard, Mark",0.39,9.5,68.8,0.06649123560659603
32,"Im, Sungjae",0.36,8.7,67.9,0.005338607965552203
33,"Moore, Taylor",0.31,7.9,66.5,0.12484337253102201
34,"Cole, Eric",0.31,8.1,66.4,-0.032670906570447016
35,"Bradley, Keegan",0.23,6.2,62.5,0.15269249388922876
36,"Svensson, Adam",0.22,5.5,60.8,0.0699595977023495
37,"Kim, Tom",0.19,5.8,61.5,-0.43223365602004743
38,"Higgo, Garrick",0.16,4.8,59.4,0.3133299276625115
39,"Berger, Daniel",0.16,5.4,60.6,0.04118319424511305
40,"Jaeger, Stephan",0.15,4.2,57.5,0.322773720333574
41,"Hossler, Beau",0.14,5.0,59.2,-0.10027324272998642
42,"Fishburn, Patrick",0.13,3.8,56.6,0.3048994311204881
43,"Gomez, Fabian",0.13,4.2,57.6,0.04423436038922873
44,"Rodgers, Patrick",0.11,3.9,56.7,0.11828963770233956
45,"Pendrith, Taylor",0.1,2.6,51.6,0.07709830688922874
46,"Brennan, Michael",0.1,2.8,52.0,0.03403386088922874
47,"Suber, Jackson",0.09,2.6,51.5,0.02424118113262591
48,"Johnson, Zach",0.09,3.0,52.8,0.16812507572733776
49,"Todd, Brendon",0.09,2.5,50.6,0.03990277485838223
50,"Lipsky, David",0.08,3.3,54.8,0.1389190212150358
51,"Finau, Tony",0.08,2.7,52.0,0.12467273388922875
52,"Kim, Chan",0.07,3.2,53.9,0.28067167848924557
53,"Keefer, Johnny",0.06,2.2,49.5,0.046435198889228736
54,"Yellamaraju, Sudarshan",0.05,2.6,51.8,0.07576242688922874
55,"Potgieter, Aldrich",0.05,2.3,49.7,0.6340096770280499
56,"Dunlap, Nick",0.05,2.2,48.6,-0.470321397063798
57,"Lebioda, Hank",0.05,2.5,51.7,0.06438671617005419
58,"Dumont De Chassart, Adrien",0.04,1.7,45.5,-0.5045312838050379
59,"Blair, Zac",0.04,2.1,48.4,0.06777386738154989
60,"Hodges, Lee",0.04,1.9,47.4,-0.07525146814583397
61,"Wallace, Matt",0.04,1.7,46.5,-0.05951737079344279
62,"Bauchou, Zach",0.04,1.9,47.7,0.09587524188922875
63,"Putnam, Andrew",0.03,1.6,45.3,0.2560957300992458
64,"Hisatsune, Ryo",0.03,1.7,46.1,0.5086483994169023
65,"Li, Haotong",0.03,1.5,44.4,0.04203352188922874
66,"Chatfield, Davis",0.03,1.0,40.9,0.04423436038922873
67,"Kohles, Ben",0.03,2.1,49.1,0.08074008884642586
68,"Nakajima, Keita",0.03,1.3,42.6,0.03828277888922875
69,"Pavon, Matthieu",0.02,0.9,39.5,0.03488889888922874
70,"Stout, Preston",0.02,1.0,40.9,0.04423436038922873
71,"Kuchar, Matt",0.02,1.1,41.6,-0.0025979960154235704
72,"Schenk, Adam",0.02,0.9,39.2,-0.0770647970610921
73,"Smotherman, Austin",0.02,1.3,43.1,0.03651385101060345
74,"Kim, Michael",0.02,1.1,41.8,0.033160132824665
75,"Brown, Blades",0.02,1.0,40.6,0.04423436038922873
76,"Fisher, Darin",0.02,1.1,40.9,0.04423436038922873
77,"Rozo, Marcelo",0.01,1.1,40.9,0.04423436038922873
78,"Streb, Robert",0.01,0.9,37.9,0.04423436038922873
79,"Hughes, Mackenzie",0.01,1.0,41.0,0.10079934088922875
80,"Howell, Mason",0.01,1.0,40.6,0.04423436038922873
