rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Scheffler, Scottie",82.37,99.8,100.0,0.3836255050377782
2,"McIlroy, Rory",3.76,73.1,99.9,0.263974906971831
3,"Aberg, Ludvig",3.13,71.9,99.9,0.3167609552945838
4,"Kim, Si Woo",2.21,63.4,99.8,0.5710467563109652
5,"Schauffele, Xander",2.21,62.2,99.8,0.23194782954037568
6,"McNealy, Maverick",1.64,57.7,99.7,0.3100211045468119
7,"Cantlay, Patrick",1.56,58.9,99.8,0.21047194518110662
8,"Fleetwood, Tommy",0.52,38.8,99.3,0.3889488046561453
9,"Fitzpatrick, Matt",0.42,35.6,99.2,0.3555733132824518
10,"Spieth, Jordan",0.39,34.6,99.2,0.18643700923275405
11,"Burns, Sam",0.23,26.3,98.6,0.2524246371666195
12,"MacIntyre, Robert",0.18,25.7,98.8,0.41119659171771483
13,"Henley, Russell",0.17,25.6,98.6,0.38464364485857583
14,"Taylor, Nick",0.13,20.1,98.1,0.2991887773941234
15,"Griffin, Ben",0.12,19.0,97.8,0.08824222260371224
16,"Lowry, Shane",0.11,17.3,97.8,0.09504168068027256
17,"Straka, Sepp",0.09,18.2,97.8,0.42935415410543987
18,"Im, Sungjae",0.09,17.0,97.6,0.41299813880897657
19,"Scott, Adam",0.08,13.3,96.9,0.0016114261142748353
20,"Fox, Ryan",0.05,12.1,96.7,-0.46271505816499814
21,"Fowler, Rickie",0.05,11.4,96.6,0.09183617804067197
22,"Matsuyama, Hideki",0.04,12.4,96.9,0.1690450711069673
23,"Spaun, J.J.",0.04,10.1,95.9,-0.012436159720348363
24,"Gerard, Ryan",0.04,11.1,96.6,0.3135684629629628
25,"Theegala, Sahith",0.04,9.0,95.7,-0.06912687794313183
26,"Bhatia, Akshay",0.03,7.1,94.6,0.3480068288803303
27,"Finau, Tony",0.03,10.0,95.9,-0.32584375835252277
28,"Noren, Alex",0.03,8.3,95.5,-0.018324881865235874
29,"Young, Cameron",0.03,8.8,95.8,0.22086927522042069
30,"Berger, Daniel",0.03,8.3,95.2,0.3782755110266454
31,"Day, Jason",0.02,5.1,93.5,0.26149652606860396
32,"Bradley, Keegan",0.02,8.2,95.2,0.07863449806251206
33,"Fitzpatrick, Alex",0.02,4.1,92.7,0.10453446100061707
34,"Bridgeman, Jacob",0.01,6.0,94.0,0.14878363696466743
35,"Thomas, Justin",0.01,6.8,94.4,-0.026852447504557717
36,"McCarthy, Denny",0.01,6.9,94.6,-0.03241045307099862
37,"Stevens, Sam",0.01,6.5,94.4,0.1336954297243388
38,"Conners, Corey",0.01,6.6,94.3,0.41813029193174955
39,"Hisatsune, Ryo",0.01,4.7,93.3,0.11299059800061709
40,"English, Harris",0.01,3.1,91.2,0.16337380930478795
41,"Meissner, Mac",0.01,3.4,91.6,0.09505677100061709
42,"Cauley, Bud",0.01,2.1,89.1,0.4492551185084738
43,"McCarty, Matt",0.01,3.4,91.8,0.08878637100061709
44,"Pendrith, Taylor",0.01,3.7,92.0,-0.08874419987554827
45,"Hubbard, Mark",0.01,3.2,91.4,-0.05437535749206687
46,"Reitan, Kristoffer",0.01,5.6,94.0,0.10526349300061708
47,"Gotterup, Chris",0.0,2.8,90.8,-0.18690546669901395
48,"Woodland, Gary",0.0,3.1,91.4,0.1121080700849139
49,"Coody, Pierceson",0.0,3.7,92.0,0.06568371600061708
50,"Hall, Harry",0.0,4.9,93.4,0.12908156100061707
51,"Campbell, Brian",0.0,0.0,39.3,-0.34528212543524356
52,"Glover, Lucas",0.0,0.1,65.2,0.3358332353972099
53,"Echavarria, Nico",0.0,0.1,67.7,-0.22901650946165059
54,"Cole, Eric",0.0,2.0,88.9,0.06623045674075997
55,"Clark, Wyndham",0.0,2.6,90.1,-0.06457950969404394
56,"Hojgaard, Nicolai",0.0,0.7,82.3,-0.24770921342577729
57,"Kuchar, Matt",0.0,0.4,77.5,0.09100544651989538
58,"Knapp, Jake",0.0,1.3,86.2,-0.38266797062065816
59,"Kitayama, Kurt",0.0,0.3,76.8,-0.17282329893018605
60,"Kim, Michael",0.0,0.5,79.3,-0.2608343110114057
61,"Horschel, Billy",0.0,0.9,84.6,0.07310997760735247
62,"Harman, Brian",0.0,1.5,87.3,0.34879441994502
63,"Hoge, Tom",0.0,0.1,63.8,-0.01838754157710419
64,"Lee, Min Woo",0.0,2.3,89.8,0.20363619547819548
65,"Rodgers, Patrick",0.0,0.1,63.4,-0.3658519936463924
66,"Rai, Aaron",0.0,1.7,88.4,0.4590449699246656
67,"Poston, J.T.",0.0,2.3,89.4,0.03320848186961992
68,"Novak, Andrew",0.0,0.2,70.7,0.42873590063410044
69,"Smalley, Alex",0.0,0.4,77.7,0.008664394789091978
70,"Snedeker, Brandt",0.0,0.8,83.9,0.10909165453414202
71,"Rose, Justin",0.0,0.4,76.8,0.10908964154606476
72,"Vegas, Jhonattan",0.0,0.6,81.5,-0.35228147484769995
