rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Scheffler, Scottie",24.38,83.2,100.0,0.0
2,"Schauffele, Xander",7.44,59.8,100.0,0.0
3,"Gotterup, Chris",6.13,55.3,100.0,0.0
4,"Young, Cameron",6.01,55.1,100.0,0.0
5,"Burns, Sam",5.09,51.6,100.0,0.0
6,"Cantlay, Patrick",4.88,49.8,100.0,0.0
7,"Kim, Si Woo",4.74,49.9,100.0,0.0
8,"Morikawa, Collin",4.7,49.6,100.0,0.0
9,"Clark, Wyndham",4.33,48.7,100.0,0.0
10,"Thomas, Justin",3.81,45.4,100.0,0.0
11,"Henley, Russell",3.73,44.4,100.0,0.0
12,"Matsuyama, Hideki",3.34,42.2,100.0,0.0
13,"Kim, Tom",3.22,43.1,100.0,0.0
14,"Lee, Min Woo",3.01,41.3,100.0,0.0
15,"Scott, Adam",2.81,38.4,100.0,0.0
16,"Koivun, Jackson",2.76,39.6,100.0,0.0
17,"Bridgeman, Jacob",2.2,35.6,100.0,0.0
18,"Im, Sungjae",1.82,33.4,100.0,0.0
19,"Conners, Corey",1.59,29.9,100.0,0.0
20,"Hisatsune, Ryo",1.25,26.4,100.0,0.0
21,"Fox, Ryan",0.81,20.2,100.0,0.0
22,"Taylor, Nick",0.8,20.7,100.0,0.0
23,"Bezuidenhout, Christiaan",0.67,20.4,100.0,0.0
24,"Echavarria, Nico",0.49,16.1,100.0,0.0
