rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
108,"Kaewkanjana, Sadom",0.21,2.8,34.5,0.0
109,"Aphibarnrat, Kiradech",0.19,3.6,38.6,0.0
110,"Schneider, Marcel",0.19,3.0,35.6,0.0
111,"Willett, Danny",0.18,2.9,36.2,0.0
112,"Frittelli, Dylan",0.17,2.7,34.9,0.0
113,"Luiten, Joost",0.17,3.2,36.4,0.0
114,"Lagergren, Joakim",0.16,2.1,32.3,0.0
115,"Law, David",0.15,2.6,34.6,0.0
116,"Hoshino, Rikuya",0.15,2.9,35.2,0.0
117,"Lombard, Zander",0.14,2.6,34.5,0.0
118,"Bairstow, Sam",0.13,2.2,32.5,0.0
119,"Wu, Ashun",0.12,2.5,33.0,0.0
120,"Dantorp, Jens",0.12,1.6,29.4,0.0
121,"Girrbach, Joel",0.11,2.3,32.7,0.0
122,"Gumberg, Jordan",0.11,2.2,32.5,0.0
123,"Lee, Junghwan",0.1,1.9,30.9,0.0
124,"Ramsay, Richie",0.1,1.6,28.9,0.0
125,"Cantero Gutierrez, Ivan",0.09,2.1,31.7,0.0
126,"Jamieson, Scott",0.08,1.1,25.9,0.0
127,"Celli, Filippo",0.08,1.4,26.6,0.0
128,"Fisher, Ross",0.07,1.8,29.7,0.0
129,"Winther, Jeff",0.07,1.5,28.3,0.0
130,"Veerman, Johannes",0.07,1.4,27.6,0.0
131,"Lemke, Niklas",0.07,1.2,26.5,0.0
132,"Hidalgo Portillo, Angel",0.07,1.6,29.5,0.0
133,"Crocker, Sean",0.06,2.0,31.9,0.0
134,"Baldwin, Matthew",0.06,1.3,27.4,0.0
135,"Garcia Rodriguez, Sebastian",0.06,1.1,26.4,0.0
136,"Paratore, Renato",0.06,1.3,28.2,0.0
137,"Von Dellingshausen, Nicolai",0.06,1.3,27.4,0.0
138,"Arnaus, Adri",0.05,1.2,25.7,0.0
139,"Hoffman, Charley",0.05,1.1,26.2,0.0
140,"Syme, Connor",0.04,0.7,22.7,0.0
141,"Morrison, James",0.03,1.0,25.4,0.0
142,"Follet-Smith, Benjamin",0.03,0.4,17.4,0.0
143,"Micheluzzi, David",0.03,0.6,21.5,0.0
144,"Donald, Luke",0.02,0.8,23.1,0.0
145,"Siem, Marcel",0.02,0.8,23.4,0.0
146,"Molinari, Edoardo",0.01,0.4,18.5,0.0
147,"Senior, Jack",0.01,0.6,20.8,0.0
148,"Naidoo, Dylan",0.01,0.5,19.6,0.0
149,"Ko, Jeong Weon",0.01,0.1,12.5,0.0
150,"Larrazabal, Pablo",0.01,0.5,19.6,0.0
151,"Palmer, Ryan",0.0,0.1,9.3,0.0
152,"Johnston, Ryggs",0.0,0.4,17.1,0.0
153,"Gavins, Daniel",0.0,0.0,2.5,0.0
154,"Strydom, Ockie",0.0,0.2,12.8,0.0
