rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
111,"Vegas, Jhonattan",0.08,2.4,38.1,0.0
112,"Vilips, Karl",0.08,1.7,34.6,0.0
113,"Mullinax, Trey",0.08,1.6,34.4,0.0
114,"Kizzire, Patton",0.08,1.8,35.0,0.0
115,"Fishburn, Patrick",0.07,1.9,35.9,0.0
116,"Garnett, Brice",0.06,1.5,34.0,0.0
117,"Van Rooyen, Erik",0.06,1.8,34.1,0.0
118,"Walker, Danny",0.05,1.2,30.4,0.0
119,"Campbell, Brian",0.05,0.8,26.7,0.0
120,"Schenk, Adam",0.04,1.2,30.7,0.0
121,"Malnati, Peter",0.04,1.0,29.0,0.0
122,"Highsmith, Joe",0.04,1.3,31.0,0.0
123,"Riley, Davis",0.03,1.0,28.5,0.0
124,"Dunlap, Nick",0.03,0.9,28.1,0.0
125,"Hoffman, Charley",0.03,0.6,25.8,0.0
126,"Campos, Rafael",0.02,0.8,25.5,0.0
127,"Sargent, Gordon",0.02,1.0,29.6,0.0
128,"Lee, K.H.",0.02,0.6,24.5,0.0
129,"Waring, Paul",0.02,0.7,26.6,0.0
130,"Tosti, Alejandro",0.01,0.4,22.1,0.0
131,"Willett, Danny",0.01,0.4,23.1,0.0
