rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Hoey, Rico",5.09,29.4,78.0,0.1861223728377374
2,"Olesen, Thorbjorn",3.81,24.6,75.0,0.15484846607243918
3,"Coody, Pierceson",2.96,21.1,72.2,0.7072195874818341
4,"Yu, Kevin",2.82,20.3,71.5,0.46075045004601894
5,"Echavarria, Nico",2.24,18.3,70.3,0.12984951740494421
6,"Whaley, Vince",2.07,16.4,67.8,-0.2918124931795003
7,"Ramey, Chad",2.05,16.6,68.7,0.14777140314974507
8,"Rodgers, Patrick",2.03,16.6,68.2,0.005237308816660208
9,"Stevens, Sam",1.92,16.0,67.4,0.37040908792122584
10,"Smalley, Alex",1.84,16.1,67.4,0.3504111423346531
11,"Wallace, Matt",1.84,16.2,67.9,0.14767476407243918
12,"Kuchar, Matt",1.74,14.8,66.7,0.1543255210724392
13,"Perez, Victor",1.67,14.3,66.1,0.11866870207243918
14,"Cole, Eric",1.6,13.7,64.8,0.6919830866167357
15,"Schmid, Matti",1.56,14.6,66.3,0.22997099593029063
16,"McGreevy, Max",1.56,13.3,64.5,0.09686893374687683
17,"Valimaki, Sami",1.48,12.9,64.4,0.1252493160724392
18,"Fisk, Steven",1.48,13.6,65.2,0.10300242707243919
19,"Ghim, Doug",1.47,13.2,64.7,0.07789328842203659
20,"Hossler, Beau",1.46,13.2,64.6,-0.15988198490932065
21,"Sigg, Greyson",1.34,13.1,64.0,0.11306236444988466
22,"Power, Seamus",1.34,12.2,63.2,0.18182029110433834
23,"Kanaya, Takumi",1.21,12.9,64.2,0.09657913307243918
24,"Hubbard, Mark",1.21,12.0,63.0,-0.14211641743043862
25,"Hodges, Lee",1.17,10.8,61.2,-0.4263411092927456
26,"Cone, Trevor",1.11,10.9,61.5,0.7193671561399853
27,"Ventura, Kris",1.11,11.5,62.0,0.34630388759594344
28,"Svensson, Jesper",1.01,10.3,60.4,0.06160934007243919
29,"Clanton, Luke",1.01,10.7,61.5,0.07089368507243919
30,"Castillo, Ricky",1.0,10.7,60.7,0.07653868407243919
31,"Rosenmueller, Thomas",0.98,10.9,61.6,0.07701672207243918
32,"Fishburn, Patrick",0.97,9.9,60.1,0.18636328092959847
33,"Theegala, Sahith",0.97,10.7,61.3,-0.557468403069451
34,"Roy, Kevin",0.97,9.9,59.8,0.7626054703219686
35,"Young, Carson",0.96,9.4,59.1,0.23899136025931342
36,"Suber, Jackson",0.95,9.7,59.4,0.0855114520724392
37,"Hisatsune, Ryo",0.95,9.3,59.3,-0.2639549646482759
38,"Couilleau, Oscar",0.93,9.2,58.7,0.06853842702377717
39,"Moore, Taylor",0.93,9.7,59.1,0.09398392707243919
40,"Springer, Hayden",0.93,9.7,59.4,0.1963441972718773
41,"Hastings, Justin",0.92,9.2,58.8,0.06853842702377717
42,"Silverman, Ben",0.91,9.8,60.0,0.08813316707243919
43,"Byrd, Jonathan",0.91,9.1,59.4,0.06853842702377717
44,"Lipsky, David",0.91,9.8,59.1,-0.10755141270013599
45,"Sargent, Gordon",0.91,9.4,58.9,0.06853842702377717
46,"Peacock, Jake",0.86,9.2,59.0,0.06853842702377717
47,"Betschart, Oliver",0.85,9.2,58.2,0.06853842702377717
48,"Brown, Blades",0.84,9.1,58.8,0.06853842702377717
49,"Griffin, Lanto",0.83,8.7,57.9,0.19198460360101244
50,"Anderson, Samuel",0.83,9.0,58.1,0.06853842702377717
51,"Covello, Vince",0.82,9.1,58.6,0.06853842702377717
52,"Bramlett, Joseph",0.82,8.9,58.0,0.06853842702377717
53,"Watts, Tyler",0.82,9.1,58.5,0.06853842702377717
54,"Doyle, Drew",0.8,9.1,58.5,0.06853842702377717
55,"Smart, Henry",0.8,9.1,58.5,0.06853842702377717
56,"Ferrier, Paul",0.79,9.4,58.3,0.06853842702377717
57,"Johnson, Chase",0.79,9.2,58.4,0.06853842702377717
58,"Brennan, Michael",0.78,9.2,58.6,0.06853842702377717
59,"Ryder, Sam",0.78,8.9,58.1,0.11729499689600661
60,"Zielinski, Drew",0.77,8.9,58.7,0.06853842702377717
61,"Wolcott, Hunter",0.75,9.1,58.9,0.06853842702377717
62,"Ford, David",0.75,8.5,57.4,0.03748729907243918
63,"Leseur, Kenny",0.74,8.9,58.6,0.06853842702377717
64,"Haddrell, William",0.73,8.9,59.1,0.06853842702377717
65,"Lower, Justin",0.73,8.1,56.9,-0.06810001404346439
66,"Streb, Robert",0.69,8.2,56.8,0.06853842702377717
67,"Champ, Cameron",0.66,8.6,57.7,0.2506867816106787
68,"Kohles, Ben",0.63,7.4,55.3,-0.12288951621473555
69,"Cook, Austin",0.6,7.1,55.0,0.06853842702377717
70,"Norgaard, Niklas",0.6,6.7,54.0,0.022977574072439177
71,"Salinda, Isaiah",0.57,7.8,56.3,0.04496044507243918
72,"Putnam, Andrew",0.56,6.8,53.7,0.09413743576553468
73,"Wu, Dylan",0.55,6.6,53.5,-0.05503610332151211
74,"Skinns, David",0.55,6.8,54.5,-0.2694673472391241
75,"Paul, Jeremy",0.53,6.8,53.5,0.07231479107243918
76,"Phillips, Chandler",0.52,6.2,52.7,0.08640197207243919
77,"Goodwin, Noah",0.51,7.0,55.1,0.06081313007243919
78,"Rozner, Antoine",0.49,6.1,52.9,0.07062772207243918
79,"Montgomery, Taylor",0.49,6.3,52.5,0.11472824107243919
80,"Svensson, Adam",0.48,6.4,52.9,-0.1588829216166287
81,"Manassero, Matteo",0.42,5.8,51.3,0.11509455707243918
82,"Hardy, Nick",0.4,5.4,50.6,0.015958468450963208
83,"Molinari, Francesco",0.4,5.9,51.2,0.11077262776750618
84,"Blair, Zac",0.39,5.5,51.3,-0.180120527145384
85,"Hadwin, Adam",0.36,5.3,51.0,-0.08883994604947879
86,"Schenk, Adam",0.34,4.8,49.0,0.22001804146751555
87,"Cummins, Quade",0.34,4.9,50.2,0.04274897607243919
88,"Snedeker, Brandt",0.33,5.3,50.3,-0.07390777541576693
89,"Pavon, Matthieu",0.31,4.2,46.6,0.01856425307243918
90,"Laird, Martin",0.3,4.5,49.1,-0.2643040510327259
91,"Pak, John",0.28,4.1,46.5,-0.48670857289567027
92,"Duncan, Tyler",0.27,4.5,48.1,0.47902346955108277
93,"Mullinax, Trey",0.27,4.4,47.5,0.03859619907243918
94,"Kim, Chan",0.26,4.4,48.3,0.05749862807243919
95,"Martin, Ben",0.24,3.4,45.2,-0.051174457189765
96,"Norlander, Henrik",0.21,3.9,45.9,0.28857903709041316
97,"NeSmith, Matt",0.2,3.0,43.4,-0.23383229909670386
98,"Peterson, Paul",0.2,3.3,44.8,0.06247745507243918
99,"Hoshino, Rikuya",0.2,3.1,43.5,0.022324800072439196
100,"Gordon, Will",0.19,2.9,42.6,0.20982474646023003
101,"Higgs, Harry",0.18,3.0,43.0,0.35895735101375903
102,"Buckley, Hayden",0.18,3.2,44.7,0.13486812378603835
103,"Walker, Danny",0.18,3.3,44.4,0.13466098058890552
104,"Willett, Danny",0.16,2.4,40.6,-0.025555766124974108
105,"List, Luke",0.14,2.8,41.9,0.03694843208294857
106,"Velo, Kevin",0.1,2.4,40.8,0.008589621072439196
107,"Thornberry, Braden",0.08,1.5,34.7,0.0042218330724391705
108,"Dickson, Taylor",0.07,1.2,33.3,-0.017410269927560815
