rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Scheffler, Scottie",40.75,90.5,100.0,0.4520630573567493
2,"Cantlay, Patrick",9.51,62.1,99.7,0.32869785841573823
3,"Thomas, Justin",8.38,59.7,99.6,0.013865398363842929
4,"Schauffele, Xander",7.33,57.0,99.6,0.2792544917208588
5,"Fleetwood, Tommy",4.14,44.6,99.3,0.3371061077253972
6,"Harman, Brian",3.74,42.9,99.2,0.3776384700384022
7,"Henley, Russell",3.36,39.8,99.0,0.32419885278151295
8,"Bradley, Keegan",2.1,32.9,98.8,0.17922220359813165
9,"Aberg, Ludvig",2.0,30.6,98.6,0.28984816697918786
10,"Hovland, Viktor",1.42,26.8,98.4,0.5102006320050498
11,"Fitzpatrick, Matt",1.29,24.0,98.0,0.3213500228486906
12,"MacIntyre, Robert",1.19,24.0,98.1,0.23603399515386053
13,"Scott, Adam",1.01,21.3,97.8,0.07551166115200238
14,"English, Harris",1.0,21.6,97.9,-0.05303197207400724
15,"Rai, Aaron",0.95,21.4,97.8,0.38761928304508303
16,"Matsuyama, Hideki",0.83,19.9,97.4,0.3068623724311021
17,"Lowry, Shane",0.81,19.2,97.4,0.21635508853994595
18,"Young, Cameron",0.79,19.6,97.5,0.1539949943424466
19,"Conners, Corey",0.7,17.9,97.2,0.4224009359287063
20,"Morikawa, Collin",0.66,17.2,97.0,0.5766167691284505
21,"Clark, Wyndham",0.61,16.0,97.0,0.24198621070259935
22,"Smalley, Alex",0.58,15.3,96.7,0.38442734143918805
23,"Lee, Min Woo",0.56,15.0,96.4,-0.0590414523181125
24,"Burns, Sam",0.54,15.2,96.7,0.13868772949828606
25,"Cauley, Bud",0.5,14.2,96.4,0.15075108249837
26,"McNealy, Maverick",0.45,13.8,96.5,0.4141514110372827
27,"Spaun, J.J.",0.35,11.1,95.7,0.27468395358104025
28,"Theegala, Sahith",0.35,11.6,95.8,0.07419969824744004
29,"Kitayama, Kurt",0.31,11.0,95.6,-0.01832062164573542
30,"Fox, Ryan",0.26,10.9,95.2,-0.1168592900618314
31,"Hall, Harry",0.25,10.5,95.4,-0.36637422625981064
32,"Kim, Si Woo",0.25,9.0,94.8,0.3010761648157831
33,"Noren, Alex",0.23,8.1,94.3,0.0823632187100799
34,"Cole, Eric",0.23,8.0,94.4,-0.07481157595516011
35,"Poston, J.T.",0.23,8.9,94.4,0.10029730445560744
36,"Gotterup, Chris",0.22,7.7,94.1,0.16922891550500005
37,"Im, Sungjae",0.21,8.1,94.3,0.009329971293245738
38,"Woodland, Gary",0.19,8.4,94.7,0.1971883826420996
39,"Bhatia, Akshay",0.18,8.0,94.5,0.3483691891753074
40,"Reitan, Kristoffer",0.18,7.5,94.0,0.11702383972499403
41,"Straka, Sepp",0.15,8.1,94.2,0.17998300168058068
42,"Fitzpatrick, Alex",0.14,7.3,94.0,0.133368810724994
43,"Hojgaard, Nicolai",0.14,6.7,93.5,0.129454809724994
44,"Day, Jason",0.13,6.8,93.2,0.15987675259068435
45,"McCarthy, Denny",0.1,5.3,92.1,-0.11083012801324048
46,"Pendrith, Taylor",0.09,6.1,93.0,0.20369124887923967
47,"Novak, Andrew",0.09,4.7,91.5,0.2468624735799674
48,"Hisatsune, Ryo",0.08,3.7,90.6,0.08831607572499402
49,"Hubbard, Mark",0.06,2.7,88.5,-0.3526486860117509
50,"Meissner, Mac",0.06,4.3,91.1,0.13418355872499402
51,"Griffin, Ben",0.06,4.3,90.8,0.00857407121457833
52,"Fowler, Rickie",0.05,3.9,91.0,-0.1843376883954207
53,"McCarty, Matt",0.04,3.8,90.3,0.10900766372499401
54,"Taylor, Nick",0.03,2.3,87.8,0.080073251106541
55,"Rose, Justin",0.03,1.2,82.8,-0.20795853393213568
56,"Finau, Tony",0.02,3.2,90.2,0.0739916286587046
57,"Suber, Jackson",0.02,2.1,86.5,0.06627541672499401
58,"Berger, Daniel",0.01,1.4,84.3,0.172643014661609
59,"Knapp, Jake",0.01,1.7,85.3,-0.3749676397211016
60,"Gerard, Ryan",0.01,1.0,82.0,0.26911572824085406
61,"Kim, Michael",0.01,1.6,84.8,-0.12374556717255573
62,"Stevens, Sam",0.01,1.9,86.3,0.3014139690901424
63,"Bridgeman, Jacob",0.01,1.3,83.6,-0.23348514460129308
64,"Hoge, Tom",0.01,0.5,76.9,-0.1500549374873147
65,"Echavarria, Nico",0.0,0.3,71.5,0.4349863299179701
66,"Campbell, Brian",0.0,0.2,69.0,0.01905525272499402
67,"Glover, Lucas",0.0,0.2,71.4,0.21930919227893506
68,"James, Ben",0.0,0.1,62.6,0.15237303842040828
69,"Snedeker, Brandt",0.0,0.6,77.5,-0.13508769986367358
70,"Spieth, Jordan",0.0,1.1,82.5,0.15937866497189995
71,"Vegas, Jhonattan",0.0,0.1,65.9,-0.3365454905653245
