rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"Forrest, Grant",37.96,92.7,99.1,-0.08119796000000001
2,"Olesen, Jacob Skov",18.28,82.3,97.8,0.115230852
3,"Dean, Joe",12.39,75.9,96.9,-0.03636654500000001
4,"Jarvis, Casey",6.49,62.1,94.3,0.060475104
5,"Sullivan, Andy",5.75,60.1,93.7,-0.042443713999999994
6,"Clements, Todd",5.51,58.9,93.8,-0.072387663
7,"Pepperell, Eddie",2.41,42.8,89.3,-0.041285518
8,"Van Velzen, Ryan",2.19,40.4,88.7,-0.16099197799999998
9,"Brown, Dan",1.91,38.0,87.9,-0.09503489399999998
10,"Schmidt, Ben",0.93,26.0,82.2,-0.11560743700000001
11,"Sterne, Richard",0.93,27.1,82.7,-0.26170032
12,"Ereno Perez, Pablo",0.77,24.7,81.5,-0.16099197799999998
13,"Chacarra, Eugenio",0.39,17.9,76.5,0.16377124199999998
14,"Micheluzzi, David",0.31,15.1,73.9,-0.21801523100000003
15,"Kinhult, Marcus",0.31,13.8,72.6,-0.177488967
16,"Robinson Thompson, Brandon",0.28,13.5,72.5,-0.12291833399999999
17,"Senior, Jack",0.25,11.9,70.7,-0.255978712
18,"Reed, Patrick",0.21,11.7,70.1,0.194080737
19,"Baldwin, Matthew",0.16,9.6,67.2,-0.416893265
20,"Aphibarnrat, Kiradech",0.13,8.7,66.0,-0.123399331
21,"Halvorsen, Andreas",0.11,7.2,63.1,-0.150528037
22,"Steinlechner, Maximilian",0.11,6.1,60.9,-0.117245758
23,"Nakajima, Keita",0.11,7.5,63.9,0.155334444
24,"Lagergren, Joakim",0.1,7.9,65.0,-0.080799301
25,"Campillo, Jorge",0.1,7.6,64.1,-0.042174027999999995
26,"McCullen, Haydn",0.06,3.9,55.4,-0.16099197799999998
27,"Scrivener, Jason",0.06,4.8,57.7,-0.05740809599999999
28,"Baker, Eliot",0.06,3.8,54.7,-0.16099197799999998
29,"Perico, Julian",0.05,3.9,55.2,-0.16099197799999998
30,"Toorop, Mike",0.05,4.1,54.9,-0.16099197799999998
31,"Daffue, MJ",0.05,3.9,54.8,-0.16099197799999998
32,"Van Tonder, Daniel",0.05,4.0,55.4,-0.16099197799999998
33,"Quiros, Alvaro",0.05,3.9,55.2,-0.16099197799999998
34,"Ferguson, Ewen",0.05,4.9,58.5,-0.0029417030000000004
35,"Germishuys, Deon",0.05,4.5,57.0,-0.16099197799999998
36,"Dantorp, Jens",0.05,4.7,56.8,-0.128595747
37,"Johnston, Liam",0.04,3.9,55.0,-0.16099197799999998
38,"Brown, Steven",0.04,3.8,54.6,-0.16099197799999998
39,"Premlall, Yurav",0.04,3.8,54.9,-0.16099197799999998
40,"Peake, Ryan",0.04,3.9,54.8,-0.16099197799999998
41,"Berry, Joshua",0.04,3.8,55.2,-0.16099197799999998
42,"Buchanan, Jack",0.04,4.0,54.7,-0.16099197799999998
43,"Gallegos, Andres",0.04,4.0,54.7,-0.16099197799999998
