player_id,player_name,country,r1_teetime,r2_teetime,r3_teetime,r4_teetime,r1_start_hole,r2_start_hole,r3_start_hole,r4_start_hole,r1_wave,r2_wave,r3_wave,r4_wave,event_id
34024,"Adam, Cameron",SCO,13:06,08:06,,,1,10,,,LATE,EARLY,,,2026132
12321,"Aphibarnrat, Kiradech",THA,12:11,07:11,,,10,1,,,LATE,EARLY,,,2026132
17813,"Armitage, Marcus",ENG,07:33,12:43,,,10,1,,,EARLY,LATE,,,2026132
23236,"Arnaus, Adri",ESP,07:11,12:21,,,1,10,,,EARLY,LATE,,,2026132
28615,"Bairstow, Sam",ENG,07:33,12:43,,,1,10,,,EARLY,LATE,,,2026132
30036053,"Baker, Eliot",ENG,12:44,07:44,,,1,10,,,LATE,EARLY,,,2026132
13344,"Baldwin, Matthew",ENG,13:50,08:50,,,1,10,,,LATE,EARLY,,,2026132
26799,"Baumgartner, Jonas",GER,08:17,13:27,,,1,10,,,EARLY,LATE,,,2026132
23620,"Bergstrom, Albin",SWE,12:44,07:44,,,10,1,,,LATE,EARLY,,,2026132
31520,"Berry, Joshua",ENG,08:39,13:49,,,10,1,,,EARLY,LATE,,,2026132
25614,"Biondi, Fred",BRA,07:11,12:21,,,1,10,,,EARLY,LATE,,,2026132
11619,"Bjerregaard, Lucas",DEN,13:06,08:06,,,10,1,,,LATE,EARLY,,,2026132
29947,"Brown, Barclay",ENG,08:50,14:00,,,10,1,,,EARLY,LATE,,,2026132
20766,"Brown, Dan",ENG,12:00,07:00,,,1,10,,,LATE,EARLY,,,2026132
15771,"Brown, Steven",ENG,13:06,08:06,,,10,1,,,LATE,EARLY,,,2026132
32550,"Bryant, Davis",USA,08:17,13:27,,,10,1,,,EARLY,LATE,,,2026132
27379,"Buchanan, Jack",AUS,12:00,07:00,,,10,1,,,LATE,EARLY,,,2026132
14016,"Campillo, Jorge",ESP,12:44,07:44,,,1,10,,,LATE,EARLY,,,2026132
19635,"Cantero Gutierrez, Ivan",ESP,13:50,08:50,,,10,1,,,LATE,EARLY,,,2026132
23549,"Celli, Filippo",ITA,07:55,13:05,,,10,1,,,EARLY,LATE,,,2026132
26745,"Chacarra, Eugenio",ESP,12:11,07:11,,,1,10,,,LATE,EARLY,,,2026132
22220,"Charmasson, Clement",FRA,13:28,08:28,,,10,1,,,LATE,EARLY,,,2026132
22608,"Clements, Todd",ENG,12:33,07:33,,,1,10,,,LATE,EARLY,,,2026132
27811,"Couvra, Martin",FRA,07:22,12:32,,,10,1,,,EARLY,LATE,,,2026132
23610,"Crocker, Sean",USA,08:39,13:49,,,10,1,,,EARLY,LATE,,,2026132
17068,"Daffue, MJ",RSA,07:44,12:54,,,10,1,,,EARLY,LATE,,,2026132
32432,"Daly II, John",USA,12:00,07:00,,,1,10,,,LATE,EARLY,,,2026132
14018,"Dantorp, Jens",SWE,12:11,07:11,,,10,1,,,LATE,EARLY,,,2026132
16497,"Dean, Joe",ENG,07:44,12:54,,,10,1,,,EARLY,LATE,,,2026132
