rank,player_name,p_win_%,p_top10_%,p_mc_%,course_fit_score
1,"McIlroy, Rory",59.34,99.5,100.0,0.45178350899999997
2,"Hojgaard, Rasmus",13.17,92.0,99.6,0.136180967
3,"Lagergren, Joakim",7.99,86.3,99.3,-0.16717248899999998
4,"Ayora, Angel",5.95,82.1,99.1,0.09318007499999997
5,"Lindell, Oliver",5.7,82.3,99.1,0.306050474
6,"MacIntyre, Robert",3.26,74.1,98.4,0.266782034
7,"Olesen, Jacob Skov",2.55,68.6,97.9,0.12215081300000001
8,"Lowry, Shane",0.72,47.1,95.0,0.25712374699999996
9,"Norris, Shaun",0.34,36.8,92.7,-0.09052936099999996
10,"McKibbin, Tom",0.17,28.0,90.1,0.148787234
11,"Olesen, Thorbjorn",0.13,22.6,87.7,0.025361362000000002
12,"Jarvis, Casey",0.11,20.8,87.4,0.07229682899999999
13,"Armitage, Marcus",0.09,18.3,85.5,-0.02351363
14,"Canter, Laurie",0.06,12.3,81.0,0.046290877999999994
15,"Hatton, Tyrrell",0.05,14.6,82.9,0.238894747
16,"Manassero, Matteo",0.05,18.3,85.1,-0.02842441200000001
17,"Smith, Jordan",0.05,15.0,83.3,0.15193363799999998
18,"Waring, Paul",0.04,10.8,79.3,-0.19497697200000003
19,"Rahm, Jon",0.02,12.4,81.0,0.324725359
20,"Elvira Mijares, Ignacio",0.02,8.5,77.0,-0.016085879999999993
21,"Sterne, Richard",0.02,7.0,73.9,-0.33179692699999996
22,"Cabrera Bello, Rafa",0.01,6.4,72.5,-0.300149255
23,"Hojgaard, Nicolai",0.01,3.2,64.3,0.200819
24,"Schott, Freddy",0.01,8.2,75.8,-0.221409578
25,"Hillier, Daniel",0.01,6.9,74.3,0.089012183
26,"Niemann, Joaquin",0.01,9.4,77.5,0.327981382
27,"Ferguson, Ewen",0.01,2.8,62.5,0.063947156
28,"Chacarra, Eugenio",0.01,5.1,69.4,0.216748406
29,"Detry, Thomas",0.01,5.1,70.8,0.125569854
30,"Lemke, Niklas",0.01,4.3,69.0,-0.2924565
31,"Del Rey, Alejandro",0.01,1.5,55.9,-0.16692029800000002
32,"Wallace, Matt",0.01,4.8,69.3,0.276290622
33,"Winther, Jeff",0.01,5.1,70.6,-0.031355479
34,"Hidalgo, Angel",0.0,5.4,71.2,-0.19395832899999998
35,"Langasque, Romain",0.0,1.9,59.3,-0.118458641
36,"Ravetto, David",0.0,2.0,59.2,-0.218349855
37,"Norgaard, Niklas",0.0,1.3,54.5,-0.152807676
38,"Higgins, Thomas",0.0,1.1,52.5,-0.14309005400000002
39,"Clements, Todd",0.0,3.5,65.5,-0.085887196
40,"Forrest, Grant",0.0,2.5,62.6,-0.284464496
41,"Van Rooyen, Erik",0.0,3.3,64.9,-0.13285733099999997
42,"Lindberg, Mikael",0.0,4.8,68.7,-0.180809301
43,"Otaegui, Adrian",0.0,0.8,48.8,-0.14309005400000002
44,"Elvira, Manuel",0.0,0.8,50.0,-0.15240113400000002
45,"Straka, Sepp",0.0,2.0,59.5,0.116378119
46,"Power, Seamus",0.0,2.3,60.7,-0.04211436099999999
47,"Luiten, Joost",0.0,3.9,66.9,-0.123093898
48,"Von Dellingshausen, Nicolai",0.0,2.4,61.3,-0.239690118
49,"Campillo, Jorge",0.0,0.0,24.9,0.005282877999999991
50,"Bryant, Davis",0.0,0.0,22.4,-0.010352756999999997
51,"Bradbury, Dan",0.0,0.1,30.7,-0.09227068300000002
52,"Bairstow, Sam",0.0,0.0,16.3,-0.134087151
53,"Aphibarnrat, Kiradech",0.0,0.0,10.8,-0.255625516
54,"Girrbach, Joel",0.0,0.1,27.7,-0.210665283
55,"Gouveia, Ricardo",0.0,0.0,3.2,-0.25843081100000004
56,"Guerrier, Julien",0.0,0.3,38.9,-0.11416960699999999
